elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.000025, 5.000025, 3327, 1552, 13404.4, 15219, 21046, 23590, 27546, 29786, 393
10.000042, 5.000017, 2968, 1167, 13632.1, 15265, 21419, 23789, 26961, 29878, 410
15.000236, 5.000194, 3093, 2506, 13638.5, 15261, 21236, 24155, 27605, 32113, 456
20.001091, 5.000855, 3303, 2418, 13556.3, 15263, 21183, 23539, 26833, 28232, 455
25.000649, 4.999558, 3232, 1431, 13837.2, 15303, 21146, 24358, 32338, 42272, 470
30.000184, 4.999535, 3175, 3006, 13666.6, 15280, 21078, 23840, 29876, 35517, 432
35.000306, 5.000122, 3098, 2062, 13764.2, 15275, 21322, 24182, 27392, 36472, 401
40.000061, 4.999755, 3013, 2904, 13931.6, 15320, 21248, 24028, 26689, 27833, 453
45.000134, 5.000073, 3233, 2010, 13716.6, 15277, 21290, 23898, 27210, 29539, 431
50.00003, 4.999896, 3069, 910, 13694.3, 15290, 21111, 24258, 26981, 28736, 443
55.000317, 5.000287, 3148, 1502, 13734.0, 15282, 21270, 23582, 25396, 31780, 428
60.000026, 4.999709, 3271, 1289, 13737.9, 15303, 21215, 23885, 26304, 31643, 447
65.000008, 4.999982, 3045, 1468, 13587.4, 15281, 21110, 23999, 27191, 35147, 400
70.001104, 5.001096, 3158, 2195, 13724.6, 15280, 21199, 23928, 27338, 31871, 442
75.000493, 4.999389, 3174, 1918, 13658.2, 15276, 21198, 24185, 26372, 39305, 424
80.000034, 4.999541, 3145, 3099, 13633.2, 15277, 21083, 23686, 26177, 30660, 426
85.00001, 4.999976, 3057, 2613, 13760.9, 15302, 21294, 23748, 26423, 37505, 435
90.000223, 5.000213, 3126, 2613, 13784.9, 15294, 21267, 23605, 27238, 35367, 404
95.000015, 4.999792, 3172, 1755, 13699.4, 15288, 21188, 24089, 27182, 32378, 401
100.000068, 5.000053, 3148, 2948, 13716.5, 15306, 21188, 24278, 26547, 29654, 432
105.000313, 5.000245, 3100, 3092, 13658.3, 15298, 21447, 24404, 27124, 34503, 410
110.000384, 5.000071, 3179, 2784, 13440.9, 15238, 21229, 23500, 26000, 39619, 423
115.000013, 4.999629, 3324, 2930, 13722.5, 15311, 21254, 24016, 26682, 34764, 439
120.000061, 5.000048, 2987, 3105, 13812.6, 15319, 21385, 24227, 30546, 40517, 447
125.000126, 5.000065, 3179, 3101, 13632.8, 15280, 20924, 23217, 25534, 30661, 404
130.000059, 4.999933, 3140, 2758, 13859.1, 15312, 21240, 24112, 26962, 30661, 407
135.000104, 5.000045, 3108, 2657, 13806.5, 15307, 21184, 23964, 27330, 29983, 428
140.000414, 5.00031, 3073, 3271, 13675.0, 15273, 21078, 24442, 27397, 43311, 387
145.000071, 4.999657, 3156, 1162, 13736.8, 15294, 21191, 24361, 27383, 29511, 423
150.000134, 5.000063, 3243, 964, 13767.6, 15294, 21229, 24140, 27801, 39264, 435
155.000069, 4.999935, 3046, 634, 13774.3, 15301, 21315, 24419, 26819, 38716, 411
160.000021, 4.999952, 3044, 2875, 13702.7, 15291, 21144, 23911, 27783, 32438, 411
165.000155, 5.000134, 3109, 809, 13550.8, 15285, 21058, 23882, 26204, 27299, 416
170.000462, 5.000307, 3146, 2306, 13718.8, 15303, 21213, 24372, 26580, 32282, 427
175.000064, 4.999602, 3195, 2542, 13958.8, 15307, 21274, 23927, 25613, 29832, 420
180.000574, 5.00051, 2902, 1498, 13750.0, 15288, 21627, 24798, 26883, 47703, 397
181.023732, 1.023158, 77, 1498, 13727.1, 15282, 21539, 24705, 26656, 47703, 13
