elapsed, window, total, successful, failed
5.000014, 5.000014, 60089, 10380, 49709
10.00011, 5.000096, 71015, 15724, 55291
15.000015, 4.999905, 70589, 15207, 55382
20.000117, 5.000102, 74286, 16184, 58102
25.000054, 4.999937, 71613, 15760, 55853
30.000032, 4.999978, 70084, 15087, 54997
35.000053, 5.000021, 70237, 15306, 54931
40.000798, 5.000745, 69980, 14853, 55127
45.000057, 4.999259, 71861, 15428, 56433
50.000015, 4.999958, 68683, 15188, 53495
55.000023, 5.000008, 70941, 15174, 55767
60.000026, 5.000003, 71586, 15842, 55744
65.000019, 4.999993, 70020, 15197, 54823
70.000036, 5.000017, 73050, 15803, 57247
75.000011, 4.999975, 70981, 15061, 55920
80.000072, 5.000061, 72533, 16191, 56342
85.000395, 5.000323, 72087, 15365, 56722
90.000271, 4.999876, 67659, 14867, 52792
95.000487, 5.000216, 69698, 14485, 55213
100.000072, 4.999585, 70288, 15416, 54872
105.00062, 5.000548, 72119, 15688, 56431
110.000062, 4.999442, 72868, 15516, 57352
115.000164, 5.000102, 71268, 15584, 55684
120.000146, 4.999982, 73797, 16086, 57711
125.00002, 4.999874, 72294, 15481, 56813
130.000081, 5.000061, 71899, 15771, 56128
135.000021, 4.99994, 71023, 15029, 55994
140.000068, 5.000047, 70660, 15661, 54999
145.000141, 5.000073, 73644, 16045, 57599
150.00008, 4.999939, 71514, 15573, 55941
155.00014, 5.00006, 70478, 15943, 54535
160.000274, 5.000134, 71476, 15190, 56286
165.000008, 4.999734, 69261, 14885, 54376
170.000095, 5.000087, 70296, 15433, 54863
175.000056, 4.999961, 71251, 15217, 56034
180.000622, 5.000566, 70298, 14846, 55452
185.000539, 4.999917, 71805, 14910, 56895
190.000817, 5.000278, 69975, 15110, 54865
195.000014, 4.999197, 69454, 15791, 53663
200.000081, 5.000067, 73804, 16326, 57478
205.000019, 4.999938, 73176, 16363, 56813
210.000556, 5.000537, 72023, 16066, 55957
215.00002, 4.999464, 72615, 15623, 56992
220.000486, 5.000466, 71251, 16396, 54855
225.000082, 4.999596, 72302, 15386, 56916
230.000504, 5.000422, 67665, 14409, 53256
235.000793, 5.000289, 71588, 15531, 56057
240.000035, 4.999242, 72382, 15281, 57101
245.000153, 5.000118, 72128, 16307, 55821
250.000019, 4.999866, 69594, 14784, 54810
255.000529, 5.00051, 69919, 15245, 54674
260.000499, 4.99997, 71048, 15529, 55519
265.000584, 5.000085, 70391, 15374, 55017
270.000064, 4.99948, 70958, 15094, 55864
275.000021, 4.999957, 69603, 15408, 54195
280.00019, 5.000169, 73592, 16368, 57224
285.000068, 4.999878, 72988, 16538, 56450
290.000018, 4.99995, 73475, 15931, 57544
295.000213, 5.000195, 69508, 15540, 53968
300.000156, 4.999943, 74878, 16094, 58784
301.052846, 1.05269, 13739, 3572, 10167
