elapsed, window, n, min, mean, max, errors
5.000028, 5.000028,90469, 855,15233.9, 87723,48938
10.00005, 5.000022,101695, 776,15102.7, 42401,32349
15.000538, 5.000488,103596, 1431,15135.6, 37673,29503
20.000015, 4.999477,104140, 827,15180, 37872,27546
25.00008, 5.000065,103865, 815,15216.1, 50420,26236
30.000279, 5.000199,104388, 755,15199.8, 47745,25780
35.000018, 4.999739,105045, 1359,15221.1, 43299,25451
40.000029, 5.000011,105844, 1138,15259.9, 41142,25463
45.000054, 5.000025,105488, 790,15271.7, 38525,25287
50.000072, 5.000018,105928, 1418,15282, 39718,25096
55.000258, 5.000186,105751, 923,15294.3, 51010,24514
60.000038, 4.99978,105639, 543,15339.8, 40730,24360
65.00001, 4.999972,105756, 982,15365.3, 39202,24342
70.000012, 5.000002,106194, 904,15415.4, 42659,24322
75.000057, 5.000045,105542, 1232,15426, 59329,24173
80.000026, 4.999969,105700, 1114,15434.5, 59329,23840
85.000067, 5.000041,105906, 946,15517, 45253,24155
90.000014, 4.999947,105271, 809,15571.3, 43489,24259
95.000029, 5.000015,105547, 762,15607.3, 53833,23984
100.000022, 4.999993,105152, 1327,15658.8, 47199,23928
105.000018, 4.999996,104910, 1349,15702, 53709,23696
110.000038, 5.00002,105413, 1343,15737.9, 48623,23561
115.000026, 4.999988,104092, 865,15850.8, 48021,23507
120.000362, 5.000336,103342, 933,15835.6, 54800,23298
125.000426, 5.000064,104027, 669,15872.3, 46610,23248
130.000086, 4.99966,103671, 795,16003.3, 50139,23267
135.000012, 4.999926,102598, 972,16044, 48676,22723
140.00001, 4.999998,102805, 752,16053.3, 47856,22880
145.000112, 5.000102,101839, 1268,16155.6, 50785,22959
150.000012, 4.9999,100875, 1002,16219.3, 48465,22681
155.00003, 5.000018,100820, 754,16198.1, 49197,22502
160.000396, 5.000366,100831, 910,16368.1, 50904,22275
165.000019, 4.999623,99626, 865,16304.5, 69021,21799
170.000087, 5.000068,99378, 798,16288.8, 66214,21720
175.000962, 5.000875,99611, 964,16458.5, 56931,21941
180.000019, 4.999057,98259, 849,16542.5, 58239,21678
181.024978, 1.024959,16683, 849,16473.1, 65114,3836

