elapsed, window, total, successful, failed
5.001094, 5.001094, 449596, 449596, 0
10.00007, 4.998976, 412120, 412120, 0
15.000052, 4.999982, 396509, 396509, 0
20.001385, 5.001333, 411254, 411254, 0
25.001099, 4.999714, 396864, 396864, 0
30.000249, 4.99915, 401159, 401159, 0
35.001194, 5.000945, 405959, 405959, 0
40.002396, 5.001202, 400546, 400546, 0
45.00013, 4.997734, 404743, 404743, 0
50.00048, 5.00035, 403428, 403428, 0
55.000072, 4.999592, 403865, 403865, 0
60.000052, 4.99998, 398219, 398219, 0
65.000034, 4.999982, 407245, 407245, 0
70.000185, 5.000151, 406355, 406355, 0
75.000157, 4.999972, 396937, 396937, 0
80.000787, 5.00063, 398705, 398705, 0
85.000028, 4.999241, 405767, 405767, 0
90.001006, 5.000978, 399095, 399095, 0
95.00091, 4.999904, 406695, 406695, 0
100.000077, 4.999167, 392898, 392898, 0
105.000268, 5.000191, 406969, 406969, 0
110.000224, 4.999956, 408774, 408774, 0
115.000103, 4.999879, 402083, 402083, 0
120.000248, 5.000145, 407834, 407834, 0
125.000459, 5.000211, 407212, 407212, 0
130.00122, 5.000761, 407233, 407233, 0
135.000089, 4.998869, 407876, 407876, 0
140.001095, 5.001006, 398422, 398422, 0
145.00017, 4.999075, 408425, 408425, 0
150.00134, 5.00117, 404656, 404656, 0
155.001246, 4.999906, 406853, 406853, 0
160.001325, 5.000079, 398455, 398455, 0
165.001334, 5.000009, 412417, 412417, 0
170.000261, 4.998927, 395146, 395146, 0
175.000072, 4.999811, 403571, 403571, 0
180.001056, 5.000984, 397981, 397981, 0
185.000574, 4.999518, 400904, 400904, 0
190.001416, 5.000842, 403343, 403343, 0
195.000105, 4.998689, 401344, 401344, 0
200.001337, 5.001232, 398706, 398706, 0
205.001098, 4.999761, 396822, 396822, 0
210.000324, 4.999226, 400629, 400629, 0
215.001018, 5.000694, 402447, 402447, 0
220.000404, 4.999386, 393357, 393357, 0
225.000176, 4.999772, 408369, 408369, 0
230.000548, 5.000372, 388945, 388945, 0
235.000513, 4.999965, 406070, 406070, 0
240.001058, 5.000545, 395322, 395322, 0
245.001192, 5.000134, 402858, 402858, 0
250.000421, 4.999229, 403277, 403277, 0
255.000059, 4.999638, 402952, 402952, 0
260.001266, 5.001207, 397741, 397741, 0
265.000384, 4.999118, 407160, 407160, 0
270.001057, 5.000673, 397596, 397596, 0
275.001059, 5.000002, 399478, 399478, 0
280.000064, 4.999005, 405596, 405596, 0
285.00417, 5.004106, 405498, 405498, 0
290.000219, 4.996049, 402848, 402848, 0
295.001009, 5.00079, 405108, 405108, 0
300.001057, 5.000048, 394799, 394799, 0
301.043439, 1.042382, 29175, 29175, 0
