elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.000113, 5.000113, 11442, 11270, 45180.5, 46422, 65551, 71972, 82205, 94499, 2967
10.000012, 4.999899, 9692, 9417, 45423.1, 46612, 66450, 72754, 77943, 93774, 2671
15.000089, 5.000077, 9699, 10166, 45239.7, 46502, 66446, 72572, 79773, 83757, 2356
20.000658, 5.000569, 9958, 10444, 45885.2, 47373, 66763, 72946, 79748, 94066, 2261
25.000007, 4.999349, 10181, 8727, 45617.4, 47053, 66483, 72444, 79191, 94066, 1955
30.000267, 5.00026, 10013, 9343, 45658.0, 47043, 66840, 72436, 79873, 88399, 1881
35.00002, 4.999753, 9999, 10216, 45719.4, 46846, 66593, 72940, 78783, 86453, 1832
40.000254, 5.000234, 9884, 9845, 45683.3, 47088, 66300, 72951, 78778, 86400, 1931
45.000282, 5.000028, 10095, 10848, 46091.5, 47411, 66460, 72922, 78991, 92174, 1865
50.000069, 4.999787, 10089, 9557, 46298.6, 47411, 66943, 73960, 79296, 92174, 1879
55.000762, 5.000693, 10404, 10202, 45984.4, 47090, 66707, 72747, 78984, 88616, 1809
60.000128, 4.999366, 10273, 10529, 46058.2, 47421, 66862, 72660, 81432, 87855, 1736
65.000092, 4.999964, 9750, 8946, 46222.4, 47380, 67002, 73905, 80185, 100174, 1791
70.000059, 4.999967, 9876, 10323, 46160.8, 47369, 67098, 73427, 79401, 88449, 1772
75.000163, 5.000104, 10302, 10438, 46457.1, 47531, 67069, 73402, 80633, 95664, 1786
80.000303, 5.00014, 9897, 9439, 46473.4, 47438, 67208, 73889, 80286, 90711, 1782
85.000056, 4.999753, 9869, 8585, 46541.8, 47672, 67766, 73644, 79371, 86842, 1706
90.000196, 5.00014, 9530, 9532, 46569.6, 47712, 67810, 74254, 80682, 89522, 1643
95.000257, 5.000061, 9657, 9503, 46856.5, 48196, 67725, 74053, 81469, 85841, 1654
100.000054, 4.999797, 9628, 10805, 46647.7, 47739, 67590, 74369, 81802, 87521, 1646
105.000175, 5.000121, 9534, 8536, 47026.6, 48196, 68265, 75129, 84019, 99686, 1586
110.00001, 4.999835, 9642, 10674, 47037.0, 48286, 68372, 74425, 80712, 93929, 1696
115.000176, 5.000166, 9570, 10726, 47175.4, 48278, 68274, 74761, 82255, 93608, 1585
120.000135, 4.999959, 9456, 11587, 47103.4, 48233, 68251, 74933, 82236, 84284, 1614
125.000038, 4.999903, 9489, 10961, 47237.0, 48311, 68321, 74831, 82377, 89866, 1618
130.000097, 5.000059, 9144, 9058, 47370.1, 48433, 68939, 75572, 81363, 89866, 1652
135.000093, 4.999996, 9399, 10657, 47323.8, 48636, 68318, 75324, 81709, 87680, 1608
140.000807, 5.000714, 9452, 8864, 47634.9, 48600, 69228, 75338, 83365, 92461, 1631
145.000027, 4.99922, 9042, 11477, 47410.5, 48374, 68785, 75402, 82042, 88051, 1664
150.000027, 5.0, 9305, 11400, 47381.2, 48607, 68348, 75485, 82926, 88629, 1541
155.000011, 4.999984, 9177, 11036, 47617.4, 48801, 68934, 75779, 83018, 88621, 1537
160.000095, 5.000084, 9043, 10356, 47779.5, 48912, 69273, 75768, 84084, 88682, 1558
165.000524, 5.000429, 9082, 11210, 48031.7, 48954, 69655, 76029, 83438, 87778, 1571
170.00009, 4.999566, 9034, 9562, 48039.5, 48964, 69291, 76315, 84154, 96000, 1585
175.000025, 4.999935, 8958, 10871, 48021.7, 49126, 69567, 75850, 83903, 101440, 1561
180.000188, 5.000163, 8820, 10916, 48162.1, 49391, 69496, 76717, 83027, 89508, 1493
181.023588, 1.0234, 1677, 10916, 48339.8, 49530, 69973, 76854, 84048, 88326, 294
