elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.000033, 5.000033, 305709, 6872, 55531.5, 56135, 76046, 81871, 87314, 104075, 0
10.000859, 5.000826, 288614, 8023, 55880.0, 56459, 76267, 81957, 87527, 96532, 0
15.000805, 4.999946, 287949, 7851, 55818.8, 56418, 76367, 82197, 87562, 106260, 0
20.000731, 4.999926, 285594, 7689, 55763.3, 56363, 76311, 82236, 89532, 117913, 0
25.000073, 4.999342, 288753, 8549, 55879.2, 56480, 76459, 82211, 88147, 103414, 0
30.000198, 5.000125, 288494, 7265, 55319.0, 55968, 75858, 81593, 87492, 106058, 0
35.001784, 5.001586, 291397, 7603, 55185.7, 55850, 75879, 81519, 86841, 98135, 0
40.000051, 4.998267, 286030, 7086, 55757.0, 56355, 76389, 82264, 88559, 114599, 0
45.000312, 5.000261, 286857, 8592, 55763.3, 56363, 76404, 82586, 89779, 117429, 0
50.000108, 4.999796, 285375, 7367, 56195.1, 56768, 76783, 82707, 88661, 101671, 0
55.001048, 5.00094, 285835, 7709, 55881.2, 56509, 76702, 82534, 89066, 105975, 0
60.000313, 4.999265, 288423, 5799, 55946.9, 56535, 76633, 82773, 89892, 114344, 0
65.000034, 4.999721, 285899, 8144, 55842.1, 56443, 76561, 82410, 88390, 100371, 0
70.000343, 5.000309, 288639, 7415, 55795.6, 56341, 76730, 83186, 93565, 117653, 0
75.002253, 5.00191, 287547, 6653, 55610.7, 56239, 76184, 82113, 88374, 109013, 0
80.000063, 4.99781, 288234, 7680, 55685.5, 56269, 76376, 82343, 88817, 108710, 0
85.000058, 4.999995, 286687, 6504, 55602.5, 56208, 76416, 82433, 89399, 107743, 0
90.000782, 5.000724, 286905, 9440, 55971.8, 56586, 76434, 82174, 87605, 96104, 0
95.000265, 4.999483, 285162, 6874, 56090.2, 56670, 76963, 83024, 91095, 115722, 0
100.000798, 5.000533, 288206, 6932, 55746.4, 56357, 76577, 82561, 89826, 114998, 0
105.000115, 4.999317, 285900, 7604, 55687.5, 56328, 76451, 82429, 88929, 111304, 0
110.000661, 5.000546, 286454, 9521, 56056.1, 56589, 76773, 82644, 89265, 105209, 0
115.00083, 5.000169, 287695, 8206, 55752.8, 56386, 76442, 82324, 88492, 113088, 0
120.000201, 4.999371, 287435, 6574, 55660.1, 56264, 76298, 82176, 87746, 100365, 0
125.000045, 4.999844, 286870, 8579, 55891.4, 56450, 76756, 83000, 91661, 115917, 0
130.000233, 5.000188, 286549, 8187, 55848.2, 56484, 76277, 81983, 87533, 97463, 0
135.000304, 5.000071, 285334, 6119, 55839.8, 56403, 76541, 82652, 90400, 118375, 0
140.000062, 4.999758, 286682, 8818, 55963.2, 56545, 76353, 82228, 88685, 103370, 0
145.000012, 4.99995, 288857, 6562, 55631.9, 56242, 76166, 81913, 87460, 103778, 0
150.000194, 5.000182, 286249, 7616, 55961.4, 56550, 76602, 82513, 88383, 102594, 0
155.000789, 5.000595, 288287, 6732, 55838.3, 56395, 76447, 82169, 87868, 104259, 0
160.000116, 4.999327, 286236, 8157, 55607.8, 56245, 76183, 82016, 87796, 99689, 0
165.000008, 4.999892, 287097, 8325, 56065.2, 56624, 76714, 82774, 89220, 114873, 0
170.000217, 5.000209, 285213, 6837, 55926.5, 56546, 76540, 82452, 89206, 106500, 0
175.000101, 4.999884, 288295, 7559, 55450.2, 56055, 76025, 81854, 87170, 96528, 0
180.000196, 5.000095, 287933, 7438, 55862.7, 56419, 76427, 82349, 88463, 107541, 0
185.000585, 5.000389, 285153, 7998, 55815.2, 56387, 76271, 82301, 89442, 120852, 0
