elapsed, window, n, min, mean, max, errors
5.000231, 5.000231,425218, 7033,72693.5, 1298868,9199
10.000206, 4.999975,366999, 7060,89459.6, 1283753,12718
15.000097, 4.999891,360719, 3251,84945.4, 1420042,12621
20.000018, 4.999921,356613, 6496,85261.8, 1326049,12341
25.000058, 5.00004,352380, 6677,88723.7, 1370817,12662
30.000224, 5.000166,355202, 6125,92503, 1351985,13532
35.000027, 4.999803,359199, 6219,85542.8, 1307289,12924
40.000181, 5.000154,355611, 5826,84830.7, 1303345,12673
45.00001, 4.999829,352501, 6486,89202.7, 1300003,13077
50.000094, 5.000084,339012, 6438,95724.7, 1332814,13431
55.000081, 4.999987,352069, 6607,90072.2, 1316483,13433
60.000007, 4.999926,340856, 5853,89356.6, 1355420,12535
65.000063, 5.000056,354528, 5725,84703.1, 1312049,12707
70.000071, 5.000008,357165, 5963,89418.4, 1309659,13696
75.000378, 5.000307,345857, 5835,93083.9, 1356701,13578
80.000252, 4.999874,341592, 6505,89898.8, 1282129,13034
85.000176, 4.999924,350958, 6498,86368.3, 1330578,12373
90.000024, 4.999848,358835, 6533,86732.3, 1289777,12989
95.000375, 5.000351,354393, 6691,92567, 1409241,13650
100.00015, 4.999775,354650, 6313,86588.6, 1332425,12755
105.00004, 4.99989,349837, 6214,86156.7, 1357280,12819
110.000307, 5.000267,351557, 6739,88837.9, 1330288,12849
115.000011, 4.999704,345653, 5379,91612.1, 1357624,13238
120.00007, 5.000059,344617, 6561,94916.2, 1318059,13505
125.000035, 4.999965,350737, 6604,88643, 1319609,12864
130.000051, 5.000016,354710, 6680,84397, 1312988,12879
135.00004, 4.999989,350036, 6434,88764.9, 1267287,13102
140.000035, 4.999995,340917, 7330,95393.2, 1319032,13929
145.000256, 5.000221,347185, 5916,89078.4, 1306763,13186
150.000063, 4.999807,345250, 6656,87118.6, 1271754,12884
155.000022, 4.999959,345904, 6813,87257.9, 1309452,12774
160.000014, 4.999992,352250, 6626,89688.7, 1285729,13750
165.00042, 5.000406,342583, 6068,94589.8, 1286752,13752
170.000011, 4.999591,344615, 6587,90535.8, 1360372,13332
175.000664, 5.000653,338820, 6906,88388, 1354216,12666
180.000022, 4.999358,335737, 5530,89879.9, 1320920,12811
181.023456, 1.023434,58931, 5530,90363.6, 1320920,2733

