elapsed, window, total, successful, failed
5.000045, 5.000045, 53846, 47207, 6639
10.000418, 5.000373, 52251, 48593, 3658
15.000345, 4.999927, 53101, 49596, 3505
20.000025, 4.99968, 51745, 48148, 3597
25.001269, 5.001244, 52920, 49500, 3420
30.000072, 4.998803, 52549, 49294, 3255
35.000225, 5.000153, 51548, 48483, 3065
40.000426, 5.000201, 52072, 49166, 2906
45.000175, 4.999749, 52115, 49358, 2757
50.000054, 4.999879, 51701, 49102, 2599
55.000293, 5.000239, 51989, 49457, 2532
60.000055, 4.999762, 51900, 49287, 2613
65.000342, 5.000287, 50691, 48398, 2293
70.00022, 4.999878, 49761, 47741, 2020
75.000009, 4.999789, 50034, 48016, 2018
80.000633, 5.000624, 50568, 48731, 1837
85.000094, 4.999461, 50315, 48504, 1811
90.000226, 5.000132, 49918, 48129, 1789
95.000026, 4.9998, 49012, 47178, 1834
100.000034, 5.000008, 50100, 48344, 1756
105.000425, 5.000391, 49543, 47935, 1608
110.000186, 4.999761, 49562, 47981, 1581
115.000019, 4.999833, 48649, 47048, 1601
120.000243, 5.000224, 50183, 48564, 1619
125.000016, 4.999773, 48784, 47312, 1472
130.000248, 5.000232, 48104, 46555, 1549
135.000089, 4.999841, 49197, 47709, 1488
140.00062, 5.000531, 49537, 48032, 1505
145.001271, 5.000651, 49072, 47588, 1484
150.00005, 4.998779, 49050, 47707, 1343
155.000614, 5.000564, 49655, 48417, 1238
160.000637, 5.000023, 48911, 47529, 1382
165.000024, 4.999387, 49162, 47727, 1435
170.000271, 5.000247, 48495, 47186, 1309
175.00014, 4.999869, 50262, 48739, 1523
180.000222, 5.000082, 48673, 47264, 1409
181.061812, 1.06159, 13971, 13436, 535
