elapsed, window, total, successful, failed
5.000312, 5.000312,8184647,8184647,0
10.000261, 4.999949,7298825,7298825,0
15.000089, 4.999828,7234211,7234211,0
20.001185, 5.001096,7262884,7262884,0
25.000726, 4.999541,7166307,7166307,0
30.000368, 4.999642,7208867,7208867,0
35.000102, 4.999734,7220609,7220609,0
40.000016, 4.999914,7172570,7172570,0
45.000154, 5.000138,7170592,7170592,0
50.000195, 5.000041,7167426,7167426,0
55.001076, 5.000881,7151074,7151074,0
60.000122, 4.999046,7181934,7181934,0
65.000187, 5.000065,7108329,7108329,0
70.000234, 5.000047,7179852,7179852,0
75.000087, 4.999853,7087327,7087327,0
80.000451, 5.000364,7150133,7150133,0
85.00013, 4.999679,7103733,7103733,0
90.00064, 5.00051,7165859,7165859,0
95.000662, 5.000022,7099208,7099208,0
100.000026, 4.999364,7154613,7154613,0
105.000221, 5.000195,7103972,7103972,0
110.000135, 4.999914,7151311,7151311,0
115.000091, 4.999956,7125262,7125262,0
120.000481, 5.00039,7159409,7159409,0
125.00003, 4.999549,7151815,7151815,0
130.000235, 5.000205,7145118,7145118,0
135.000165, 4.99993,7149475,7149475,0
140.001075, 5.00091,7187400,7187400,0
145.000237, 4.999162,7154666,7154666,0
150.000239, 5.000002,7165052,7165052,0
155.000494, 5.000255,7130755,7130755,0
160.00046, 4.999966,7196290,7196290,0
165.000764, 5.000304,7150153,7150153,0
170.000456, 4.999692,7186031,7186031,0
175.000136, 4.99968,7138393,7138393,0
180.000019, 4.999883,7171418,7171418,0
185.000276, 5.000257,7136610,7136610,0
190.000345, 5.000069,7167954,7167954,0
195.000263, 4.999918,7181043,7181043,0
200.000362, 5.000099,7161605,7161605,0
205.000325, 4.999963,7150250,7150250,0
210.000409, 5.000084,7173962,7173962,0
215.000024, 4.999615,7167971,7167971,0
220.000499, 5.000475,7183654,7183654,0
225.000329, 4.99983,7144749,7144749,0
230.000817, 5.000488,7179605,7179605,0
235.000436, 4.999619,7143578,7143578,0
240.000024, 4.999588,7178784,7178784,0
245.00007, 5.000046,7180946,7180946,0
250.00007, 5.0,7164171,7164171,0
255.000038, 4.999968,7157031,7157031,0
260.000036, 4.999998,7178326,7178326,0
265.000565, 5.000529,7143464,7143464,0
270.000425, 4.99986,7207650,7207650,0
275.00084, 5.000415,7157233,7157233,0
280.000195, 4.999355,7193763,7193763,0
285.000426, 5.000231,7159970,7159970,0
290.000778, 5.000352,7170416,7170416,0
295.000549, 4.999771,7179491,7179491,0
300.001077, 5.000528,7177767,7177767,0
301.203817, 1.20274,69816,69816,0

