elapsed, window, n, min, mean, max, errors
5.000312, 5.000312,7355839, 1080,49097.6, 147008,0
10.000261, 4.999949,6565065, 5657,51975.8, 169147,0
15.000089, 4.999828,6512772, 5055,52200.3, 190830,0
20.001185, 5.001096,6535602, 5153,52251.1, 171668,0
25.000726, 4.999541,6458859, 5346,52294.8, 168424,0
30.000368, 4.999642,6488313, 5787,52298.9, 168424,0
35.000102, 4.999734,6498062, 5278,52394.3, 162807,0
40.000016, 4.999914,6452223, 5814,52497.2, 165334,0
45.000154, 5.000138,6454473, 6052,52519.6, 155601,0
50.000195, 5.000041,6444209, 5306,52539.7, 153539,0
55.001076, 5.000881,6432731, 5565,52540.7, 157136,0
60.000122, 4.999046,6465243, 4849,52685.3, 157502,0
65.000187, 5.000065,6398014, 4599,52873.2, 191327,0
70.000234, 5.000047,6464933, 4599,52740.4, 193716,0
75.000087, 4.999853,6376398, 4866,52880.3, 205872,0
80.000451, 5.000364,6431499, 5975,52857.5, 160241,0
85.00013, 4.999679,6391294, 4167,52857.6, 156660,0
90.00064, 5.00051,6448312, 4740,52859, 158099,0
95.000662, 5.000022,6391918, 4740,52934.9, 166253,0
100.000026, 4.999364,6436833, 5379,52894.3, 172453,0
105.000221, 5.000195,6394501, 5992,52833, 165733,0
110.000135, 4.999914,6441613, 5682,52754.1, 161714,0
115.000091, 4.999956,6414012, 5108,52967.9, 184018,0
120.000481, 5.00039,6441577, 5108,52719.2, 171432,0
125.00003, 4.999549,6432955, 5226,52731.5, 201726,0
130.000235, 5.000205,6432445, 6251,52664.9, 175049,0
135.000165, 4.99993,6433464, 5927,52627.7, 152628,0
140.001075, 5.00091,6467795, 4846,52616.9, 185607,0
145.000237, 4.999162,6438775, 5250,52656.5, 157438,0
150.000239, 5.000002,6451683, 6107,52642.6, 214572,0
155.000494, 5.000255,6418637, 6074,52644.9, 168203,0
160.00046, 4.999966,6475231, 5417,52572.8, 160613,0
165.000764, 5.000304,6434643, 6347,52601.5, 170451,0
170.000456, 4.999692,6465696, 6406,52593.8, 218308,0
175.000136, 4.99968,6424050, 5927,52644.1, 165321,0
180.000019, 4.999883,6454918, 5217,52602.8, 168178,0
185.000276, 5.000257,6421436, 6032,52641.5, 168596,0
190.000345, 5.000069,6449726, 5495,52735.6, 162785,0
195.000263, 4.999918,6461153, 5495,52565.2, 176969,0
200.000362, 5.000099,6447382, 5134,52590.7, 234045,0
205.000325, 4.999963,6434580, 4981,52590.7, 164455,0
210.000409, 5.000084,6457447, 5035,52585.4, 195641,0
215.000024, 4.999615,6453968, 4759,52570.8, 172615,0
220.000499, 5.000475,6463308, 6307,52583.8, 170268,0
225.000329, 4.99983,6432941, 5624,52601.9, 172269,0
230.000817, 5.000488,6465447, 4890,52613.2, 244264,0
235.000436, 4.999619,6431071, 4776,52594.7, 157341,0
240.000024, 4.999588,6462172, 5304,52567.8, 158109,0
245.00007, 5.000046,6461697, 4533,52569, 175466,0
250.00007, 5.0,6447858, 5773,52609.3, 171101,0
255.000038, 4.999968,6441859, 4545,52601.5, 164853,0
260.000036, 4.999998,6461971, 5032,52581.2, 178651,0
265.000565, 5.000529,6430006, 5882,52553.7, 154190,0
270.000425, 4.99986,6487053, 5620,52542.9, 165228,0
275.00084, 5.000415,6442077, 5620,52584.7, 176488,0
280.000195, 4.999355,6475244, 5691,52567.5, 203230,0
285.000426, 5.000231,6444308, 4920,52549.6, 179212,0
290.000778, 5.000352,6456300, 5595,52529.4, 160367,0
295.000549, 4.999771,6463030, 5331,52526.3, 166741,0
300.001077, 5.000528,6467945, 5087,52541.3, 163659,0
301.203817, 1.20274,69795, 4933,52542.2, 178696,0

