elapsed, window, total, successful, failed
5.001247, 5.001247, 35389, 16233, 19156
10.000124, 4.998877, 36733, 17379, 19354
15.000181, 5.000057, 36994, 17961, 19033
20.00001, 4.999829, 36500, 17683, 18817
25.000022, 5.000012, 37193, 18064, 19129
30.001235, 5.001213, 36661, 17695, 18966
35.001275, 5.00004, 37721, 18582, 19139
40.000137, 4.998862, 36624, 17911, 18713
45.000435, 5.000298, 36201, 17837, 18364
50.000043, 4.999608, 37054, 17982, 19072
55.000068, 5.000025, 38161, 18672, 19489
60.000135, 5.000067, 35518, 17377, 18141
65.000998, 5.000863, 36633, 18094, 18539
70.000056, 4.999058, 37769, 18531, 19238
75.000548, 5.000492, 36555, 17915, 18640
80.000017, 4.999469, 36594, 17802, 18792
85.00005, 5.000033, 36738, 17863, 18875
90.000009, 4.999959, 37141, 18239, 18902
95.00003, 5.000021, 36251, 17777, 18474
100.000305, 5.000275, 36357, 17905, 18452
105.000017, 4.999712, 36456, 17785, 18671
110.000586, 5.000569, 37759, 18576, 19183
115.000231, 4.999645, 36869, 17899, 18970
120.000211, 4.99998, 37628, 18451, 19177
125.000071, 4.99986, 37113, 18191, 18922
130.000082, 5.000011, 35954, 17625, 18329
135.000124, 5.000042, 37274, 18179, 19095
140.000024, 4.9999, 37471, 18324, 19147
145.000018, 4.999994, 36869, 18091, 18778
150.000207, 5.000189, 37292, 18179, 19113
155.000079, 4.999872, 37588, 18553, 19035
160.000036, 4.999957, 37784, 18488, 19296
165.000175, 5.000139, 37506, 18341, 19165
170.000028, 4.999853, 36752, 18070, 18682
175.000052, 5.000024, 36622, 17889, 18733
180.000222, 5.00017, 37012, 18174, 18838
181.02495, 1.024728, 7255, 3554, 3701
