elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.000205, 5.000205, 898486, 1237, 29564.0, 29504, 43532, 47316, 51481, 73372, 0
10.000907, 5.000702, 742206, 2996, 30601.3, 30561, 45229, 51008, 59983, 82457, 0
15.000079, 4.999172, 730504, 2529, 30721.0, 30669, 45486, 51619, 61504, 84292, 0
20.000215, 5.000136, 739115, 3175, 30731.1, 30674, 45471, 51703, 61245, 86577, 0
25.000252, 5.000037, 729590, 2520, 30662.0, 30565, 45507, 51816, 61885, 86510, 0
30.00031, 5.000058, 739372, 3245, 30626.5, 30580, 45349, 51049, 59934, 81987, 0
35.00006, 4.99975, 719534, 3002, 30864.1, 30834, 45697, 51964, 62005, 83438, 0
40.000686, 5.000626, 742956, 2508, 30654.2, 30589, 45411, 51626, 61932, 97543, 0
45.000273, 4.999587, 723216, 2766, 30713.8, 30646, 45527, 51758, 61519, 92620, 0
50.000061, 4.999788, 739772, 2958, 30681.4, 30626, 45450, 51557, 61059, 89563, 0
55.000595, 5.000534, 724747, 2621, 30685.3, 30636, 45386, 51196, 61054, 87413, 0
60.000335, 4.99974, 740046, 2717, 30724.8, 30662, 45527, 51962, 61909, 94974, 0
65.000531, 5.000196, 739318, 2281, 30747.5, 30654, 45579, 51988, 62411, 86848, 0
70.000666, 5.000135, 712360, 2026, 30711.5, 30653, 45527, 51769, 61080, 87657, 0
75.000212, 4.999546, 740231, 2836, 30653.3, 30612, 45366, 51078, 59594, 76327, 0
80.000159, 4.999947, 730152, 2529, 30790.8, 30737, 45493, 51385, 60410, 89350, 0
85.000318, 5.000159, 728772, 2554, 30866.5, 30778, 45823, 52691, 63943, 95129, 0
90.00001, 4.999692, 723513, 2554, 30889.8, 30841, 45860, 52284, 62141, 89102, 0
95.000239, 5.000229, 729881, 2641, 30912.4, 30880, 45802, 52135, 61692, 86978, 0
100.000019, 4.99978, 727286, 2677, 30993.8, 30970, 45822, 51882, 61963, 88273, 0
105.001323, 5.001304, 724629, 2912, 30783.2, 30740, 45671, 51927, 61739, 90521, 0
110.000121, 4.998798, 732900, 2978, 30768.8, 30708, 45715, 52031, 62344, 93975, 0
115.00117, 5.001049, 726653, 2734, 30804.5, 30765, 45735, 52171, 62894, 92787, 0
120.000939, 4.999769, 740920, 2566, 30705.3, 30647, 45585, 51571, 61257, 80644, 0
125.000117, 4.999178, 725831, 2566, 30755.6, 30728, 45611, 51371, 60300, 87093, 0
130.000014, 4.999897, 735795, 2840, 30751.3, 30669, 45726, 52182, 62729, 88646, 0
135.000674, 5.00066, 719586, 3190, 30797.3, 30744, 45786, 52443, 63360, 91501, 0
140.000943, 5.000269, 742327, 2946, 30711.4, 30641, 45652, 52075, 62218, 82258, 0
145.000903, 4.99996, 725209, 2734, 30713.3, 30670, 45546, 51461, 60333, 83471, 0
150.000304, 4.999401, 733532, 2566, 30775.4, 30714, 45742, 52083, 62244, 89355, 0
155.000369, 5.000065, 725362, 3231, 30690.9, 30625, 45538, 52386, 64041, 99777, 0
160.000452, 5.000083, 742241, 1983, 30703.4, 30642, 45581, 52159, 63175, 92082, 0
165.000114, 4.999662, 716974, 3025, 30785.5, 30761, 45635, 51762, 61394, 91787, 0
170.000099, 4.999985, 744141, 3059, 30640.9, 30604, 45494, 51488, 60953, 82777, 0
175.000022, 4.999923, 736751, 2448, 30667.0, 30620, 45574, 51949, 62953, 92677, 0
180.000165, 5.000143, 728534, 2844, 30699.4, 30637, 45703, 52484, 63105, 92517, 0
185.000808, 5.000643, 726932, 2484, 30620.9, 30552, 45503, 52219, 63202, 92671, 0
190.000495, 4.999687, 741063, 2861, 30536.8, 30507, 45216, 50960, 59620, 82658, 0
195.000641, 5.000146, 725089, 2565, 30646.9, 30584, 45569, 51965, 62265, 96163, 0
