elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.00008, 5.00008, 23041, 18698, 51255.5, 46951, 83414, 106227, 143515, 1067991, 6137
10.000104, 5.000024, 21654, 15962, 49145.3, 46463, 76065, 92548, 110134, 1050833, 3167
15.000218, 5.000114, 21985, 17196, 49594.1, 46734, 77396, 94561, 120512, 1056225, 2948
20.000029, 4.999811, 21945, 18676, 49862.7, 47262, 77446, 92814, 116232, 1070637, 2944
25.001557, 5.001528, 22090, 18523, 48697.6, 46061, 76086, 94180, 118880, 1040900, 2696
30.000503, 4.998946, 22333, 19072, 50625.8, 47902, 79053, 96902, 123062, 1043892, 2816
35.000343, 4.99984, 22369, 17850, 50648.3, 48066, 78399, 95234, 127565, 1056531, 2684
40.000509, 5.000166, 21739, 17927, 50154.3, 46823, 80463, 100412, 131361, 1050602, 2589
45.001344, 5.000835, 22160, 17822, 52020.5, 48958, 81336, 100256, 129298, 1052032, 2772
50.000077, 4.998733, 22004, 20715, 51320.3, 48616, 79419, 96692, 123251, 1052502, 2611
55.000034, 4.999957, 21568, 18768, 50872.5, 47670, 80306, 99002, 130677, 1056143, 2615
60.000095, 5.000061, 21678, 18932, 50597.7, 47319, 80259, 102282, 141589, 1065764, 2633
65.000085, 4.99999, 22396, 18944, 50349.5, 46575, 81445, 100502, 129815, 1062316, 2575
70.000097, 5.000012, 20971, 16767, 47494.6, 43772, 75629, 93584, 118892, 1058757, 2630
75.000162, 5.000065, 20716, 16767, 50485.0, 47223, 77954, 97140, 133119, 1069974, 2603
80.000253, 5.000091, 21369, 18196, 52431.4, 48249, 83989, 106216, 145548, 1083390, 2524
85.000012, 4.999759, 20631, 16600, 50081.7, 46151, 79206, 99974, 147491, 1077351, 2614
90.000039, 5.000027, 21352, 18094, 55748.3, 52000, 88039, 108585, 153447, 1080313, 2592
95.001342, 5.001303, 21122, 17755, 53905.2, 50481, 85119, 106050, 137454, 1080313, 2493
100.000024, 4.998682, 20458, 18599, 53548.3, 49651, 84096, 102602, 1031620, 1083339, 2601
105.000221, 5.000197, 21654, 19294, 52776.6, 48857, 85059, 106941, 163374, 1055883, 2567
110.000504, 5.000283, 20551, 17070, 53046.1, 48448, 84087, 106307, 1037205, 1106680, 2545
115.000016, 4.999512, 20740, 17594, 55124.8, 50871, 88064, 109537, 1027577, 1072327, 2552
120.001344, 5.001328, 21010, 17144, 54687.4, 50903, 86499, 106932, 165883, 1072503, 2579
125.000397, 4.999053, 20368, 17843, 53091.7, 48311, 85419, 107172, 1036404, 1071754, 2550
130.001332, 5.000935, 20596, 17866, 54791.7, 50030, 86712, 107992, 1049448, 1093987, 2527
135.000503, 4.999171, 20566, 17866, 55109.3, 50652, 87693, 111000, 1036774, 1068954, 2419
140.000387, 4.999884, 20116, 19263, 53296.0, 48814, 84343, 106148, 1035885, 1106676, 2552
145.000156, 4.999769, 20443, 16997, 54900.3, 50625, 86393, 108386, 1034870, 1100626, 2457
150.000148, 4.999992, 20317, 18143, 55883.1, 50946, 86364, 107151, 1045242, 1074133, 2538
155.000317, 5.000169, 20145, 18655, 57543.4, 53077, 90156, 111776, 1041181, 1093510, 2601
160.000108, 4.999791, 20725, 19616, 59194.7, 54781, 92751, 115456, 1044759, 1080989, 2547
165.00019, 5.000082, 19902, 17931, 55731.9, 50740, 87336, 109984, 1047597, 1090830, 2483
170.000072, 4.999882, 19923, 16723, 56229.1, 51155, 86641, 109554, 1048619, 1109675, 2454
175.000028, 4.999956, 20262, 17998, 56536.6, 51336, 89198, 114077, 1042647, 1095542, 2441
180.000065, 5.000037, 19844, 18476, 56449.2, 51331, 88060, 111690, 1047403, 1075894, 2456
181.023993, 1.023928, 3928, 20324, 55158.5, 49608, 86271, 110827, 1047651, 1075894, 456
