elapsed, window, n, min, mean, max, errors
5.000049, 5.000049,146046, 268,14441, 77296,64144
10.000107, 5.000058,178629, 275,14928, 80326,28499
15.000017, 4.99991,190028, 257,15230, 84816,20634
20.000014, 4.999997,191451, 253,15331.6, 74617,15430
25.000018, 5.000004,194588, 289,15494.3, 80882,13416
30.00003, 5.000012,196437, 276,15430.5, 82182,11776
35.000028, 4.999998,198390, 264,15507.9, 82005,10722
40.000045, 5.000017,198422, 193,15517.6, 79422,9666
45.000011, 4.999966,197568, 193,15544.6, 80473,9162
50.000016, 5.000005,196214, 236,15570.9, 81027,8879
55.00025, 5.000234,198349, 231,15641.4, 77562,8639
60.000344, 5.000094,199668, 247,15676, 77562,7908
65.00036, 5.000016,199459, 257,15704.1, 81289,7451
70.000012, 4.999652,197822, 255,15688, 81289,7218
75.000024, 5.000012,198929, 255,15770.9, 78530,7040
80.000029, 5.000005,197314, 260,15789.3, 82296,7362
85.000021, 4.999992,196895, 284,15793.1, 79721,6580
90.000231, 5.00021,197014, 242,15810.3, 85853,6531
95.000299, 5.000068,197090, 234,15805.2, 77535,6227
100.000253, 4.999954,198889, 274,15883.9, 81046,6204
105.00008, 4.999827,199596, 288,15923, 82199,5838
110.000237, 5.000157,199635, 185,15978.2, 81018,5854
115.000107, 4.99987,197348, 275,15936.4, 77980,5885
120.000014, 4.999907,196984, 244,16021, 78240,5639
125.000018, 5.000004,196483, 274,16061.1, 79914,5503
130.000245, 5.000227,195843, 276,16037, 85069,5570
135.000043, 4.999798,197918, 236,16047.1, 78706,5647
140.000057, 5.000014,195433, 246,16026.8, 79272,5739
145.000036, 4.999979,197336, 263,16124.9, 80214,5277
150.000063, 5.000027,196936, 262,16182.1, 79375,5127
155.000175, 5.000112,194551, 267,16067.9, 83850,5386
160.000009, 4.999834,195575, 236,16133.3, 80427,5323
165.000085, 5.000076,194021, 236,16184.1, 97497,5233
170.000306, 5.000221,195179, 224,16227.2, 88172,5055
175.000101, 4.999795,194251, 224,16212.2, 81439,4862
180.00012, 5.000019,194297, 253,16205, 99935,4593
185.000017, 4.999897,194580, 285,16313.5, 76825,4677
190.00048, 5.000463,193087, 203,16192.5, 87822,4820
195.000034, 4.999554,193466, 249,16279.5, 86201,4864
200.000038, 5.000004,195391, 221,16328, 86201,4629
205.000043, 5.000005,194111, 221,16315.6, 78357,4520
210.00001, 4.999967,195529, 241,16422.7, 78920,4556
215.000016, 5.000006,194079, 277,16393.1, 82418,4488
220.000372, 5.000356,195255, 223,16505.1, 81260,4513
225.000039, 4.999667,193201, 198,16488.5, 95354,4361
230.000018, 4.999979,194358, 232,16500, 84954,4421
235.000065, 5.000047,195181, 254,16530.7, 84049,4602
240.000133, 5.000068,194780, 258,16571.6, 83397,4147
245.001241, 5.001108,193505, 212,16548.9, 92060,4243
250.000053, 4.998812,193146, 228,16604, 85453,4163
255.000169, 5.000116,191797, 214,16603.2, 85230,4064
260.000009, 4.99984,191655, 214,16654.8, 88958,3976
265.00001, 5.000001,190848, 243,16546.2, 84085,4056
270.000301, 5.000291,185378, 243,16571.4, 198948,3972
275.000041, 4.99974,192172, 228,16640, 91604,4089
280.000072, 5.000031,191377, 228,16647.6, 81846,4110
285.000007, 4.999935,191613, 237,16641.4, 91705,4104
290.00032, 5.000313,191110, 239,16663.8, 80097,3983
295.000333, 5.000013,190514, 197,16678, 86153,3944
300.000011, 4.999678,191083, 197,16659.9, 89390,4071
301.025159, 1.025148,34455, 249,16686.8, 89390,804

