elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.000022, 5.000022, 2163, 10232, 48249.5, 48675, 72122, 82985, 111255, 129042, 2640
10.000127, 5.000105, 2618, 10232, 52216.3, 51992, 77681, 111613, 160244, 175730, 1909
15.001059, 5.000932, 2958, 11574, 53151.8, 52112, 79472, 137056, 198789, 306107, 1448
20.000019, 4.99896, 3030, 10953, 54032.8, 52142, 79401, 177829, 291126, 325224, 1136
25.00001, 4.999991, 3301, 9233, 53907.1, 52094, 80230, 165160, 266884, 342707, 1012
30.000068, 5.000058, 3398, 12156, 53464.5, 52466, 81199, 144215, 221712, 322088, 1085
35.000043, 4.999975, 3328, 10651, 54246.5, 53202, 84029, 130556, 212973, 323903, 917
40.000067, 5.000024, 3515, 8084, 53421.2, 52778, 81574, 121593, 169692, 323903, 996
45.000228, 5.000161, 3609, 9712, 52664.9, 52791, 79706, 116217, 198276, 259827, 875
50.000019, 4.999791, 3620, 9712, 54237.8, 53895, 82045, 130924, 199116, 243207, 804
55.000056, 5.000037, 3704, 12199, 54166.3, 53710, 83012, 128317, 177776, 210458, 746
60.000136, 5.00008, 3635, 9842, 53469.1, 52222, 80035, 138741, 272922, 332693, 735
65.000011, 4.999875, 3731, 12348, 54220.6, 52973, 82101, 157168, 276084, 391016, 652
70.000051, 5.00004, 3733, 11534, 53878.7, 52562, 78953, 165794, 289894, 336501, 622
75.000179, 5.000128, 3676, 10225, 54992.2, 52492, 79116, 183346, 340333, 463828, 623
80.000115, 4.999936, 3628, 10225, 55258.0, 52887, 79743, 200533, 298371, 362749, 605
85.00003, 4.999915, 3928, 12624, 54773.8, 54373, 82687, 120388, 193231, 293009, 597
90.000008, 4.999978, 3876, 11810, 54294.9, 54140, 83926, 116669, 152927, 171442, 590
95.000019, 5.000011, 3754, 9561, 54400.8, 53457, 82531, 127420, 208860, 227910, 643
100.000054, 5.000035, 3805, 9366, 55146.9, 53540, 81741, 185978, 270132, 341751, 594
105.00007, 5.000016, 3855, 9247, 54608.7, 53514, 81418, 150864, 253927, 297017, 545
110.000008, 4.999938, 3796, 10776, 54540.3, 54128, 82773, 122367, 181854, 229706, 478
115.0001, 5.000092, 3805, 11164, 54474.3, 53318, 85167, 131222, 209132, 261716, 533
120.000056, 4.999956, 3917, 8497, 54928.8, 52952, 85179, 149912, 231147, 280461, 455
125.000018, 4.999962, 3806, 8497, 54901.4, 53549, 83397, 148467, 260377, 360705, 505
130.000082, 5.000064, 3790, 9879, 55134.9, 52889, 84858, 170649, 299735, 336850, 481
135.00002, 4.999938, 3811, 9308, 55544.5, 52733, 80035, 202462, 325245, 407275, 433
140.00008, 5.00006, 3924, 8921, 55090.1, 53881, 86536, 144586, 243892, 323416, 484
145.000068, 4.999988, 3968, 8921, 53833.8, 53970, 80888, 111827, 162363, 187397, 483
150.000022, 4.999954, 3938, 9621, 54613.7, 53465, 82680, 126789, 203141, 257254, 451
155.000015, 4.999993, 3991, 11581, 54834.1, 53463, 84671, 133490, 233750, 257254, 441
160.000046, 5.000031, 4071, 10914, 55088.1, 54432, 86298, 123643, 173841, 221763, 365
165.000032, 4.999986, 3925, 9497, 55185.8, 53576, 85873, 158378, 227869, 253946, 424
170.000124, 5.000092, 4026, 9497, 54834.9, 54320, 84057, 134899, 191165, 233825, 355
175.000026, 4.999902, 3864, 10536, 55907.4, 54636, 86726, 146416, 218748, 326200, 431
180.00003, 5.000004, 3920, 11347, 55519.7, 53858, 93002, 155617, 216338, 244233, 426
185.000051, 5.000021, 3921, 11916, 54977.6, 53834, 84362, 153875, 232818, 290635, 378
190.000037, 4.999986, 3893, 11652, 55116.1, 53402, 85051, 160857, 234425, 325069, 347
195.000018, 4.999981, 3931, 11652, 55770.4, 53707, 80693, 178736, 413925, 439675, 393
200.000012, 4.999994, 3984, 10444, 54831.2, 53633, 83877, 145955, 254236, 296166, 428
205.000081, 5.000069, 3929, 10085, 56003.1, 54109, 88792, 170187, 251163, 300755, 408
210.000024, 4.999943, 3879, 10513, 55082.9, 53603, 83027, 167737, 255458, 316269, 381
215.000018, 4.999994, 4076, 11184, 55394.1, 54144, 81425, 144564, 297120, 382607, 385
220.000047, 5.000029, 4091, 9095, 54757.8, 54562, 83347, 108567, 144564, 204193, 388
225.000077, 5.00003, 4001, 11660, 55061.9, 54317, 85147, 125574, 173677, 244764, 374
230.000099, 5.000022, 3948, 7720, 54730.0, 53390, 87035, 132995, 200399, 306101, 375
235.000023, 4.999924, 3923, 11578, 55070.8, 53824, 83638, 145360, 254431, 310502, 349
240.000029, 5.000006, 3847, 11378, 55478.8, 52539, 82139, 218006, 344632, 392006, 329
245.001065, 5.001036, 3910, 6704, 54828.7, 53176, 80983, 163061, 323442, 394396, 368
250.000042, 4.998977, 3977, 9790, 55653.8, 53850, 85753, 169050, 354881, 425699, 303
255.000111, 5.000069, 3930, 9451, 55625.4, 54096, 81754, 174825, 331319, 414758, 343
260.000023, 4.999912, 4047, 13212, 55460.2, 54156, 84343, 153884, 284495, 421796, 366
265.000086, 5.000063, 3957, 12187, 55726.6, 53923, 87237, 151644, 262913, 320066, 336
270.000253, 5.000167, 3855, 10524, 56033.0, 53730, 83560, 181774, 355670, 376666, 369
275.000038, 4.999785, 3976, 11344, 55335.9, 53401, 81281, 161731, 321856, 468238, 366
280.000008, 4.99997, 3871, 10179, 55892.4, 52990, 80560, 223742, 370448, 468238, 335
285.000087, 5.000079, 3921, 7978, 56804.1, 53012, 79387, 283237, 392231, 518632, 339
290.00002, 4.999933, 4043, 7637, 55544.3, 52966, 79725, 201934, 390699, 483568, 307
295.000076, 5.000056, 3909, 11883, 56443.9, 53449, 84184, 225864, 330247, 407090, 306
300.000045, 4.999969, 3850, 11615, 55772.4, 52806, 79591, 219625, 360426, 376629, 305
301.027008, 1.026963, 773, 11615, 55725.7, 53073, 79767, 208678, 360426, 389497, 55
