elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.00007, 5.00007, 4677, 17962, 73589.9, 73777, 99409, 115085, 134085, 146197, 5066
10.00008, 5.00001, 3794, 16620, 73699.5, 73167, 99370, 118140, 140847, 149952, 4207
15.00033, 5.00025, 3935, 20999, 73597.8, 73768, 99539, 117754, 134132, 142670, 4300
20.00005, 4.99972, 3958, 21103, 73534.5, 73645, 99493, 118537, 132719, 152762, 4384
25.000049, 4.999999, 3863, 16035, 73057.0, 72754, 98168, 116479, 134723, 150244, 4381
30.000051, 5.000002, 3921, 16758, 73955.1, 73934, 101535, 119626, 133730, 150976, 4535
35.000358, 5.000307, 3954, 16311, 73607.8, 73882, 99056, 116013, 134266, 143823, 4578
40.000058, 4.9997, 3887, 17120, 73476.6, 73164, 99612, 117025, 129772, 143594, 4420
45.000177, 5.000119, 4000, 17887, 73236.0, 72933, 98853, 117063, 133042, 151595, 4554
50.00073, 5.000553, 3802, 17634, 73367.8, 72751, 100786, 118498, 132459, 143273, 4500
55.000107, 4.999377, 3926, 18660, 73738.6, 73369, 100290, 119499, 140715, 160412, 4385
60.000072, 4.999965, 3868, 18660, 73506.0, 73674, 99094, 116223, 130703, 139855, 4453
65.000042, 4.99997, 3798, 16837, 73945.3, 73665, 101187, 123765, 140471, 145285, 4332
70.000362, 5.00032, 3805, 16800, 73704.5, 73550, 99512, 116440, 136292, 152008, 4451
75.000095, 4.999733, 3732, 18525, 73010.2, 73140, 97955, 117764, 133586, 178687, 4357
80.000171, 5.000076, 3929, 17545, 73655.8, 73298, 99939, 118610, 143056, 146584, 4457
85.000669, 5.000498, 3780, 18625, 73341.1, 73271, 98729, 118822, 132822, 148053, 4487
90.000051, 4.999382, 3883, 18434, 73442.5, 72814, 100216, 118992, 135587, 148053, 4381
95.000021, 4.99997, 3838, 19027, 73111.6, 72581, 100246, 119893, 137345, 141689, 4285
100.00004, 5.000019, 4042, 17430, 73513.1, 73268, 99893, 118149, 136139, 164662, 4494
105.000025, 4.999985, 3973, 19026, 73452.9, 73171, 98809, 117498, 134831, 143426, 4488
110.000007, 4.999982, 3986, 20711, 72895.1, 72885, 98649, 115881, 136573, 147074, 4427
115.000035, 5.000028, 3781, 18711, 72906.2, 72817, 97632, 116218, 132817, 139248, 4428
120.000056, 5.000021, 3885, 18609, 73113.7, 72754, 99129, 117578, 135916, 145437, 4535
125.000039, 4.999983, 3981, 16352, 73680.5, 73484, 99752, 118635, 132235, 140138, 4371
130.000043, 5.000004, 3909, 18649, 73367.2, 73235, 98504, 115232, 135251, 144499, 4398
135.000051, 5.000008, 4030, 14983, 73665.5, 73682, 99066, 116932, 136588, 148230, 4496
140.000005, 4.999954, 3990, 15952, 73147.9, 72952, 98317, 115685, 136396, 155658, 4455
145.000122, 5.000117, 4103, 17798, 73304.5, 73303, 98355, 116902, 134119, 137558, 4421
150.000108, 4.999986, 3869, 17474, 73517.0, 73152, 100475, 121078, 136239, 145733, 4480
155.000112, 5.000004, 3909, 17474, 73400.7, 73390, 98954, 116736, 135132, 145459, 4376
160.000671, 5.000559, 3914, 18934, 73242.4, 72647, 98934, 121499, 138910, 149198, 4306
165.000044, 4.999373, 3882, 18533, 72996.5, 72731, 100303, 120330, 135032, 147126, 4459
170.000011, 4.999967, 3856, 17681, 73408.9, 73306, 99648, 116145, 134757, 147200, 4447
