elapsed, window, n, min, mean, max, errors
5.000058, 5.000058,231717, 5882,46303.9, 1054609,24362
10.000083, 5.000025,229423, 5726,46434, 158144,23609
15.000042, 4.999959,232056, 6019,46308.6, 150289,23304
20.0009, 5.000858,232819, 6154,46386, 153579,23165
25.00001, 4.99911,232410, 5867,46394.6, 155201,23024
30.000166, 5.000156,232767, 6030,46276.4, 155145,22981
35.000064, 4.999898,232980, 5984,46267.4, 155137,23099
40.000013, 4.999949,234136, 6015,46286.8, 155693,22977
45.000142, 5.000129,232831, 6044,46309.9, 155357,23204
50.00001, 4.999868,232748, 6062,46447.1, 159481,22935
55.000039, 5.000029,230850, 6118,46457.6, 154413,23228
60.000024, 4.999985,234018, 5893,46273.8, 148999,22906
65.000027, 5.000003,235553, 5929,46180.3, 154085,23149
70.000107, 5.00008,235692, 6007,46277.7, 151138,22985
75.000063, 4.999956,234634, 5748,46257.7, 153160,22810
80.000109, 5.000046,233184, 6036,46229.9, 156767,23044
85.000133, 5.000024,232046, 5906,46328.1, 156270,22955
90.000725, 5.000592,232900, 6122,46200.8, 150205,22832
95.000111, 4.999386,235557, 6050,46195.1, 160847,22805
100.000073, 4.999962,233253, 5928,46196.7, 151442,22905
105.000044, 4.999971,231855, 5963,46112.8, 146060,22941
110.000038, 4.999994,233897, 6075,46110.6, 151544,22952
115.000192, 5.000154,232981, 5999,46145.8, 149624,22924
120.000005, 4.999813,234563, 5967,46097, 149616,22959
125.000007, 5.000002,233887, 6024,46218.6, 159012,22816
130.00001, 5.000003,233054, 6104,46233.8, 151853,22991
135.000013, 5.000003,234949, 5889,46055.7, 148674,23066
140.000165, 5.000152,234302, 5807,46136.2, 159068,22894
145.000085, 4.99992,236820, 6071,46089.3, 152099,23004
150.000087, 5.000002,233605, 5925,46159.5, 152776,22920
155.000016, 4.999929,233419, 6003,46277.1, 151604,23010
160.00002, 5.000004,232735, 6131,46235.7, 154219,23019
165.000383, 5.000363,233942, 6029,46159, 147514,22836
170.000025, 4.999642,233843, 5990,46240.4, 149984,22858
175.000058, 5.000033,233238, 6055,46178.5, 154953,22822
180.00003, 4.999972,235644, 5936,46083.9, 155423,22919
185.000017, 4.999987,232162, 6128,46127.5, 150924,22699
190.000373, 5.000356,234156, 5879,46162.1, 150016,22770
195.000452, 5.000079,234892, 5724,46225.3, 156584,23003
200.000987, 5.000535,232523, 5867,46228.2, 146562,22740
205.00001, 4.999023,233382, 5880,46162.5, 149511,22905
210.000011, 5.000001,233428, 5880,46164.3, 149319,22791
215.000046, 5.000035,234037, 5929,46169.4, 155274,22978
220.000361, 5.000315,234030, 5858,46196.3, 150122,22775
225.000047, 4.999686,235002, 5870,46186.6, 149990,22882
230.000095, 5.000048,233819, 6121,46127.4, 152250,22812
235.000508, 5.000413,233928, 6024,46185.9, 150278,22878
240.000128, 4.99962,237496, 5930,46121.3, 146919,22750
245.000008, 4.99988,235535, 5939,46183.6, 154993,22824
250.000301, 5.000293,234824, 6007,46197, 155908,23002
255.000095, 4.999794,235906, 5794,46178, 150551,22935
260.000016, 4.999921,234406, 5979,46194, 150933,22804
265.000008, 4.999992,234897, 5890,46164.4, 155266,22934
270.000016, 5.000008,234128, 5870,46252.7, 155266,22850
275.000053, 5.000037,235194, 6029,46157.2, 152112,22804
280.000322, 5.000269,234026, 5950,46190.4, 151453,22993
285.000011, 4.999689,232880, 6142,46150.6, 146147,23045
290.000407, 5.000396,233872, 6136,46146.1, 152024,22873
295.000061, 4.999654,235386, 5733,46054.3, 148313,22843
300.000325, 5.000264,235489, 5930,46182.2, 149905,22833
301.018743, 1.018418,42902, 5930,46306.2, 1063211,4406

