elapsed, window, n, min, mean, max, errors
5.000147, 5.000147,401865, 2674,30534.4, 1038312,40857
10.000539, 5.000392,351315, 3213,30547.2, 79762,46073
15.000139, 4.9996,353354, 3046,30496.7, 82601,46992
20.000119, 4.99998,352423, 3024,30574.6, 78646,47077
25.000038, 4.999919,350604, 2665,30556.7, 77650,47547
30.000014, 4.999976,350130, 2305,30550.6, 73789,47699
35.000041, 5.000027,345898, 2305,30615.5, 75836,47934
40.000119, 5.000078,347075, 2657,30642.9, 72122,48060
45.000086, 4.999967,343951, 2988,30682.4, 72990,47556
50.000394, 5.000308,342381, 2804,30708.3, 75072,47882
55.000024, 4.99963,342797, 2981,30649.1, 77172,47949
60.001191, 5.001167,339643, 2291,30753.8, 75871,47538
65.001772, 5.000581,340828, 2998,30749.4, 80903,47866
70.00001, 4.998238,341640, 3300,30837.6, 79944,47810
75.000025, 5.000015,340364, 2704,30916.9, 77053,47876
80.000072, 5.000047,342726, 2721,30910.3, 83364,47888
85.000028, 4.999956,339376, 2825,30931.3, 84746,47997
90.000027, 4.999999,335760, 2838,30942.1, 91047,47055
95.000878, 5.000851,333361, 2860,31116.8, 80018,46902
100.000033, 4.999155,333998, 3588,31096.5, 93980,47087
105.000142, 5.000109,330856, 2093,31193.7, 85761,47085
110.000117, 4.999975,330276, 2765,31275.4, 85989,46860
115.000182, 5.000065,330090, 3073,31277.8, 92864,46650
120.000161, 4.999979,327301, 3295,31296.5, 93010,46033
125.000166, 5.000005,328448, 3367,31411, 89354,46154
130.000126, 4.99996,327557, 3116,31550.8, 95233,46502
135.000068, 4.999942,327220, 2795,31476.6, 91864,45981
140.000056, 4.999988,326761, 3129,31605.9, 92537,46122
145.000741, 5.000685,323384, 3129,31613.8, 91199,45526
150.002229, 5.001488,320377, 3662,31594.9, 98045,45903
155.000257, 4.998028,317298, 3394,31613.3, 1018478,44906
160.000056, 4.999799,317988, 3440,31707.9, 100342,45108
165.000013, 4.999957,316993, 3012,31833.1, 103633,44723
170.000139, 5.000126,316239, 3211,31938.7, 101698,45136
175.000025, 4.999886,314381, 2043,31919.4, 90081,44212
180.000014, 4.999989,305337, 2879,32505.6, 1046031,43593
181.023912, 1.023898,39438, 2879,32271.9, 1051723,6409

