elapsed, window, total, successful, failed
5.000016, 5.000016,394155,394040,115
10.000393, 5.000377,355615,354861,754
15.001862, 5.001469,355179,354181,998
20.000211, 4.998349,355277,354353,924
25.000047, 4.999836,353778,353078,700
30.000601, 5.000554,355839,355304,535
35.000925, 5.000324,354348,353850,498
40.00006, 4.999135,353744,353337,407
45.000805, 5.000745,354643,354265,378
50.002859, 5.002054,355154,354744,410
55.000049, 4.99719,351987,351549,438
60.000042, 4.999993,343352,342890,462
65.00087, 5.000828,345108,344624,484
70.000637, 4.999767,342992,342491,501
75.000116, 4.999479,343613,343183,430
80.000024, 4.999908,345686,345195,491
85.000162, 5.000138,344181,343684,497
90.000069, 4.999907,345069,344585,484
95.000027, 4.999958,342726,342291,435
100.000281, 5.000254,344769,344325,444
105.000055, 4.999774,342107,341638,469
110.000482, 5.000427,343969,343518,451
115.001415, 5.000933,343050,342596,454
120.000353, 4.998938,343668,343214,454
125.000696, 5.000343,344683,344271,412
130.000202, 4.999506,343271,342889,382
135.000452, 5.00025,342247,341860,387
140.00034, 4.999888,341274,340902,372
145.000655, 5.000315,341729,341273,456
150.000169, 4.999514,343176,342679,497
155.001683, 5.001514,341408,340896,512
160.001353, 4.99967,343981,343512,469
165.000087, 4.998734,340553,340159,394
170.000118, 5.000031,341283,340903,380
175.000311, 5.000193,342735,342332,403
180.000069, 4.999758,341926,341565,361
185.000027, 4.999958,343020,342563,457
190.000438, 5.000411,338857,338480,377
195.000365, 4.999927,342208,341852,356
200.000033, 4.999668,340791,340414,377
205.000305, 5.000272,341864,341509,355
210.000395, 5.00009,340691,340381,310
215.001084, 5.000689,339761,339368,393
220.000428, 4.999344,340766,340459,307
225.000286, 4.999858,340143,339809,334
230.000712, 5.000426,341524,341174,350
235.00164, 5.000928,341050,340685,365
240.001459, 4.999819,340869,340533,336
245.001671, 5.000212,342850,342615,235
250.000468, 4.998797,340414,340143,271
255.000511, 5.000043,340619,340352,267
260.000023, 4.999512,340305,340011,294
265.000008, 4.999985,341150,340902,248
270.000795, 5.000787,341063,340791,272
275.001932, 5.001137,340430,340130,300
280.000302, 4.99837,340315,340007,308
285.000251, 4.999949,341008,340705,303
290.000055, 4.999804,340060,339721,339
295.000066, 5.000011,341378,341062,316
300.000025, 4.999959,345156,344864,292
301.033866, 1.033841,77417,77350,67

