elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.00083, 5.00083, 179902, 5883, 27138.2, 31906, 40949, 44289, 49362, 61446, 0
10.000639, 4.999809, 144542, 5891, 27449.4, 32107, 41514, 45420, 52056, 65692, 0
15.000717, 5.000078, 145998, 5917, 27451.1, 32109, 41467, 45256, 51449, 81256, 0
20.000253, 4.999536, 144324, 5697, 27328.0, 32011, 41373, 45398, 52237, 81256, 0
25.000113, 4.99986, 145302, 5912, 27433.8, 32103, 41592, 45658, 53310, 68440, 0
30.00012, 5.000007, 144238, 5948, 27421.5, 32133, 41515, 45252, 51519, 65734, 0
35.000023, 4.999903, 147071, 5843, 27412.3, 32056, 41405, 45023, 50450, 63868, 0
40.000415, 5.000392, 144112, 5799, 27568.7, 32200, 41765, 46027, 54523, 70265, 0
45.001493, 5.001078, 145802, 5756, 27472.1, 32146, 41601, 45466, 52496, 76332, 0
50.000313, 4.99882, 144560, 5970, 27407.8, 32092, 41525, 45415, 51663, 68713, 0
55.000066, 4.999753, 145136, 5847, 27413.1, 32073, 41498, 45318, 51935, 65108, 0
60.000136, 5.00007, 143843, 5862, 27520.6, 32187, 41508, 45105, 50169, 63243, 0
65.000124, 4.999988, 147203, 5751, 27448.7, 32148, 41670, 45582, 51490, 63507, 0
70.000051, 4.999927, 142609, 5847, 27717.0, 32387, 42101, 46326, 53336, 72535, 0
75.000485, 5.000434, 144168, 5844, 27697.3, 32303, 42089, 46539, 53685, 66711, 0
80.001497, 5.001012, 143017, 5927, 27634.2, 32187, 42026, 46613, 53898, 66711, 0
85.000169, 4.998672, 144122, 6009, 27622.6, 32219, 41898, 46383, 53298, 69372, 0
90.000042, 4.999873, 142706, 6128, 27672.4, 32289, 41992, 46096, 52825, 69372, 0
95.000015, 4.999973, 146500, 5942, 27705.7, 32327, 42012, 46461, 53973, 77907, 0
100.00044, 5.000425, 142087, 6111, 27615.9, 32212, 42055, 46448, 54300, 73003, 0
105.001192, 5.000752, 144151, 5948, 27612.3, 32253, 41921, 46101, 52752, 69396, 0
110.000588, 4.999396, 144022, 5875, 27570.0, 32228, 41866, 46099, 53232, 68710, 0
115.000393, 4.999805, 144407, 5769, 27620.0, 32216, 41932, 46566, 54422, 92926, 0
120.000251, 4.999858, 143003, 5947, 27489.8, 32206, 41732, 45668, 51699, 65685, 0
125.001399, 5.001148, 145479, 6164, 27642.0, 32316, 41962, 46431, 54083, 69253, 0
130.000256, 4.998857, 142680, 6173, 27522.6, 32194, 41847, 46167, 53667, 68681, 0
135.000762, 5.000506, 145382, 6006, 27583.6, 32240, 41847, 45884, 52312, 68681, 0
140.000803, 5.000041, 142036, 5980, 27612.5, 32218, 42045, 46369, 52962, 69666, 0
145.000147, 4.999344, 145214, 5715, 27512.0, 32185, 41854, 45956, 52190, 69486, 0
150.000044, 4.999897, 143048, 5715, 27546.4, 32239, 41888, 46032, 52636, 67015, 0
155.00004, 4.999996, 145324, 6076, 27563.7, 32193, 41872, 46431, 53839, 71512, 0
160.000029, 4.999989, 143822, 5939, 27551.9, 32151, 41891, 46407, 54204, 75389, 0
165.000123, 5.000094, 145027, 5987, 27530.3, 32070, 41952, 46852, 55990, 75389, 0
170.000233, 5.00011, 143568, 5656, 27442.6, 32019, 41826, 46452, 54262, 69958, 0
175.000117, 4.999884, 145451, 5649, 27459.7, 32052, 41657, 46129, 55121, 76991, 0
180.002364, 5.002247, 144018, 5940, 27564.8, 32126, 41957, 46576, 55717, 83018, 0
185.000142, 4.997778, 145708, 5539, 27549.3, 32088, 41904, 46292, 53208, 66513, 0
190.000247, 5.000105, 142512, 5763, 27453.0, 32025, 41754, 45962, 52742, 64475, 0
195.000077, 4.99983, 145733, 5983, 27502.4, 32047, 41853, 46184, 52817, 66480, 0
200.0001, 5.000023, 143264, 5847, 27472.5, 32011, 41865, 46395, 53392, 67686, 0
205.000454, 5.000354, 145270, 5806, 27468.6, 32063, 41732, 45942, 52175, 67604, 0
210.000385, 4.999931, 144262, 5799, 27524.5, 32082, 41918, 46337, 53571, 69889, 0
215.00043, 5.000045, 144917, 5843, 27503.1, 32057, 41879, 46258, 53591, 73410, 0
220.000383, 4.999953, 143766, 5478, 27453.1, 31981, 41828, 46283, 53398, 73410, 0
225.000196, 4.999813, 145663, 5653, 27464.4, 32054, 41820, 46145, 52953, 65250, 0
230.000097, 4.999901, 143810, 5949, 27521.3, 32115, 41732, 45764, 51893, 65046, 0
235.000057, 4.99996, 145718, 5767, 27537.1, 32089, 41959, 46600, 54950, 73895, 0
240.000041, 4.999984, 143950, 5867, 27474.7, 32038, 41938, 46721, 55268, 73895, 0
