elapsed, window, total, successful, failed
5.000251, 5.000251,1727661,1727661,0
10.00034, 5.000089,1535929,1535929,0
15.000682, 5.000342,1518989,1518989,0
20.000559, 4.999877,1515375,1515375,0
25.000147, 4.999588,1514620,1514620,0
30.000083, 4.999936,1505634,1505634,0
35.000591, 5.000508,1516047,1516047,0
40.000058, 4.999467,1519954,1519954,0
45.000396, 5.000338,1489350,1489350,0
50.001407, 5.001011,1537002,1537002,0
55.00014, 4.998733,1522204,1522204,0
60.000266, 5.000126,1507241,1507241,0
65.000308, 5.000042,1537782,1537782,0
70.000233, 4.999925,1526498,1526498,0
75.000024, 4.999791,1488709,1488709,0
80.000092, 5.000068,1502554,1502554,0
85.000648, 5.000556,1517788,1517788,0
90.000728, 5.00008,1546496,1546496,0
95.000352, 4.999624,1500490,1500490,0
100.000308, 4.999956,1511391,1511391,0
105.000135, 4.999827,1542665,1542665,0
110.000265, 5.00013,1553787,1553787,0
115.000155, 4.99989,1532676,1532676,0
120.000255, 5.0001,1528273,1528273,0
125.004258, 5.004003,1507772,1507772,0
130.000568, 4.99631,1515472,1515472,0
135.001529, 5.000961,1533857,1533857,0
140.000055, 4.998526,1503273,1503273,0
145.000526, 5.000471,1530643,1530643,0
150.001082, 5.000556,1511149,1511149,0
155.001467, 5.000385,1506278,1506278,0
160.000426, 4.998959,1520105,1520105,0
165.000051, 4.999625,1496607,1496607,0
170.000087, 5.000036,1532688,1532688,0
175.000175, 5.000088,1527564,1527564,0
180.001388, 5.001213,1478386,1478386,0
185.000175, 4.998787,1517921,1517921,0
190.000099, 4.999924,1502985,1502985,0
195.001363, 5.001264,1506262,1506262,0
200.000585, 4.999222,1507100,1507100,0
205.000115, 4.99953,1511123,1511123,0
210.000448, 5.000333,1527851,1527851,0
215.000609, 5.000161,1498557,1498557,0
220.000077, 4.999468,1509928,1509928,0
225.000136, 5.000059,1538916,1538916,0
230.000134, 4.999998,1514978,1514978,0
235.002374, 5.00224,1532167,1532167,0
240.000318, 4.997944,1522673,1522673,0
245.000363, 5.000045,1556782,1556782,0
250.000063, 4.9997,1526031,1526031,0
255.000054, 4.999991,1529530,1529530,0
260.001144, 5.00109,1521752,1521752,0
265.000308, 4.999164,1502399,1502399,0
270.001419, 5.001111,1532175,1532175,0
275.000633, 4.999214,1526160,1526160,0
280.000017, 4.999384,1533614,1533614,0
285.000765, 5.000748,1515199,1515199,0
290.000273, 4.999508,1521222,1521222,0
295.000041, 4.999768,1599953,1599953,0
300.001017, 5.000976,1528332,1528332,0
301.065056, 1.064039,73896,73896,0

