elapsed, window, n, min, mean, max, errors
5.000032, 5.000032,557947, 3132,48561.1, 548201,0
10.000033, 5.000001,473252, 3493,57413.2, 625548,0
15.000011, 4.999978,472330, 4079,57427.1, 858482,0
20.000029, 5.000018,460897, 3486,58887.1, 1040887,0
25.000006, 4.999977,462261, 3795,58564.1, 1049596,0
30.000004, 4.999998,470311, 3873,57798.2, 1275405,0
35.000064, 5.00006,471054, 3674,58127.3, 1088621,0
40.000208, 5.000144,469238, 3266,57834.2, 1170498,0
45.000016, 4.999808,468768, 3680,57892, 1113273,0
50.000067, 5.000051,464679, 3903,58481.8, 839208,0
55.000007, 4.99994,471400, 4093,57861.9, 1091284,0
60.000009, 5.000002,468644, 3796,57747.8, 999019,0
65.000028, 5.000019,470034, 3260,58146.9, 1147780,0
70.000034, 5.000006,475447, 3260,57172.9, 1222035,0
75.000009, 4.999975,455962, 3692,59207.4, 1209747,0
80.00001, 5.000001,459600, 3692,59367.9, 1276385,1
85.000041, 5.000031,469626, 3941,58299.2, 1130029,0
90.000015, 4.999974,473377, 4234,57203.4, 981838,0
95.000024, 5.000009,467540, 3402,57972.3, 855302,0
100.000014, 4.99999,462482, 3619,58557.3, 836234,0
105.000054, 5.00004,465536, 3211,58518, 961744,0
110.00005, 4.999996,473059, 3211,57769.4, 1014401,0
115.000045, 4.999995,466033, 3649,58339.8, 795310,0
120.000044, 4.999999,461976, 3701,58724.1, 990668,0
125.000017, 4.999973,464532, 3627,58464.9, 999136,0
130.000024, 5.000007,461949, 3627,59101.2, 1126482,0
135.000145, 5.000121,459506, 3563,58969, 994738,0
140.000034, 4.999889,462130, 3475,58944.1, 1208045,0
145.000016, 4.999982,468768, 4076,58387.6, 1219604,0
150.000037, 5.000021,472283, 3839,57636.8, 963405,0
155.000006, 4.999969,468037, 3542,58066.5, 1176255,0
160.000151, 5.000145,464857, 3983,58265.8, 1176255,0
165.000067, 4.999916,466471, 3983,58256.1, 1117531,0
170.000034, 4.999967,466908, 3457,58378.4, 900684,0
175.000011, 4.999977,463572, 3849,58515.6, 911812,0
180.00001, 4.999999,458761, 3997,59300.4, 1006378,0
185.000022, 5.000012,460654, 3733,59026.4, 926180,0
190.000163, 5.000141,457238, 3740,59400, 1174527,0
195.000028, 4.999865,456041, 3880,59397.5, 1360121,0
200.000009, 4.999981,459260, 3718,59222.2, 1289419,0
205.000143, 5.000134,458144, 3533,59191.1, 1385231,0
210.000023, 4.99988,460695, 3497,58949.4, 1466219,0
215.000032, 5.000009,469489, 3481,58055.8, 1332169,0
220.000015, 4.999983,466808, 3559,57988.4, 1327784,0
225.00001, 4.999995,465647, 3857,58368.7, 1648079,0
230.000011, 5.000001,464754, 3941,58531.4, 1251367,1
235.000009, 4.999998,458826, 3838,59226.6, 1283792,0
240.000015, 5.000006,456516, 3838,59643.9, 1335635,0
245.000122, 5.000107,450694, 3704,60328.4, 1350702,0
250.000014, 4.999892,459549, 3298,59449.2, 1350331,0
255.000082, 5.000068,462179, 3298,58761, 1446278,0
260.000052, 4.99997,456255, 3529,59536.1, 2365444,0
265.000018, 4.999966,455725, 3372,59549.3, 1329804,0
270.000024, 5.000006,457209, 3738,59405.8, 1446720,0
275.000054, 5.00003,456325, 3705,59647.8, 1699320,0
280.000094, 5.00004,456739, 3495,59686.1, 1723989,0
285.000026, 4.999932,450631, 3745,60445.6, 2055520,0
290.000026, 5.0,453363, 3680,60196.2, 1749377,0
295.000039, 5.000013,446987, 3488,60702.6, 1841774,0
300.000059, 5.00002,449245, 3383,60858, 1841774,0
301.021951, 1.021892,90612, 3383,59769.9, 1699755,0

