elapsed, window, n, min, mean, max, errors
5.000015, 5.000015,11038, 11627,78137.7, 448665,48260
10.000026, 5.000011,12852, 11320,74623.7, 381351,48276
15.000114, 5.000088,14524, 10891,72041.2, 381351,48228
20.000038, 4.999924,16507, 10339,68599.2, 269085,50559
25.000542, 5.000504,16145, 11116,70072.1, 310564,48963
30.000009, 4.999467,15964, 10980,70980.3, 362009,50697
35.000118, 5.000109,16515, 10813,67735, 256455,48690
40.000078, 4.99996,15544, 11204,71014.1, 377387,51037
45.000013, 4.999935,15224, 11039,72719.4, 384860,48628
50.000727, 5.000714,15653, 11609,70552.8, 358787,49626
55.00023, 4.999503,16977, 11831,69143.5, 266944,53133
60.000101, 4.999871,17601, 11956,72431.3, 285746,50278
65.000074, 4.999973,16850, 11156,72157.9, 354353,52176
70.000087, 5.000013,17461, 9741,70585.7, 265782,50284
75.000293, 5.000206,17113, 11660,69925.3, 254929,50719
80.000029, 4.999736,15871, 9006,68516.6, 338587,49770
85.000089, 5.00006,16722, 11967,73494.9, 308155,50873
90.000036, 4.999947,17215, 11110,70973.5, 255941,49800
95.000107, 5.000071,16816, 10087,68682.3, 281429,50465
100.000048, 4.999941,17550, 11302,70250.8, 265144,51912
105.000183, 5.000135,17665, 11130,72672.7, 307898,52567
110.000043, 4.99986,17583, 11585,70627.3, 303295,52498
115.000007, 4.999964,18011, 11014,70704.6, 263444,49347
120.000396, 5.000389,16610, 11951,67524.4, 247116,50066
125.000024, 4.999628,15792, 9686,74439.5, 373184,49747
130.000393, 5.000369,16656, 12987,68199.3, 298794,52023
135.000069, 4.999676,15950, 11767,69383.5, 370460,48647
140.000135, 5.000066,16510, 10309,74582.6, 385061,52036
145.000262, 5.000127,16790, 10361,75988.2, 327477,51335
150.000706, 5.000444,16451, 9098,71099.5, 327477,49063
155.000406, 4.9997,16915, 10243,72185.9, 327665,51522
160.000343, 4.999937,16586, 10937,72468.3, 350148,49579
165.000023, 4.99968,15855, 12128,74468.6, 358507,50110
170.000091, 5.000068,16620, 11883,69224, 372554,51274
175.000017, 4.999926,16294, 11381,72495.2, 368676,52279
180.000008, 4.999991,17954, 9118,72496.3, 258122,52039
185.000571, 5.000563,17025, 11682,71366.2, 280574,49533
190.000011, 4.99944,16561, 11463,72045.4, 364131,49885
195.000331, 5.00032,16159, 11590,70931.9, 313423,50193
200.000037, 4.999706,15980, 11332,73779.3, 327897,49688
205.000104, 5.000067,16662, 10403,68879.8, 264198,50621
210.000111, 5.000007,17098, 10639,68123.7, 279695,51531
215.000767, 5.000656,17265, 10639,71874.7, 334651,52546
220.000021, 4.999254,15707, 11876,75559.7, 336470,48894
225.000194, 5.000173,15053, 9216,71422.8, 297610,46243
230.00026, 5.000066,15798, 10896,74211.1, 317006,50732
235.000327, 5.000067,15038, 9504,79050.1, 389242,49409
240.000067, 4.99974,16201, 8768,74211.9, 354431,51200
245.00066, 5.000593,16780, 9052,69303.1, 347186,53113
250.00007, 4.99941,16893, 9717,68153.4, 261826,48766
255.000021, 4.999951,16630, 11299,66685.3, 253545,51704
260.000427, 5.000406,16952, 11889,73149.2, 274900,51091
265.00022, 4.999793,16939, 11823,71565.5, 356087,50913
270.000065, 4.999845,16824, 10996,69960.2, 312120,50455
275.000035, 4.99997,16524, 11325,67034.2, 256282,49569
280.000298, 5.000263,17230, 10665,68469.4, 272999,49959
285.000116, 4.999818,16655, 10274,72654.3, 331929,50333
290.000865, 5.000749,16793, 10744,68737.2, 291780,50105
295.000391, 4.999526,15721, 11350,73230.2, 346048,49550
300.000759, 5.000368,16180, 11492,71447.8, 301518,50215
301.051146, 1.050387,2950, 11492,72207.3, 1114727,9471

