elapsed, window, n, min, mean, max, errors
5.000174, 5.000174,31554, 7435,129468, 1847432,22098
10.000009, 4.999835,30280, 7918,145819, 2224574,13070
15.000015, 5.000006,30646, 6324,155298, 2143572,11669
20.000018, 5.000003,32317, 6173,149504, 2103369,10133
25.00002, 5.000002,33466, 6621,150966, 2730290,9157
30.00026, 5.00024,34926, 5999,151719, 2836868,8662
35.000013, 4.999753,35262, 6360,150690, 2505125,8336
40.000104, 5.000091,35360, 8515,153974, 2947164,7339
45.000011, 4.999907,35177, 5875,151315, 3349782,6611
50.000017, 5.000006,35347, 6700,157313, 3618754,6525
55.000101, 5.000084,36564, 5763,159625, 3291565,6263
60.00001, 4.999909,36376, 7226,160337, 3214310,6068
65.000022, 5.000012,36341, 6970,170390, 3109021,5736
70.000008, 4.999986,37684, 8124,169777, 3358286,5969
75.00011, 5.000102,37491, 7915,168981, 3252090,5652
80.000099, 4.999989,37714, 7628,168014, 3296480,5375
85.000023, 4.999924,37625, 6308,170022, 3527773,5010
90.000058, 5.000035,38083, 7339,166574, 3413460,4871
95.000089, 5.000031,38983, 6919,166373, 3724216,4651
100.00001, 4.999921,38684, 6479,171032, 3505570,4633
105.000215, 5.000205,38249, 6757,173178, 3540557,4470
110.000032, 4.999817,38104, 7651,175720, 3938209,4249
115.000101, 5.000069,38185, 5505,176705, 3434197,4199
120.000152, 5.000051,38639, 6131,172723, 3485354,4145
125.000082, 4.99993,39093, 5784,175913, 3796209,4058
130.001922, 5.00184,39680, 6497,171594, 3844716,3887
135.000162, 4.99824,38796, 7478,168510, 4059542,3608
140.000019, 4.999857,40041, 6083,166793, 3780644,3469
145.000089, 5.00007,40521, 7667,167366, 4197749,3519
150.001023, 5.000934,40254, 6823,170890, 3821576,3495
155.000023, 4.999,40459, 7508,172871, 3877622,3506
160.000185, 5.000162,40419, 6008,173098, 4352799,3202
165.000666, 5.000481,40067, 7689,176554, 4352799,3246
170.000929, 5.000263,39388, 7278,172573, 3561762,2983
175.000016, 4.999087,39356, 6009,175334, 4290190,2731
180.000232, 5.000216,40663, 6400,173055, 4519898,2876
185.000048, 4.999816,41100, 6261,175936, 4501001,2836
190.000021, 4.999973,41625, 6628,176124, 3782610,3073
195.00003, 5.000009,42238, 6736,173845, 4012252,2959
200.000111, 5.000081,41895, 6974,179037, 3918769,2917
205.002951, 5.00284,41650, 6279,180613, 3920430,2937
210.000013, 4.997062,41072, 6279,182874, 4151815,3074
215.000059, 5.000046,38817, 5653,192228, 4294944,3157
220.000149, 5.00009,38195, 9289,192225, 4103748,3782
225.000011, 4.999862,39441, 7050,192611, 3443915,3497
230.000255, 5.000244,40134, 5991,187680, 3632043,3402
235.000096, 4.999841,38830, 5564,189357, 3655969,3351
240.000054, 4.999958,38740, 6264,195073, 3819802,3284
245.000026, 4.999972,39376, 7260,187629, 3640929,3036
250.000104, 5.000078,37758, 5728,198516, 4283367,3677
255.001004, 5.0009,39262, 7376,192379, 3426341,3464
260.000217, 4.999213,40144, 6028,189669, 4305414,3410
265.000966, 5.000749,39657, 7637,187134, 4129972,2947
270.000068, 4.999102,40067, 6933,184746, 4639552,2816
275.000051, 4.999983,39341, 6478,187699, 4639552,2484
280.000143, 5.000092,40202, 6430,187784, 4180055,2598
285.000022, 4.999879,39668, 6077,188997, 4219104,2402
290.000937, 5.000915,40035, 6706,186957, 4210798,2393
295.000567, 4.99963,40345, 6305,187711, 3633249,2506
300.000213, 4.999646,40031, 7546,189086, 4106626,2284
301.03279, 1.032577,8663, 7546,187772, 4106626,564

