elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.000048, 5.000048, 20283, 18961, 44803.2, 41641, 70101, 86947, 112193, 161015, 7694
10.000655, 5.000607, 19810, 18535, 44124.0, 42139, 65414, 78817, 93058, 106335, 4872
15.000031, 4.999376, 19994, 15207, 45503.4, 43393, 68014, 82053, 99350, 128807, 4826
20.000288, 5.000257, 19794, 17755, 45024.0, 43384, 65725, 77606, 92460, 122791, 4853
25.000515, 5.000227, 19714, 16275, 45647.0, 43802, 67069, 79715, 96030, 118329, 4645
30.000045, 4.99953, 19984, 17144, 44798.4, 42893, 66039, 78990, 95958, 119764, 4589
35.001277, 5.001232, 18729, 18359, 43664.0, 42041, 63407, 75165, 89602, 108973, 4399
40.000335, 4.999058, 19501, 17605, 44494.3, 42841, 64503, 77083, 92255, 115172, 4464
45.000029, 4.999694, 18884, 19385, 44635.3, 42776, 65695, 78560, 91993, 106630, 4542
50.00011, 5.000081, 19104, 18429, 46286.5, 44565, 67998, 79636, 94631, 106604, 4546
55.001338, 5.001228, 18825, 16490, 44983.0, 43189, 66121, 79254, 95731, 112423, 4340
60.000088, 4.99875, 18689, 16791, 46313.7, 44294, 69080, 81860, 100997, 120161, 4536
65.000016, 4.999928, 18799, 19763, 45224.8, 43433, 66351, 79504, 94463, 114753, 4372
70.001308, 5.001292, 18789, 17253, 44427.2, 42646, 65132, 77175, 90141, 118144, 4394
75.000072, 4.998764, 18296, 19019, 44251.5, 42162, 65575, 79953, 99710, 124884, 4311
80.000335, 5.000263, 18281, 17136, 45880.4, 43686, 68989, 84192, 100846, 144796, 4323
85.000061, 4.999726, 18107, 14429, 46202.5, 43972, 70109, 84097, 99701, 125561, 4305
90.00001, 4.999949, 18290, 19720, 46993.9, 45054, 69651, 83186, 101412, 116771, 4435
95.000015, 5.000005, 18047, 19417, 45714.8, 43570, 68266, 82501, 103785, 134441, 4282
100.001336, 5.001321, 17695, 18407, 45917.8, 43940, 68698, 82612, 100630, 137193, 4203
105.000344, 4.999008, 18067, 18481, 45913.8, 43876, 68314, 81852, 101826, 119804, 4211
110.000291, 4.999947, 17658, 17046, 47718.1, 45597, 72053, 87369, 107380, 130494, 4320
115.0013, 5.001009, 17812, 18291, 47397.8, 45305, 71194, 84831, 101188, 117001, 4103
120.000063, 4.998763, 17833, 19739, 47732.0, 45663, 71312, 86085, 106775, 137465, 4324
125.000317, 5.000254, 17740, 19508, 48216.5, 45959, 72722, 87779, 111873, 155849, 4186
130.000124, 4.999807, 17964, 17012, 47249.1, 44982, 71753, 87786, 111656, 141981, 4159
135.000079, 4.999955, 17692, 18387, 46698.2, 44579, 70365, 84810, 103857, 120604, 4116
140.000348, 5.000269, 17476, 17672, 46903.0, 44930, 70089, 83638, 100472, 119870, 4085
145.000369, 5.000021, 17708, 18004, 47412.9, 45570, 70816, 84379, 99225, 124992, 4152
150.000037, 4.999668, 17465, 20157, 48941.4, 46606, 74350, 88676, 106997, 123180, 4139
155.000676, 5.000639, 17536, 17004, 49020.5, 46923, 74279, 89568, 109154, 136175, 4166
160.001343, 5.000667, 16880, 20066, 48657.2, 46375, 74096, 88715, 105022, 136175, 4157
165.000109, 4.998766, 17368, 17243, 48929.6, 46686, 74161, 89013, 109683, 120595, 4191
170.000349, 5.00024, 16437, 18760, 48423.2, 46013, 74228, 88185, 106944, 130685, 4123
175.000038, 4.999689, 17375, 19527, 47620.8, 45289, 72806, 89049, 107539, 129893, 4031
180.000342, 5.000304, 16802, 21752, 47974.8, 45585, 73029, 87988, 104245, 122555, 4049
181.026581, 1.026239, 3252, 19795, 48825.8, 46375, 75305, 91423, 109476, 139023, 906
