elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.000505, 5.000505, 47759, 766, 11290.5, 9870, 22673, 31438, 42385, 59664, 9328
10.000038, 4.999533, 45932, 842, 11991.3, 10613, 24336, 32691, 43832, 66071, 2828
15.000544, 5.000506, 46186, 922, 11599.9, 10189, 23542, 32419, 45703, 87665, 2638
20.000478, 4.999934, 46192, 580, 12490.6, 11168, 24912, 33291, 44708, 55639, 2234
25.000064, 4.999586, 45867, 875, 12619.9, 11241, 25496, 34145, 45022, 56633, 2013
30.000636, 5.000572, 44355, 374, 12244.7, 10784, 24996, 34774, 46101, 61852, 2100
35.000498, 4.999862, 45004, 809, 12808.6, 11408, 26009, 34721, 45969, 55452, 2133
40.000215, 4.999717, 43678, 890, 12616.3, 11094, 26025, 35178, 49882, 73312, 2117
45.000057, 4.999842, 44225, 665, 12805.5, 11296, 26157, 35962, 49200, 68357, 2044
50.000048, 4.999991, 43773, 665, 13380.8, 12002, 26987, 35979, 49772, 65721, 2008
55.001463, 5.001415, 43285, 796, 13060.1, 11544, 26659, 35594, 50254, 70933, 2081
60.000102, 4.998639, 43065, 711, 12969.4, 11608, 26140, 34490, 44222, 57251, 2069
65.000043, 4.999941, 41757, 620, 13390.0, 11932, 27229, 36226, 48383, 60535, 1941
70.000154, 5.000111, 41626, 856, 13347.8, 11811, 27257, 37252, 50208, 79348, 1972
75.000007, 4.999853, 42028, 712, 13237.0, 11688, 27395, 37634, 49928, 65152, 2027
80.000509, 5.000502, 40839, 740, 13852.3, 12313, 28681, 38410, 49503, 59727, 2019
85.000101, 4.999592, 40551, 1042, 13825.9, 12293, 28461, 37264, 49872, 69100, 1989
90.000069, 4.999968, 41005, 495, 14017.6, 12532, 28516, 37698, 50211, 75338, 1907
95.000187, 5.000118, 39994, 962, 14439.1, 12893, 29571, 38003, 48428, 64969, 1893
100.000029, 4.999842, 39949, 802, 14581.3, 12967, 30205, 39505, 49987, 60325, 1871
105.000223, 5.000194, 39692, 873, 15281.1, 13641, 31430, 41215, 55015, 73056, 1855
110.000118, 4.999895, 39240, 475, 15210.3, 13518, 31431, 41522, 54986, 68458, 1792
115.000503, 5.000385, 38200, 807, 14594.2, 12876, 30468, 40710, 58252, 74290, 1937
120.000328, 4.999825, 38648, 773, 15601.8, 13969, 32520, 43008, 59179, 75303, 1869
125.00156, 5.001232, 38565, 781, 16028.1, 14182, 33119, 45185, 62583, 84701, 1926
130.000193, 4.998633, 37479, 914, 15044.4, 13289, 31722, 42008, 54760, 63777, 1820
135.000514, 5.000321, 37222, 745, 15398.3, 13592, 32271, 42135, 56297, 85123, 1926
140.000037, 4.999523, 37154, 704, 15317.8, 13433, 32686, 44321, 57319, 68006, 1892
145.000055, 5.000018, 36815, 576, 15832.7, 14061, 33321, 44118, 56616, 68006, 1909
150.00035, 5.000295, 36326, 608, 15761.5, 13912, 33381, 44889, 57730, 77604, 1955
155.000267, 4.999917, 35922, 736, 15446.7, 13627, 32499, 43780, 56888, 78607, 1848
160.000158, 4.999891, 35614, 683, 16036.6, 14161, 33640, 45815, 62243, 81114, 1920
165.000199, 5.000041, 36353, 887, 16478.1, 14617, 34452, 46823, 62589, 81114, 1891
170.000329, 5.00013, 35119, 444, 16244.1, 14237, 34732, 45761, 61183, 80127, 1881
175.000213, 4.999884, 35323, 609, 16522.1, 14552, 34776, 47762, 73147, 114413, 1828
180.000054, 4.999841, 34391, 609, 15996.7, 14085, 34191, 46291, 60557, 81332, 1883
181.032264, 1.03221, 6795, 876, 15789.6, 13799, 34141, 46491, 60102, 81332, 345
