elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.000406, 5.000406, 5159, 13795, 135462.9, 96998, 363132, 527104, 571071, 591600, 40597
10.000021, 4.999615, 7740, 17207, 106580.1, 89534, 219877, 313825, 448979, 468706, 50147
15.000565, 5.000544, 7424, 17380, 113373.2, 94987, 224642, 285529, 387547, 418683, 48680
20.000573, 5.000008, 7431, 18624, 119226.0, 90707, 273119, 357627, 447724, 479120, 48610
25.000062, 4.999489, 7454, 17278, 117577.7, 90816, 263806, 372645, 482819, 557755, 47222
30.000014, 4.999952, 7682, 17610, 110665.6, 92723, 225553, 316803, 401330, 459583, 47520
35.000236, 5.000222, 7569, 18591, 99833.6, 90058, 178872, 249212, 339650, 387824, 50098
40.000026, 4.99979, 7693, 17073, 93301.1, 83868, 182729, 249325, 315603, 387824, 46848
45.000764, 5.000738, 7608, 13703, 93368.7, 81385, 196029, 265195, 315611, 346790, 47121
50.000083, 4.999319, 7289, 15804, 95784.2, 82860, 201932, 265436, 332968, 384702, 46146
55.000733, 5.00065, 6657, 15369, 104365.8, 82330, 242343, 339352, 409480, 454654, 44625
60.000033, 4.9993, 8083, 16550, 107854.4, 92956, 205717, 283224, 379725, 399668, 49357
65.000015, 4.999982, 8365, 18285, 104553.8, 93383, 187446, 239526, 304866, 383731, 50836
70.000009, 4.999994, 7824, 18787, 91077.0, 81802, 177154, 248000, 303500, 325219, 45674
75.000083, 5.000074, 7984, 14851, 91996.3, 81756, 182043, 248581, 303647, 338842, 47369
80.000071, 4.999988, 6859, 16433, 96766.5, 82052, 211870, 269548, 304941, 335684, 45346
85.000166, 5.000095, 7117, 15200, 93209.6, 81691, 195351, 262998, 326459, 358585, 44448
90.000181, 5.000015, 7686, 16201, 93740.8, 81609, 191467, 258292, 320122, 351923, 47929
95.000616, 5.000435, 7400, 15665, 95951.1, 81975, 210878, 279071, 337221, 358667, 45942
100.000037, 4.999421, 6877, 15534, 108324.2, 83721, 260799, 345907, 431983, 451695, 46695
105.000109, 5.000072, 8072, 15906, 98336.8, 91108, 166018, 217352, 355650, 411374, 49964
110.000093, 4.999984, 7855, 11005, 104322.1, 88722, 223601, 290250, 346235, 390979, 51148
115.000021, 4.999928, 7355, 13398, 99643.2, 83883, 212326, 292075, 377689, 410085, 46141
120.000072, 5.000051, 7834, 17941, 107711.7, 93665, 221714, 288945, 352731, 393398, 50632
125.000035, 4.999963, 8223, 16951, 98568.7, 92952, 158883, 205612, 292885, 344771, 49700
130.000016, 4.999981, 7980, 17044, 103499.4, 93444, 183575, 250663, 341448, 389069, 49897
135.000013, 4.999997, 7777, 16029, 98227.4, 86496, 200867, 268812, 342183, 392502, 48841
140.000673, 5.00066, 7599, 17011, 113767.1, 86127, 264602, 340552, 420159, 458086, 47617
145.000055, 4.999382, 7414, 16839, 105062.0, 93684, 191632, 237045, 298951, 338903, 48593
150.001635, 5.00158, 8002, 17990, 96596.3, 89273, 168323, 222446, 270039, 337683, 51754
155.00009, 4.998455, 7674, 16926, 94872.8, 83918, 190786, 251377, 318737, 349199, 47676
160.000059, 4.999969, 7784, 16430, 103649.8, 85235, 225931, 317469, 396073, 432568, 46555
165.000005, 4.999946, 7854, 16207, 103721.3, 91823, 195432, 248598, 297910, 316237, 48827
170.000034, 5.000029, 7876, 16976, 104199.6, 94577, 183365, 227306, 269104, 300038, 50074
175.000042, 5.000008, 7771, 19658, 104574.9, 93399, 192031, 247202, 295723, 351468, 49382
180.000011, 4.999969, 6908, 14329, 98764.8, 84916, 202117, 275632, 376812, 425094, 47223
185.000123, 5.000112, 6793, 14383, 101890.9, 82787, 235493, 313354, 397256, 448127, 45412
190.000707, 5.000584, 7966, 11682, 110155.9, 89960, 235046, 331969, 438667, 459262, 47695
195.000013, 4.999306, 7358, 16809, 113504.8, 95415, 226726, 297134, 372906, 395070, 47706
200.000034, 5.000021, 8419, 14365, 103133.1, 97238, 165976, 200963, 246413, 296344, 51916
205.00007, 5.000036, 8169, 18608, 103444.4, 98694, 164260, 204832, 240845, 259138, 48815
210.000289, 5.000219, 8208, 18219, 102622.5, 98138, 161056, 194774, 234443, 246223, 49682
215.000106, 4.999817, 7620, 16502, 96208.5, 89186, 160752, 238331, 301112, 350661, 49730
220.000069, 4.999963, 7790, 20262, 112835.4, 92791, 234559, 329848, 402681, 423643, 49279
225.000733, 5.000664, 7881, 15836, 108596.5, 96886, 198698, 254286, 328729, 353537, 47138
230.000151, 4.999418, 7994, 19226, 105473.2, 96518, 179439, 214529, 260353, 279235, 48552
235.001592, 5.001441, 7597, 17668, 103391.4, 96163, 172096, 206840, 234639, 265873, 49153
240.000096, 4.998504, 7719, 18013, 105374.3, 94992, 193479, 258623, 326023, 362784, 49846
245.000722, 5.000626, 8083, 12841, 104010.6, 96782, 181335, 236976, 308610, 330072, 47230
250.000729, 5.000007, 8048, 17743, 104105.8, 91997, 193565, 260169, 329091, 369767, 49275
255.000024, 4.999295, 7747, 14990, 103653.5, 93932, 183173, 221850, 280384, 335727, 50117
260.000595, 5.000571, 7562, 18329, 105006.9, 96086, 183362, 233876, 276221, 303309, 48518
265.000009, 4.999414, 7917, 17217, 102019.9, 96198, 167545, 207417, 240258, 282974, 48457
270.000278, 5.000269, 8668, 15810, 98898.2, 88424, 183485, 242779, 288640, 323033, 48818
275.000647, 5.000369, 7996, 17936, 111214.3, 93847, 223025, 294258, 359490, 416648, 48274
280.000049, 4.999402, 7738, 16952, 104417.8, 93304, 186580, 245065, 324239, 334144, 51162
285.000391, 5.000342, 7885, 15922, 107232.8, 92069, 227054, 295718, 379567, 420787, 49634
290.000034, 4.999643, 8004, 18603, 105441.3, 92783, 205399, 263210, 330064, 377853, 48396
295.000786, 5.000752, 7606, 17817, 104073.2, 90064, 201444, 270586, 329213, 371264, 47369
300.000041, 4.999255, 7913, 17763, 111847.3, 95627, 219367, 280819, 344775, 374811, 50264
301.065319, 1.065278, 2141, 15471, 106344.3, 93518, 198598, 251962, 316327, 357895, 9228
