elapsed, window, total, successful, failed
5.000024, 5.000024,639402,604443,34959
10.000074, 5.00005,553859,513844,40015
15.000168, 5.000094,545051,505611,39440
20.000048, 4.99988,540950,502263,38687
25.000008, 4.99996,544533,505807,38726
30.000094, 5.000086,549665,510284,39381
35.000016, 4.999922,541140,502412,38728
40.000082, 5.000066,543445,504796,38649
45.000234, 5.000152,540645,502378,38267
50.000013, 4.999779,542599,504203,38396
55.000051, 5.000038,538336,500433,37903
60.00011, 5.000059,536655,498621,38034
65.000196, 5.000086,534928,496689,38239
70.000174, 4.999978,530688,493091,37597
75.000015, 4.999841,524692,487950,36742
80.00002, 5.000005,525159,488191,36968
85.000027, 5.000007,526991,490191,36800
90.000033, 5.000006,529446,492689,36757
95.000187, 5.000154,518602,482528,36074
100.000036, 4.999849,519899,483683,36216
105.000166, 5.00013,525850,488618,37232
110.000016, 4.99985,527720,490605,37115
115.000048, 5.000032,529788,492504,37284
120.000888, 5.00084,523541,486301,37240
125.000011, 4.999123,523221,486367,36854
130.000308, 5.000297,520353,483435,36918
135.000058, 4.99975,521873,484916,36957
140.000015, 4.999957,516298,480171,36127
145.000086, 5.000071,511712,476156,35556
150.000095, 5.000009,506525,470760,35765
155.000023, 4.999928,510948,475368,35580
160.000009, 4.999986,510421,474731,35690
165.000009, 5.0,507705,472087,35618
170.000226, 5.000217,511749,476100,35649
175.00003, 4.999804,509590,474096,35494
180.000041, 5.000011,452493,420381,32112
181.024126, 1.024085,33710,30779,2931

