elapsed, window, n, min, mean, max, errors
5.000024, 5.000024,57035, 9144,48066.2, 1075297,6400
10.000074, 5.00005,49977, 9785,49335.7, 1092633,6161
15.000168, 5.000094,49543, 10054,49658.6, 1117091,5675
20.000048, 4.99988,48892, 8387,50212.1, 1109512,5319
25.000008, 4.99996,49216, 8350,50086.1, 1081988,5107
30.000094, 5.000086,49759, 8878,50619.3, 1074510,5206
35.000016, 4.999922,49149, 8965,50638.9, 1075925,5074
40.000082, 5.000066,49324, 9591,50830.5, 1082234,4969
45.000234, 5.000152,48899, 9678,51207.2, 1087031,5026
50.000013, 4.999779,49196, 9259,50931.5, 1095780,4987
55.000051, 5.000038,49007, 9259,50754.2, 1108182,4848
60.00011, 5.000059,49389, 8317,51289.6, 1092740,4896
65.000196, 5.000086,48980, 9173,51082.5, 1087115,4866
70.000174, 4.999978,48490, 9618,51411.3, 1135249,4646
75.000015, 4.999841,48004, 9904,52605.6, 1118234,4560
80.00002, 5.000005,47805, 9341,53170.8, 1113162,4494
85.000027, 5.000007,47914, 9822,52557.7, 1094004,4522
90.000033, 5.000006,47945, 9374,52803.8, 1123002,4483
95.000187, 5.000154,46895, 9654,53998.4, 1123002,4396
100.000036, 4.999849,47554, 9485,53692.1, 1128356,4360
105.000166, 5.00013,48089, 9335,53149.1, 1128356,4423
110.000016, 4.99985,48291, 9538,52635.1, 1083635,4549
115.000048, 5.000032,48548, 8994,52827.6, 1091616,4480
120.000888, 5.00084,48391, 7997,52816.1, 1102272,4541
125.000011, 4.999123,48095, 7997,52753.7, 1109273,4365
130.000308, 5.000297,48103, 9360,53037.4, 1107793,4300
135.000058, 4.99975,48655, 8805,53729.9, 1103318,4484
140.000015, 4.999957,47744, 8711,53820.5, 1119539,4205
145.000086, 5.000071,46977, 8711,55261.6, 1140694,4217
150.000095, 5.000009,46841, 8859,54505.2, 1117472,4208
155.000023, 4.999928,47263, 7648,54878.7, 1142686,4279
160.000009, 4.999986,47215, 9082,55089, 1140071,4213
165.000009, 5.0,46882, 8787,54809.3, 1135569,4137
170.000226, 5.000217,47184, 9821,55002.5, 1113353,4072
175.00003, 4.999804,46554, 8672,54799.6, 1104925,4245
180.000041, 5.000011,41550, 9186,58060.4, 1152128,3821
181.024126, 1.024085,2986, 9186,57381.2, 1152128,364

