elapsed, window, n, min, mean, max, errors
5.000092, 5.000092,943963, 879,25618.8, 88500,0
10.000094, 5.000002,924753, 829,25748.5, 88500,0
15.00009, 4.999996,922336, 830,25812.8, 87013,0
20.000042, 4.999952,925554, 831,25773.7, 93580,0
25.000008, 4.999966,921244, 797,25837.9, 85102,0
30.000039, 5.000031,923201, 848,25791.9, 90742,0
35.001664, 5.001625,928512, 880,25699.3, 88827,0
40.00005, 4.998386,928365, 827,25694.3, 90909,0
45.000081, 5.000031,923943, 857,25822.7, 98172,0
50.000012, 4.999931,923834, 847,25816, 103456,0
55.00008, 5.000068,925873, 818,25735.6, 86810,0
60.000026, 4.999946,927366, 745,25733.1, 85867,0
65.000008, 4.999982,924245, 876,25752.6, 87971,0
70.000176, 5.000168,926286, 852,25748.1, 94307,0
75.000022, 4.999846,929339, 768,25679.2, 89072,0
80.000777, 5.000755,928280, 849,25692.6, 88573,0
85.000066, 4.999289,927490, 830,25746.6, 97555,0
90.000046, 4.99998,926791, 939,25728.7, 89574,0
95.000043, 4.999997,928815, 995,25708, 86805,0
100.000033, 4.99999,929930, 925,25728.1, 85976,0
105.000144, 5.000111,926559, 910,25841.4, 92667,0
110.000008, 4.999864,922734, 873,25807.6, 122421,0
115.00002, 5.000012,927975, 942,25710.1, 87163,0
120.000029, 5.000009,927237, 948,25700.3, 84864,0
125.000114, 5.000085,925840, 951,25761.4, 87554,0
130.000019, 4.999905,928801, 903,25748.5, 87866,0
135.00001, 4.999991,927676, 925,25744.2, 92590,0
140.000008, 4.999998,926176, 854,25776.9, 92041,0
145.000061, 5.000053,924983, 851,25799.5, 107140,0
150.000177, 5.000116,926690, 928,25738.2, 93520,0
155.000023, 4.999846,923300, 939,25789.8, 89887,0
160.000062, 5.000039,925201, 909,25782.1, 84723,0
165.000682, 5.00062,921991, 793,25806.2, 94536,0
170.000022, 4.99934,925698, 782,25747.4, 87717,0
175.000041, 5.000019,925435, 946,25793, 102628,0
180.00005, 5.000009,925454, 967,25789.1, 90887,0
185.000035, 4.999985,924220, 922,25824.5, 86515,0
190.000014, 4.999979,925052, 970,25805, 88080,0
195.000035, 5.000021,923862, 956,25856.3, 90641,0
200.000091, 5.000056,926163, 912,25790.7, 92502,0
205.000237, 5.000146,920601, 965,25914, 100604,0
210.000011, 4.999774,923188, 1012,25894.8, 92839,0
215.000681, 5.00067,919834, 957,25882.7, 90805,0
220.000028, 4.999347,920281, 964,25909.7, 90527,0
225.000163, 5.000135,919816, 967,25935.2, 93926,0
230.000892, 5.000729,919863, 1024,25919.2, 93895,0
235.000101, 4.999209,920099, 903,25903.6, 88726,0
240.000017, 4.999916,914415, 1017,25986.2, 92962,0
245.000105, 5.000088,917430, 1021,26010.6, 93293,0
250.000045, 4.99994,918950, 956,25953.5, 124616,0
255.000115, 5.00007,916084, 969,25984.8, 100403,0
260.000258, 5.000143,917971, 899,26021.1, 94845,0
265.000222, 4.999964,914015, 975,26042.4, 99099,0
270.000028, 4.999806,914716, 891,26045.5, 93869,0
275.00011, 5.000082,918069, 886,25981.7, 96485,0
280.000046, 4.999936,916150, 1039,26018.8, 96890,0
285.000026, 4.99998,916884, 993,26003.7, 86893,0
290.000792, 5.000766,912921, 1011,26073.1, 111825,0
295.000024, 4.999232,914506, 855,26039.7, 88626,0
300.000039, 5.000015,915646, 977,26050.7, 101625,0
301.021476, 1.021437,165963, 978,26029.7, 101625,0

