elapsed, window, total, successful, failed
5.000015, 5.000015, 52863, 50375, 2488
10.000018, 5.000003, 43991, 42702, 1289
15.000025, 5.000007, 44108, 43129, 979
20.000026, 5.000001, 42819, 42011, 808
25.000032, 5.000006, 43163, 42523, 640
30.000016, 4.999984, 44156, 43544, 612
35.00002, 5.000004, 43913, 43341, 572
40.000042, 5.000022, 44033, 43482, 551
45.000078, 5.000036, 43947, 43431, 516
50.000084, 5.000006, 43452, 42973, 479
55.000024, 4.99994, 44269, 43765, 504
60.000023, 4.999999, 43751, 43323, 428
65.000017, 4.999994, 44069, 43679, 390
70.000035, 5.000018, 44656, 44272, 384
75.00003, 4.999995, 42244, 41874, 370
80.000083, 5.000053, 43172, 42807, 365
85.000024, 4.999941, 44216, 43845, 371
90.000026, 5.000002, 44231, 43841, 390
95.000056, 5.00003, 43531, 43200, 331
100.000011, 4.999955, 42988, 42624, 364
105.000017, 5.000006, 43398, 43072, 326
110.000114, 5.000097, 43878, 43553, 325
115.000017, 4.999903, 43574, 43255, 319
120.000026, 5.000009, 43097, 42826, 271
125.000027, 5.000001, 43313, 43035, 278
130.000009, 4.999982, 43000, 42733, 267
135.000021, 5.000012, 42682, 42403, 279
140.000035, 5.000014, 43464, 43194, 270
145.000015, 4.99998, 43856, 43579, 277
150.000027, 5.000012, 43902, 43651, 251
155.000045, 5.000018, 43748, 43514, 234
160.000012, 4.999967, 43546, 43274, 272
165.000013, 5.000001, 43813, 43518, 295
170.000097, 5.000084, 43545, 43317, 228
175.000056, 4.999959, 43267, 43000, 267
180.000021, 4.999965, 42860, 42588, 272
185.000007, 4.999986, 43215, 42973, 242
190.000017, 5.00001, 42451, 42237, 214
195.000009, 4.999992, 42993, 42740, 253
200.000006, 4.999997, 42791, 42587, 204
205.000056, 5.00005, 42785, 42595, 190
210.000022, 4.999966, 43468, 43298, 170
215.000054, 5.000032, 44450, 44240, 210
220.00002, 4.999966, 43365, 43197, 168
225.000138, 5.000118, 43097, 42907, 190
230.000014, 4.999876, 43393, 43226, 167
235.000011, 4.999997, 42424, 42242, 182
240.000056, 5.000045, 42649, 42463, 186
245.00002, 4.999964, 41884, 41710, 174
250.000012, 4.999992, 42940, 42757, 183
255.000021, 5.000009, 43009, 42843, 166
260.000015, 4.999994, 42711, 42519, 192
265.00002, 5.000005, 42719, 42539, 180
270.000011, 4.999991, 43161, 43011, 150
275.000024, 5.000013, 42942, 42780, 162
280.000095, 5.000071, 42372, 42224, 148
285.000014, 4.999919, 42123, 41963, 160
290.000079, 5.000065, 41911, 41751, 160
295.000027, 4.999948, 41670, 41500, 170
300.000047, 5.00002, 42311, 42192, 119
301.021764, 1.021717, 8113, 8084, 29
