elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.000015, 5.000015, 5376, 10312, 46309.8, 47554, 69344, 78449, 95137, 106202, 2815
10.000094, 5.000079, 4657, 9526, 46467.9, 47789, 69674, 75083, 81649, 92433, 2603
15.000364, 5.00027, 4862, 10079, 46060.8, 47459, 69355, 75566, 82785, 84822, 2756
20.000066, 4.999702, 4899, 10836, 45950.7, 47135, 69064, 75544, 81843, 83515, 2702
25.000056, 4.99999, 4938, 10275, 45883.0, 47657, 69374, 75263, 81162, 83387, 2679
30.000091, 5.000035, 4815, 9712, 46090.1, 47623, 69498, 75877, 81106, 111126, 2698
35.000395, 5.000304, 4927, 10306, 46057.6, 47408, 69161, 76033, 81545, 94173, 2686
40.000074, 4.999679, 4900, 9339, 46410.4, 47765, 69481, 76447, 85198, 89903, 2671
45.00011, 5.000036, 4817, 10335, 46508.5, 48021, 69492, 75167, 82240, 107095, 2603
50.000871, 5.000761, 4850, 10917, 46181.5, 47725, 69326, 75543, 80196, 97121, 2677
55.000015, 4.999144, 4908, 9646, 45763.1, 47065, 69324, 75663, 82397, 94934, 2537
60.000037, 5.000022, 4800, 10851, 46026.8, 47284, 69309, 75811, 81685, 83970, 2657
65.000071, 5.000034, 4975, 10505, 46316.4, 48048, 69030, 76295, 83906, 93403, 2564
70.000175, 5.000104, 5235, 11281, 45895.8, 47105, 68627, 74661, 81174, 84421, 2680
75.000109, 4.999934, 4988, 10272, 46193.1, 47385, 69625, 75983, 82395, 86540, 2558
80.000386, 5.000277, 4908, 10563, 46376.0, 47806, 69516, 76576, 83843, 101932, 2525
85.000037, 4.999651, 5124, 9880, 46497.4, 48256, 69969, 76031, 84146, 91742, 2602
90.000056, 5.000019, 5132, 8839, 46074.6, 47298, 68286, 75180, 81518, 97383, 2604
95.000066, 5.00001, 5095, 9731, 45759.1, 47136, 68541, 75534, 86695, 90616, 2549
100.000637, 5.000571, 4686, 11468, 46335.9, 47859, 69127, 75746, 81641, 90811, 2568
105.000394, 4.999757, 5010, 9602, 46080.5, 47607, 69560, 76112, 81877, 85022, 2654
110.00001, 4.999616, 4902, 10912, 46031.8, 47463, 69113, 75848, 83361, 97569, 2681
115.000563, 5.000553, 4957, 11319, 46254.8, 47604, 69724, 75594, 86586, 97569, 2560
120.000136, 4.999573, 4956, 10642, 45951.1, 47200, 69300, 75371, 82506, 87320, 2619
125.000019, 4.999883, 5101, 10193, 46465.6, 47875, 69402, 75690, 82700, 97083, 2672
130.000901, 5.000882, 4963, 10091, 46355.5, 47753, 68968, 75250, 82269, 95943, 2647
135.001009, 5.000108, 4821, 11145, 45962.4, 47672, 68555, 74874, 80863, 83976, 2620
140.000371, 4.999362, 4729, 7686, 46134.7, 47574, 69291, 75149, 80597, 83952, 2623
145.000017, 4.999646, 4879, 11101, 46092.1, 47623, 69126, 76215, 83421, 94401, 2542
150.00046, 5.000443, 4716, 10603, 46042.8, 47773, 69242, 75110, 83046, 87649, 2627
155.00103, 5.00057, 4939, 10092, 46039.2, 47763, 68896, 75426, 80657, 84586, 2687
160.000226, 4.999196, 4978, 11064, 46040.7, 47388, 68860, 75373, 81655, 91519, 2676
165.000023, 4.999797, 4891, 10912, 46584.4, 48158, 69474, 75924, 84495, 92472, 2594
170.000082, 5.000059, 4761, 8072, 46453.7, 48089, 68945, 75535, 81675, 92689, 2487
175.000026, 4.999944, 4781, 10488, 46246.8, 47861, 68850, 75128, 79097, 93710, 2595
180.000087, 5.000061, 4841, 9774, 46437.5, 48093, 69435, 76410, 84281, 113416, 2595
181.021463, 1.021376, 736, 9715, 46395.1, 48056, 69439, 76463, 85023, 113416, 442
