elapsed, window, total, successful, failed
5.000037, 5.000037,356428,125391,231037
10.000054, 5.000017,338908,127088,211820
15.000293, 5.000239,346931,132156,214775
20.000021, 4.999728,351889,133702,218187
25.00007, 5.000049,352199,134201,217998
30.000089, 5.000019,353726,134617,219109
35.000034, 4.999945,354534,135483,219051
40.000866, 5.000832,339448,131929,207519
45.000025, 4.999159,339562,131933,207629
50.001936, 5.001911,348779,134377,214402
55.001867, 4.999931,348152,134467,213685
60.000156, 4.998289,363901,138753,225148
65.000093, 4.999937,350853,135140,215713
70.000023, 4.99993,335631,130365,205266
75.000189, 5.000166,356955,136866,220089
80.000144, 4.999955,348371,134602,213769
85.000725, 5.000581,336506,131273,205233
90.00089, 5.000165,355625,136564,219061
95.000345, 4.999455,335753,131138,204615
100.000134, 4.999789,357118,136724,220394
105.000095, 4.999961,349480,135028,214452
110.000209, 5.000114,343539,133161,210378
115.000887, 5.000678,358606,137181,221425
120.000037, 4.99915,356990,136913,220077
125.000381, 5.000344,341548,132822,208726
130.000023, 4.999642,344522,133847,210675
135.000022, 4.999999,352680,136005,216675
140.000021, 4.999999,348690,134312,214378
145.000018, 4.999997,353000,136204,216796
150.000017, 4.999999,355840,136953,218887
155.000229, 5.000212,348284,134720,213564
160.000025, 4.999796,358162,137463,220699
165.000021, 4.999996,343919,133825,210094
170.000049, 5.000028,344904,134314,210590
175.000719, 5.00067,348139,134525,213614
180.000017, 4.999298,343410,133279,210131
185.000079, 5.000062,361982,137933,224049
190.000048, 4.999969,364064,138819,225245
195.000151, 5.000103,342705,133003,209702
200.000246, 5.000095,350398,135348,215050
205.001835, 5.001589,356568,136933,219635
210.000014, 4.998179,351515,135477,216038
215.000126, 5.000112,356018,136974,219044
220.000023, 4.999897,356479,137155,219324
225.000947, 5.000924,336393,131588,204805
230.00018, 4.999233,350471,135041,215430
235.000258, 5.000078,355211,136675,218536
240.000009, 4.999751,343802,133345,210457
245.000856, 5.000847,346724,134093,212631
250.00018, 4.999324,328236,128914,199322
255.000162, 4.999982,344078,133174,210904
260.000026, 4.999864,341977,132937,209040
265.00001, 4.999984,342770,132990,209780
270.00013, 5.00012,346648,134291,212357
275.000218, 5.000088,338484,132084,206400
280.000274, 5.000056,353179,136171,217008
285.000172, 4.999898,349788,135217,214571
290.00088, 5.000708,356391,136951,219440
295.000016, 4.999136,349274,135295,213979
300.000012, 4.999996,343165,133087,210078
301.02507, 1.025058,69397,26233,43164

