elapsed, window, total, successful, failed
5.00013, 5.00013, 998398, 998398, 0
10.000022, 4.999892, 806961, 806961, 0
15.000519, 5.000497, 809679, 809679, 0
20.000513, 4.999994, 817647, 817647, 0
25.000726, 5.000213, 799744, 799744, 0
30.000091, 4.999365, 824065, 824065, 0
35.000204, 5.000113, 796949, 796949, 0
40.000021, 4.999817, 812938, 812938, 0
45.000137, 5.000116, 805738, 805738, 0
50.00015, 5.000013, 811848, 811848, 0
55.00053, 5.00038, 812956, 812956, 0
60.000126, 4.999596, 810410, 810410, 0
65.000146, 5.00002, 804740, 804740, 0
70.000245, 5.000099, 810457, 810457, 0
75.000125, 4.99988, 814010, 814010, 0
80.000053, 4.999928, 813719, 813719, 0
85.000317, 5.000264, 801257, 801257, 0
90.000147, 4.99983, 812349, 812349, 0
95.000095, 4.999948, 789109, 789109, 0
100.000292, 5.000197, 820783, 820783, 0
105.000409, 5.000117, 801335, 801335, 0
110.000086, 4.999677, 816425, 816425, 0
115.000336, 5.00025, 797438, 797438, 0
120.000076, 4.99974, 822865, 822865, 0
125.000956, 5.00088, 803183, 803183, 0
130.000529, 4.999573, 812122, 812122, 0
135.000163, 4.999634, 805814, 805814, 0
140.000489, 5.000326, 810924, 810924, 0
145.00012, 4.999631, 808831, 808831, 0
150.00113, 5.00101, 810736, 810736, 0
155.000034, 4.998904, 810034, 810034, 0
160.000944, 5.00091, 814554, 814554, 0
165.000042, 4.999098, 804377, 804377, 0
170.000222, 5.00018, 815508, 815508, 0
175.000091, 4.999869, 802889, 802889, 0
180.000074, 4.999983, 816541, 816541, 0
185.000129, 5.000055, 806332, 806332, 0
190.000275, 5.000146, 820271, 820271, 0
195.000249, 4.999974, 806838, 806838, 0
200.000396, 5.000147, 817229, 817229, 0
205.000827, 5.000431, 803951, 803951, 0
210.000178, 4.999351, 823920, 823920, 0
215.000617, 5.000439, 804401, 804401, 0
220.000754, 5.000137, 806884, 806884, 0
225.00055, 4.999796, 812094, 812094, 0
230.000212, 4.999662, 817478, 817478, 0
235.000402, 5.00019, 803553, 803553, 0
240.000132, 4.99973, 818270, 818270, 0
245.000249, 5.000117, 805543, 805543, 0
250.000249, 5.0, 818208, 818208, 0
255.000472, 5.000223, 806316, 806316, 0
260.000415, 4.999943, 824195, 824195, 0
265.000042, 4.999627, 802338, 802338, 0
270.000099, 5.000057, 822095, 822095, 0
275.00173, 5.001631, 802343, 802343, 0
280.0003, 4.99857, 822202, 822202, 0
285.000216, 4.999916, 810753, 810753, 0
290.000697, 5.000481, 815136, 815136, 0
295.000496, 4.999799, 806489, 806489, 0
300.000338, 4.999842, 780358, 780358, 0
301.405957, 1.405619, 0, 0, 0
