elapsed, window, total, successful, failed
5.000017, 5.000017,1688357,1628293,60064
10.00013, 5.000113,1395150,1369308,25842
15.000121, 4.999991,1397961,1377167,20794
20.001069, 5.000948,1399332,1382207,17125
25.000011, 4.998942,1410292,1393424,16868
30.00002, 5.000009,1382873,1367627,15246
35.000193, 5.000173,1404645,1390306,14339
40.000145, 4.999952,1386333,1373237,13096
45.000513, 5.000368,1399529,1386716,12813
50.000326, 4.999813,1406089,1394182,11907
55.000066, 4.99974,1393397,1382659,10738
60.00119, 5.001124,1363661,1353113,10548
65.000206, 4.999016,1374601,1363327,11274
70.000076, 4.99987,1390114,1378593,11521
75.000339, 5.000263,1381642,1370737,10905
80.000081, 4.999742,1386808,1376511,10297
85.000059, 4.999978,1395585,1385903,9682
90.000064, 5.000005,1362074,1352466,9608
95.000028, 4.999964,1360742,1351272,9470
100.000013, 4.999985,1364695,1355766,8929
105.000125, 5.000112,1376520,1367351,9169
110.000035, 4.99991,1383087,1374330,8757
115.00012, 5.000085,1360971,1352720,8251
120.000007, 4.999887,1363882,1355587,8295
125.000018, 5.000011,1380569,1372452,8117
130.000077, 5.000059,1366634,1358740,7894
135.000339, 5.000262,1343683,1336333,7350
140.000057, 4.999718,1357005,1349218,7787
145.000122, 5.000065,1346939,1338838,8101
150.000133, 5.000011,1337803,1329942,7861
155.000047, 4.999914,1333980,1326383,7597
160.000226, 5.000179,1338411,1330998,7413
165.000013, 4.999787,1342589,1334739,7850
170.000041, 5.000028,1344960,1337055,7905
175.000016, 4.999975,1336779,1329158,7621
180.000508, 5.000492,1357255,1349957,7298
185.000011, 4.999503,1342120,1334913,7207
190.000199, 5.000188,1352845,1345565,7280
195.00013, 4.999931,1325638,1318729,6909
200.000012, 4.999882,1338037,1331094,6943
205.000026, 5.000014,1334978,1328042,6936
210.00004, 5.000014,1322077,1315342,6735
215.000094, 5.000054,1347331,1340538,6793
220.000035, 4.999941,1326622,1320051,6571
225.000052, 5.000017,1328387,1321886,6501
230.000042, 4.99999,1327401,1320666,6735
235.000098, 5.000056,1339699,1332937,6762
240.00003, 4.999932,1329729,1323011,6718
245.00013, 5.0001,1311856,1305282,6574
250.00002, 4.99989,1315618,1309330,6288
255.000031, 5.000011,1324019,1317667,6352
260.000023, 4.999992,1310250,1304187,6063
265.000091, 5.000068,1315368,1309443,5925
270.000148, 5.000057,1327654,1321819,5835
275.000337, 5.000189,1321432,1315457,5975
280.000098, 4.999761,1296091,1290377,5714
285.0001, 5.000002,1317409,1311606,5803
290.00003, 4.99993,1297346,1291731,5615
295.000038, 5.000008,1278119,1272546,5573
300.000201, 5.000163,1323460,1317264,6196
301.030764, 1.030563,259661,258031,1630

