elapsed, window, total, successful, failed
5.000011, 5.000011, 99669, 97919, 1750
10.001005, 5.000994, 89374, 88747, 627
15.000027, 4.999022, 89260, 88806, 454
20.00109, 5.001063, 89427, 89012, 415
25.000976, 4.999886, 89420, 89129, 291
30.000968, 4.999992, 88582, 88290, 292
35.000982, 5.000014, 89733, 89485, 248
40.000219, 4.999237, 89227, 88989, 238
45.000169, 4.99995, 88291, 88060, 231
50.000084, 4.999915, 89933, 89718, 215
55.0001, 5.000016, 88621, 88442, 179
60.000258, 5.000158, 85693, 85465, 228
65.00005, 4.999792, 86323, 86117, 206
70.000322, 5.000272, 86779, 86622, 157
75.000062, 4.99974, 86286, 86098, 188
80.000971, 5.000909, 86165, 85964, 201
85.000313, 4.999342, 86762, 86583, 179
90.001054, 5.000741, 86530, 86364, 166
95.000016, 4.998962, 86401, 86232, 169
100.001966, 5.00195, 85274, 85098, 176
105.000071, 4.998105, 86910, 86741, 169
110.000949, 5.000878, 85972, 85820, 152
115.000119, 4.99917, 86323, 86182, 141
120.001002, 5.000883, 85628, 85452, 176
125.000463, 4.999461, 86053, 85846, 207
130.000285, 4.999822, 85230, 85043, 187
135.000952, 5.000667, 86193, 86044, 149
140.000115, 4.999163, 85933, 85729, 204
145.000183, 5.000068, 85548, 85393, 155
150.001165, 5.000982, 85785, 85619, 166
155.00104, 4.999875, 86330, 86145, 185
160.000155, 4.999115, 85754, 85613, 141
165.00099, 5.000835, 85359, 85211, 148
170.000491, 4.999501, 85880, 85699, 181
175.000034, 4.999543, 86139, 85959, 180
180.001028, 5.000994, 86073, 85900, 173
185.000014, 4.998986, 85787, 85630, 157
190.000979, 5.000965, 85660, 85532, 128
195.000405, 4.999426, 85383, 85274, 109
200.001002, 5.000597, 85640, 85476, 164
205.000177, 4.999175, 85722, 85538, 184
210.000044, 4.999867, 86278, 86128, 150
215.001128, 5.001084, 86008, 85820, 188
220.000061, 4.998933, 85944, 85777, 167
225.000996, 5.000935, 85619, 85460, 159
230.001067, 5.000071, 85568, 85379, 189
235.000104, 4.999037, 85988, 85815, 173
240.000068, 4.999964, 85357, 85264, 93
245.001079, 5.001011, 85683, 85552, 131
250.00003, 4.998951, 85392, 85278, 114
255.000085, 5.000055, 85164, 85038, 126
260.000089, 5.000004, 84846, 84677, 169
265.00013, 5.000041, 85844, 85701, 143
270.000267, 5.000137, 85906, 85774, 132
275.001954, 5.001687, 86689, 86549, 140
280.000087, 4.998133, 84636, 84494, 142
285.001022, 5.000935, 85876, 85753, 123
290.000952, 4.99993, 85496, 85353, 143
295.000952, 5.0, 85566, 85408, 158
300.00001, 4.999058, 84784, 84619, 165
301.023054, 1.023044, 15637, 15600, 37
