elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.001031, 5.001031, 14819, 889, 7868.1, 7262, 12620, 17701, 23678, 26635, 26931
10.000059, 4.999028, 14647, 934, 7929.5, 7356, 12569, 16776, 21286, 30416, 26482
15.000952, 5.000893, 14845, 849, 7972.7, 7478, 12266, 15762, 21535, 28657, 27120
20.00093, 4.999978, 15477, 653, 8077.9, 7479, 12740, 18325, 23657, 27146, 27210
25.00012, 4.99919, 15273, 653, 8145.4, 7653, 12651, 16493, 22518, 25858, 28494
30.00193, 5.00181, 15042, 956, 8093.0, 7614, 12528, 15452, 20777, 31090, 28632
35.00014, 4.99821, 14359, 878, 8012.4, 7556, 12336, 15336, 21179, 25965, 27746
40.00101, 5.00087, 14997, 913, 8029.3, 7511, 12585, 16595, 22393, 28534, 26592
45.000038, 4.999028, 14634, 693, 8042.2, 7481, 12626, 17109, 23039, 29902, 26987
50.000143, 5.000105, 15048, 954, 8063.0, 7606, 12280, 15685, 21460, 27927, 27862
55.000934, 5.000791, 15070, 954, 8112.3, 7644, 12609, 16159, 21246, 25486, 27764
60.000041, 4.999107, 14592, 560, 7993.0, 7542, 12273, 15333, 19716, 25123, 26498
65.000933, 5.000892, 14679, 896, 8103.5, 7531, 12685, 16374, 22910, 31401, 26671
70.000086, 4.999153, 14810, 993, 8020.5, 7491, 12592, 16647, 23596, 31401, 26515
75.00093, 5.000844, 14552, 906, 8118.4, 7613, 12686, 16526, 22652, 26444, 26865
80.000888, 4.999958, 14321, 894, 8102.2, 7597, 12482, 16799, 23154, 28334, 26353
85.000937, 5.000049, 14505, 929, 8037.0, 7550, 12371, 15911, 21031, 23843, 27199
90.000045, 4.999108, 14651, 1049, 8033.9, 7490, 12381, 16037, 23782, 29709, 26384
95.001081, 5.001036, 14152, 707, 8046.2, 7498, 12521, 17275, 23542, 28175, 25473
100.000931, 4.99985, 14049, 805, 8124.2, 7574, 12680, 17909, 25563, 32948, 25643
105.000118, 4.999187, 14565, 1025, 8158.5, 7668, 12659, 16664, 21274, 26059, 27133
110.000091, 4.999973, 14609, 1128, 8123.7, 7623, 12514, 16436, 22956, 30733, 27396
115.000016, 4.999925, 14792, 899, 8108.6, 7621, 12551, 15903, 21342, 25688, 27081
120.00096, 5.000944, 15323, 867, 8142.0, 7676, 12786, 15998, 19933, 23993, 28086
125.000256, 4.999296, 13823, 1015, 8165.7, 7728, 12510, 16107, 23296, 31778, 26926
130.000476, 5.00022, 14930, 949, 8106.4, 7526, 12708, 16609, 22654, 33839, 26784
135.000052, 4.999576, 14136, 892, 8100.0, 7571, 12623, 17131, 23547, 26833, 25413
140.001933, 5.001881, 13455, 804, 8047.9, 7439, 12709, 16925, 23547, 29682, 23552
145.000034, 4.998101, 15237, 905, 8074.8, 7570, 12581, 16661, 22496, 27770, 27064
150.000891, 5.000857, 14707, 762, 8067.7, 7404, 13062, 17670, 23616, 28576, 25928
155.000029, 4.999138, 14730, 958, 8104.7, 7421, 13048, 17665, 23207, 28394, 24540
160.001933, 5.001904, 14215, 988, 8195.1, 7632, 12924, 17461, 24659, 34949, 25660
165.000214, 4.998281, 14399, 858, 8053.0, 7561, 12581, 15865, 20792, 23788, 25138
170.000045, 4.999831, 14606, 976, 8203.3, 7583, 13320, 18724, 24434, 33265, 25599
175.000931, 5.000886, 14534, 1000, 8106.5, 7530, 12817, 17510, 24734, 34551, 25536
180.000935, 5.000004, 13988, 935, 8196.7, 7605, 13022, 17554, 23001, 26826, 25232
181.021729, 1.020794, 2390, 900, 8141.7, 7563, 12890, 17192, 22695, 26580, 4688
