elapsed, window, total, successful, failed
5.000042, 5.000042, 43859, 18363, 25496
10.000016, 4.999974, 48108, 20377, 27731
15.00002, 5.000004, 48283, 20745, 27538
20.00003, 5.00001, 49144, 20881, 28263
25.000068, 5.000038, 48566, 20837, 27729
30.000154, 5.000086, 49302, 21023, 28279
35.000136, 4.999982, 48310, 20879, 27431
40.000009, 4.999873, 48712, 20689, 28023
45.001075, 5.001066, 49648, 21294, 28354
50.000058, 4.998983, 49174, 20959, 28215
55.000079, 5.000021, 49725, 21433, 28292
60.000252, 5.000173, 48481, 20974, 27507
65.000236, 4.999984, 49218, 20909, 28309
70.000068, 4.999832, 48676, 20826, 27850
75.000041, 4.999973, 49531, 21279, 28252
80.000111, 5.00007, 50464, 21784, 28680
85.000038, 4.999927, 48604, 20558, 28046
90.000097, 5.000059, 49439, 21351, 28088
95.000059, 4.999962, 48982, 21055, 27927
100.000019, 4.99996, 47974, 20660, 27314
105.000034, 5.000015, 49032, 20914, 28118
110.000062, 5.000028, 49137, 21217, 27920
115.000035, 4.999973, 48343, 20697, 27646
120.000017, 4.999982, 48778, 21057, 27721
125.000009, 4.999992, 49031, 21100, 27931
130.000014, 5.000005, 49250, 21396, 27854
135.000068, 5.000054, 48695, 20681, 28014
140.000006, 4.999938, 48229, 20594, 27635
145.000043, 5.000037, 48331, 20851, 27480
150.000039, 4.999996, 48568, 20752, 27816
155.000014, 4.999975, 49082, 21251, 27831
160.000142, 5.000128, 48674, 21057, 27617
165.000031, 4.999889, 47761, 20571, 27190
170.000036, 5.000005, 47953, 20646, 27307
175.001068, 5.001032, 47666, 20489, 27177
180.000021, 4.998953, 49127, 21166, 27961
185.000025, 5.000004, 49578, 21354, 28224
190.000049, 5.000024, 48465, 20858, 27607
195.000022, 4.999973, 48554, 20781, 27773
200.000236, 5.000214, 48137, 20717, 27420
205.000093, 4.999857, 49074, 21233, 27841
210.000302, 5.000209, 48302, 20833, 27469
215.000084, 4.999782, 48111, 20608, 27503
220.000022, 4.999938, 47429, 20125, 27304
225.00003, 5.000008, 47870, 20558, 27312
230.000842, 5.000812, 48558, 20651, 27907
235.000032, 4.99919, 48139, 20463, 27676
240.000005, 4.999973, 48687, 20900, 27787
245.000029, 5.000024, 49307, 21282, 28025
250.00006, 5.000031, 49453, 21390, 28063
255.001154, 5.001094, 48450, 20782, 27668
260.000016, 4.998862, 48228, 20601, 27627
265.000027, 5.000011, 48475, 20644, 27831
270.000106, 5.000079, 48589, 21007, 27582
275.000015, 4.999909, 47555, 20247, 27308
280.00001, 4.999995, 47865, 20449, 27416
285.00001, 5.0, 48621, 20851, 27770
290.000024, 5.000014, 47403, 20412, 26991
295.000007, 4.999983, 48124, 20364, 27760
300.001075, 5.001068, 47608, 20127, 27481
301.031532, 1.030457, 10026, 4251, 5775
