elapsed, window, n, min, mean, max, errors
5.000015, 5.000015,117472, 5969,60421.8, 717113,111902
10.000032, 5.000017,142407, 6182,65037.1, 942037,60714
15.000009, 4.999977,153437, 5594,66151.1, 992907,51418
20.000018, 5.000009,161902, 5908,66798.9, 884811,45888
25.000014, 4.999996,161298, 6519,68146.1, 1114440,40078
30.000029, 5.000015,164756, 5813,68096.7, 950474,37508
35.000058, 5.000029,167130, 5808,68983.6, 916269,36528
40.00004, 4.999982,167886, 5741,69410, 866709,34920
45.000255, 5.000215,170309, 5865,70096.8, 866870,33526
50.000095, 4.99984,170949, 5611,70240.9, 991792,32132
55.00012, 5.000025,176950, 6066,69819.2, 883365,30870
60.000064, 4.999944,174505, 5911,70708.8, 968469,28598
65.000067, 5.000003,170213, 6156,71405.5, 1168038,28212
70.000034, 4.999967,171692, 6169,71747.3, 1291741,28192
75.0002, 5.000166,172916, 6297,71537.4, 916072,27185
80.000125, 4.999925,177054, 6314,71474.2, 962085,27124
85.00001, 4.999885,177664, 6112,71752.4, 912128,26753
90.000058, 5.000048,172846, 6154,72685.4, 1083407,24842
95.000342, 5.000284,175305, 6282,73325.3, 958895,23789
100.000044, 4.999702,175166, 5645,73524.2, 1002826,22392
105.000064, 5.00002,175400, 6169,74274.9, 938519,21295
110.000051, 4.999987,175957, 5984,74369.6, 930274,21066
115.000029, 4.999978,176756, 5837,74561.9, 1128021,20894
120.000013, 4.999984,179228, 6341,74500.2, 1141962,20640
125.00008, 5.000067,179578, 6397,74990.9, 942031,19373
130.000062, 4.999982,175781, 6175,75490.3, 1007027,18580
135.000011, 4.999949,177949, 6140,75740.3, 1050971,18640
140.000063, 5.000052,175248, 6603,75809.8, 1027511,18338
145.000163, 5.0001,177352, 6626,76180.2, 893537,18554
150.000091, 4.999928,173766, 6153,76668.5, 973970,17558
155.001618, 5.001527,178932, 5724,76302.5, 1080570,17466
160.000011, 4.998393,176488, 6148,76051.3, 1031062,17142
165.000039, 5.000028,176063, 6026,76622.7, 1121447,16662
170.000014, 4.999975,173768, 5811,77569.8, 1118666,15954
175.000036, 5.000022,178245, 6026,78007.5, 1127051,16194
180.000073, 5.000037,176754, 6825,77812.4, 1454265,15921
185.000051, 4.999978,177907, 6976,78399.8, 1051916,14904
190.000201, 5.00015,174602, 5646,78369.4, 1171198,14912
195.000023, 4.999822,177200, 5892,79024.6, 1154424,15074
200.000011, 4.999988,177998, 6768,78709.8, 985631,14508
205.000032, 5.000021,178143, 7059,78697.1, 1028760,14097
210.000086, 5.000054,176693, 6553,78973.3, 1053286,13850
215.000044, 4.999958,174257, 5731,80017.6, 1382609,13565
220.000009, 4.999965,172022, 7596,80684.9, 1061381,13453
225.000057, 5.000048,176951, 5774,79962.5, 1119873,13837
230.000082, 5.000025,174638, 6042,80385.2, 1082087,13399
235.000016, 4.999934,171966, 5798,80594.1, 1087247,13085
240.000045, 5.000029,171168, 5742,80974.9, 1470467,13417
245.000206, 5.000161,175199, 6287,80287.1, 1152941,13050
250.000023, 4.999817,175887, 7001,80655.1, 1113955,12741
255.000097, 5.000074,173057, 6719,81303.8, 1053779,12707
260.00001, 4.999913,172470, 6407,82297.1, 1270332,12683
265.000116, 5.000106,167889, 6211,83895.1, 1234192,12063
270.000009, 4.999893,171744, 5601,82633.7, 1142511,12118
275.00032, 5.000311,171425, 5856,82474.9, 1098246,11726
280.000039, 4.999719,169985, 5760,82805.9, 1201215,11847
285.000013, 4.999974,168217, 5992,83159.7, 1079757,11434
290.000016, 5.000003,168632, 5682,82934.8, 1218653,11944
295.000019, 5.000003,169844, 6022,83287.7, 1164855,11569
300.00005, 5.000031,170120, 5663,82339.1, 1092469,11641
301.02218, 1.02213,34259, 5663,80936.4, 1092469,2441

