elapsed, window, n, min, mean, max, errors
5.000246, 5.000246,70466, 6317,38609.7, 1137702,24916
10.000035, 4.999789,77327, 6119,39207.5, 1148087,8659
15.000079, 5.000044,77983, 6342,38955.2, 1157381,5990
20.000204, 5.000125,78413, 6201,39905.3, 1150912,5121
25.000009, 4.999805,79414, 6280,39964.6, 1156543,4412
30.000519, 5.00051,81524, 6098,39179.4, 1167192,4284
35.00017, 4.999651,77966, 6206,40466, 1154471,3509
40.000009, 4.999839,81078, 6083,39478.9, 1127352,3699
45.000042, 5.000033,79161, 6024,40404.1, 1157099,3105
50.000027, 4.999985,79956, 6389,40619.5, 1155146,3131
55.000067, 5.00004,78887, 6306,41455, 1180292,2889
60.000643, 5.000576,81215, 6136,41053.5, 1139787,2964
65.000329, 4.999686,81407, 6349,40044.9, 1128367,2938
70.000037, 4.999708,82357, 6279,39791.4, 1141081,3012
75.000045, 5.000008,80855, 6292,40646.4, 1160347,2663
80.000038, 4.999993,79897, 6125,40694.4, 1166359,2626
85.000035, 4.999997,79387, 6119,41409.1, 1183407,2711
90.00004, 5.000005,78398, 6399,41909.6, 1145093,2536
95.00005, 5.00001,78303, 6412,42223.3, 1150480,2710
100.000042, 4.999992,79995, 5982,41524.1, 1196572,2487
105.000138, 5.000096,79172, 5982,41786.2, 1161053,2474
110.000026, 4.999888,78181, 6381,42381.7, 1170356,2322
115.000125, 5.000099,76731, 6437,42412.5, 1163166,2299
120.000036, 4.999911,76240, 6429,44794.9, 1165209,2178
125.000104, 5.000068,78952, 6384,42063.4, 1142250,2298
130.000047, 4.999943,76989, 6290,43858.8, 1201085,2286
135.000049, 5.000002,76817, 6076,43523.3, 1143019,2119
140.000065, 5.000016,75824, 6312,43491.1, 1211417,2125
145.000034, 4.999969,78359, 6571,44001.8, 1153258,2331
150.000586, 5.000552,76867, 6186,43527.5, 1188491,2128
155.000017, 4.999431,78097, 6336,43564.3, 1139611,2300
160.000029, 5.000012,78851, 6267,41984.4, 1133684,2126
165.000072, 5.000043,78016, 6262,42820.3, 1155492,2237
170.000079, 5.000007,75320, 6114,44214.2, 1165616,1970
175.000042, 4.999963,76336, 6278,44230.1, 1160261,2048
180.0002, 5.000158,75676, 6553,44738.3, 1172791,2079
181.022756, 1.022556,12618, 6553,44979.1, 1172791,429

