elapsed, window, n, min, mean, max, errors
5.000036, 5.000036,101167, 11133,57451.5, 137384,150797
10.000097, 5.000061,99680, 11936,56514.5, 110797,156400
15.000008, 4.999911,99538, 11722,56486.5, 115783,154967
20.000057, 5.000049,99680, 11950,56340, 114359,155221
25.000011, 4.999954,99842, 11633,56408.9, 123198,155841
30.000087, 5.000076,100156, 11443,56473.7, 118114,156842
35.00005, 4.999963,98980, 11977,56539, 132244,154551
40.000449, 5.000399,98713, 12198,56415.6, 123943,153543
45.000053, 4.999604,99019, 11339,56400.7, 133043,155245
50.000107, 5.000054,99276, 11339,56403.2, 124456,155882
55.000029, 4.999922,99117, 12078,56453.9, 136215,154271
60.000942, 5.000913,99680, 11455,56345.6, 116372,156390
65.000009, 4.999067,98625, 11512,56363.2, 119262,153219
70.000014, 5.000005,99198, 11833,56231.5, 118364,153629
75.000882, 5.000868,98641, 12036,56078.3, 117182,153866
80.000259, 4.999377,98771, 11579,56062.4, 127159,153017
85.000067, 4.999808,99048, 11866,56271.4, 127159,153714
90.000036, 4.999969,98489, 11866,56644.1, 138072,152745
95.00001, 4.999974,99507, 12806,56632.2, 113665,156230
100.000044, 5.000034,99176, 11612,56608.4, 121659,154943
105.000103, 5.000059,99259, 11933,56590.8, 116787,156988
110.000816, 5.000713,99570, 10907,56509.7, 117937,156993
115.000017, 4.999201,99089, 11366,56654, 126853,155620
120.000259, 5.000242,100305, 11498,56564.9, 133042,158948
125.000131, 4.999872,99649, 12509,56557.7, 116037,157027
130.000311, 5.00018,98659, 12312,56698.5, 121275,154002
135.000138, 4.999827,99717, 11461,56580.1, 114614,157726
140.000016, 4.999878,99373, 11944,56531.6, 126028,155210
145.000026, 5.00001,98522, 11881,56614.1, 128206,154828
150.000038, 5.000012,99943, 12261,56571.8, 113665,156913
155.000023, 4.999985,99489, 12246,56566.3, 118063,157107
160.000282, 5.000259,98481, 11885,56700.4, 114748,153810
165.000218, 4.999936,98912, 11516,56734.2, 128960,156525
170.003839, 5.003621,98734, 12159,56819, 128712,154840
175.000018, 4.996179,99662, 12001,56576.8, 115742,157451
180.00068, 5.000662,97857, 10491,56728, 126462,152685
181.024304, 1.023624,17786, 10491,56789.8, 1071509,28376

