elapsed, window, n, min, mean, max, errors
5.000036, 5.000036,19558, 1181,13640, 62015,8554
10.000097, 5.000061,23098, 615,13617.2, 43270,4910
15.000008, 4.999911,24141, 1319,13693.1, 43270,4313
20.000057, 5.000049,24626, 1287,13619.6, 38473,3956
25.000011, 4.999954,24865, 1287,13739.4, 44889,4019
30.000087, 5.000076,24948, 964,13759, 55089,3851
35.00005, 4.999963,24787, 2062,13769.1, 37529,3631
40.000449, 5.000399,24486, 1172,13712.4, 48183,3578
45.000053, 4.999604,25124, 653,13726.4, 53615,3494
50.000107, 5.000054,25052, 910,13694.7, 53240,3514
55.000029, 4.999922,24934, 1133,13729.4, 52882,3482
60.000942, 5.000913,25149, 1289,13726.8, 45773,3512
65.000009, 4.999067,24646, 1468,13557.4, 59845,3410
70.000014, 5.000005,24934, 1929,13698.8, 38163,3437
75.000882, 5.000868,24727, 625,13582.2, 39305,3385
80.000259, 4.999377,24978, 1605,13633.8, 48900,3365
85.000067, 4.999808,24887, 659,13721.3, 46903,3428
90.000036, 4.999969,24767, 1363,13716.8, 67566,3337
95.00001, 4.999974,25265, 1363,13734.6, 43406,3410
100.000044, 5.000034,25053, 814,13750.2, 43951,3406
105.000103, 5.000059,25454, 2044,13763.2, 45438,3301
110.000816, 5.000713,25261, 1164,13699.8, 45428,3281
115.000017, 4.999201,25256, 633,13723.1, 43341,3379
120.000259, 5.000242,25293, 1458,13710.3, 45863,3428
125.000131, 4.999872,25112, 794,13770.3, 58519,3335
130.000311, 5.00018,24518, 814,13787, 43489,3204
135.000138, 4.999827,25063, 1287,13785.7, 50689,3351
140.000016, 4.999878,24735, 633,13730.8, 49313,3277
145.000026, 5.00001,24817, 1087,13772.8, 44017,3238
150.000038, 5.000012,25111, 964,13752.6, 46171,3245
155.000023, 4.999985,25101, 634,13732, 38716,3228
160.000282, 5.000259,24677, 702,13787.6, 48968,3290
165.000218, 4.999936,25093, 702,13759.9, 59462,3356
170.003839, 5.003621,24674, 952,13799.6, 52340,3252
175.000018, 4.996179,25015, 585,13801.3, 40306,3276
180.00068, 5.000662,24413, 1321,13858.2, 47703,3256
181.024304, 1.023624,4504, 1321,13853.6, 47703,606

