elapsed, window, total, successful, failed
5.000097, 5.000097, 58975, 53352, 5623
10.000178, 5.000081, 53199, 49360, 3839
15.000027, 4.999849, 53006, 49557, 3449
20.000204, 5.000177, 52323, 48984, 3339
25.000045, 4.999841, 52952, 49723, 3229
30.000796, 5.000751, 53793, 50905, 2888
35.001202, 5.000406, 52085, 49616, 2469
40.000234, 4.999032, 51688, 49223, 2465
45.00009, 4.999856, 50883, 48219, 2664
50.000064, 4.999974, 50921, 48545, 2376
55.000084, 5.00002, 50978, 48689, 2289
60.000097, 5.000013, 51289, 48768, 2521
65.000237, 5.00014, 51112, 48656, 2456
70.000696, 5.000459, 51067, 48654, 2413
75.000025, 4.999329, 49460, 47171, 2289
80.000291, 5.000266, 49495, 47300, 2195
85.000147, 4.999856, 49166, 47029, 2137
90.000206, 5.000059, 49475, 47334, 2141
95.000214, 5.000008, 51538, 49635, 1903
100.000257, 5.000043, 49836, 47919, 1917
105.000118, 4.999861, 49415, 47507, 1908
110.00042, 5.000302, 50313, 48376, 1937
115.000331, 4.999911, 50138, 48213, 1925
120.000025, 4.999694, 50026, 48182, 1844
125.000043, 5.000018, 49949, 48073, 1876
130.000171, 5.000128, 49868, 48033, 1835
135.000227, 5.000056, 49407, 47758, 1649
140.000237, 5.00001, 49361, 47701, 1660
145.000107, 4.99987, 49375, 47615, 1760
150.000143, 5.000036, 49114, 47264, 1850
155.000015, 4.999872, 49129, 47623, 1506
160.000888, 5.000873, 49089, 47599, 1490
165.00006, 4.999172, 48583, 47111, 1472
170.000131, 5.000071, 49169, 47643, 1526
175.000145, 5.000014, 48622, 47036, 1586
180.000155, 5.00001, 49187, 47614, 1573
181.026175, 1.02602, 10240, 9941, 299
