elapsed, window, n, min, mean, max, errors
5.000013, 5.000013,129174, 13628,80910.5, 285461,427275
10.000036, 5.000023,131096, 13568,80927.9, 277888,408288
15.000102, 5.000066,131013, 12542,80198.1, 277682,414796
20.000028, 4.999926,132452, 13111,81321.3, 284570,424258
25.000048, 5.00002,144246, 12198,80533, 245482,441527
30.000015, 4.999967,138335, 12341,79773.8, 250306,432025
35.000022, 5.000007,137614, 12873,78995, 274971,417873
40.000062, 5.00004,135583, 13109,77221.8, 307257,420910
45.000356, 5.000294,134951, 12754,77094.5, 307257,407585
50.000028, 4.999672,138241, 11167,75915.3, 289672,420538
55.000075, 5.000047,137521, 12947,76581.2, 271147,416424
60.000015, 4.99994,136432, 13987,78503, 288430,420163
65.000071, 5.000056,126887, 13565,82231.4, 293544,407286
70.000057, 4.999986,130853, 12536,81233.9, 277710,417154
75.00007, 5.000013,136475, 14338,80856.9, 254448,421231
80.000016, 4.999946,134596, 13460,80972.7, 291424,435905
85.000034, 5.000018,135716, 12088,75422.2, 291424,411681
90.000042, 5.000008,134023, 12287,77146.6, 299285,426129
95.000083, 5.000041,138600, 12818,76910.2, 299285,415412
100.000252, 5.000169,126944, 10962,79912.9, 298940,418384
105.000383, 5.000131,133561, 13685,79273.2, 264449,419164
110.000036, 4.999653,139013, 12536,78588.9, 289962,425810
115.000103, 5.000067,134571, 13357,80183.3, 305983,407526
120.000032, 4.999929,135942, 13196,78620.3, 280057,419312
125.000229, 5.000197,133716, 13971,76571.9, 291318,408768
130.000106, 4.999877,138454, 13331,78462.8, 271274,421955
135.000115, 5.000009,135184, 12672,80181.1, 287345,419619
140.000049, 4.999934,135934, 11787,82247.8, 273778,426759
145.000098, 5.000049,136295, 12416,80607.1, 276392,433830
150.000072, 4.999974,141326, 11352,79708.4, 243617,437002
155.000047, 4.999975,137452, 12599,80123.6, 243267,439190
160.000013, 4.999966,139326, 12190,80135.8, 247798,445787
165.000104, 5.000091,145770, 13303,78287.5, 220236,447627
170.000011, 4.999907,140949, 13512,80122.6, 258424,441452
175.000126, 5.000115,141191, 11588,80215.9, 258424,434687
180.000067, 4.999941,144252, 12276,79530.8, 237211,448773
185.000031, 4.999964,139854, 13917,79962.9, 260925,441600
190.000087, 5.000056,144724, 13154,78298.7, 208482,445340
195.000075, 4.999988,141284, 14703,79875, 249271,447344
200.00014, 5.000065,143159, 13239,78836.3, 231657,440258
205.000014, 4.999874,142136, 13243,79420.5, 238184,442187
210.000019, 5.000005,142854, 11902,79113, 236963,445826
215.000033, 5.000014,143295, 14113,79200.2, 254383,448647
220.000641, 5.000608,140647, 12004,79769.5, 245414,438693
225.000024, 4.999383,139270, 13798,80830.4, 254804,446426
230.000028, 5.000004,140575, 11396,80055.5, 234001,436567
235.00003, 5.000002,142999, 13751,80046.7, 229300,446341
240.000052, 5.000022,143485, 13751,78827.6, 239122,444922
245.000148, 5.000096,144656, 14971,78981.3, 223521,452810
250.000017, 4.999869,141343, 13969,79445.7, 235427,449944
255.000245, 5.000228,144511, 13576,79474.3, 226547,451947
260.00008, 4.999835,139119, 12948,80143.5, 258984,434592
265.000014, 4.999934,142961, 13253,78930.5, 226641,450247
270.000042, 5.000028,142560, 12542,80478, 233673,432847
275.000012, 4.99997,145294, 12758,78543.8, 233673,450949
280.00017, 5.000158,144415, 12758,78886.2, 222141,446999
285.000049, 4.999879,144364, 13503,78526, 222863,442055
290.000177, 5.000128,143764, 12204,79400.9, 228715,454116
295.000074, 4.999897,142316, 15216,78290.6, 221666,452216
300.000158, 5.000084,141683, 14009,79620.5, 257459,439521
301.040934, 1.040776,21011, 14009,80018.2, 1058224,73127

