elapsed, window, total, successful, failed
5.000812, 5.000812,252974,127610,125364
10.001487, 5.000675,229123,116474,112649
15.000072, 4.998585,239870,118678,121192
20.000497, 5.000425,238039,118564,119475
25.000097, 4.9996,228720,116141,112579
30.000314, 5.000217,238887,118804,120083
35.00024, 4.999926,238512,118547,119965
40.001695, 5.001455,236419,118516,117903
45.00008, 4.998385,235914,117164,118750
50.000753, 5.000673,232430,117492,114938
55.000444, 4.999691,240983,119575,121408
60.000235, 4.999791,238734,118818,119916
65.000489, 5.000254,239034,118823,120211
70.000039, 4.99955,226554,115555,110999
75.002167, 5.002128,229969,115499,114470
80.000019, 4.997852,236877,119203,117674
85.000051, 5.000032,236047,117395,118652
90.000087, 5.000036,233064,116811,116253
95.000075, 4.999988,235098,117381,117717
100.00049, 5.000415,246850,120261,126589
105.000038, 4.999548,242312,119330,122982
110.000107, 5.000069,237010,117944,119066
115.000849, 5.000742,223811,114843,108968
120.000044, 4.999195,238300,118434,119866
125.000026, 4.999982,233006,117761,115245
130.001442, 5.001416,229529,115029,114500
135.000022, 4.99858,234715,117404,117311
140.001453, 5.001431,238735,118468,120267
145.00174, 5.000287,242983,119471,123512
150.00025, 4.99851,229335,115921,113414
155.000445, 5.000195,237913,118919,118994
160.000176, 4.999731,231380,117030,114350
165.00045, 5.000274,230644,115813,114831
170.001596, 5.001146,239444,118096,121348
175.000478, 4.998882,233314,117165,116149
180.000075, 4.999597,233499,116062,117437
185.000072, 4.999997,230015,116229,113786
190.001048, 5.000976,234341,118127,116214
195.000308, 4.99926,239866,118341,121525
200.00018, 4.999872,238862,118188,120674
205.000034, 4.999854,234613,117745,116868
210.001517, 5.001483,227069,115746,111323
215.000546, 4.999029,239786,119520,120266
220.000553, 5.000007,234502,117621,116881
225.000036, 4.999483,236756,118419,118337
230.001306, 5.00127,239631,118478,121153
235.001625, 5.000319,225052,114622,110430
240.000123, 4.998498,237618,117862,119756
245.000463, 5.00034,243055,119982,123073
250.000519, 5.000056,234197,116308,117889
255.001119, 5.0006,223264,113894,109370
260.001572, 5.000453,232012,116881,115131
265.000284, 4.998712,231021,116938,114083
270.00181, 5.001526,235420,117861,117559
275.000656, 4.998846,238823,118952,119871
280.000504, 4.999848,228763,115770,112993
285.000061, 4.999557,237636,118292,119344
290.000249, 5.000188,236264,117924,118340
295.000535, 5.000286,244140,119997,124143
300.001587, 5.001052,237909,117288,120621
301.016794, 1.015207,29398,14553,14845

