elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.000058, 5.000058, 12750, 512, 13961.8, 15203, 21750, 27512, 46455, 66150, 4844
10.000021, 4.999963, 13378, 728, 14146.2, 15255, 21556, 27168, 49114, 103951, 2000
15.000145, 5.000124, 14268, 937, 14246.8, 15274, 21904, 28945, 52680, 103951, 1529
20.000288, 5.000143, 13694, 895, 14182.2, 15283, 21488, 25942, 41508, 68417, 1169
25.000044, 4.999756, 14152, 1112, 14339.2, 15299, 21804, 27741, 45190, 79274, 1029
30.000039, 4.999995, 13960, 1137, 14178.1, 15267, 21915, 27651, 53647, 89553, 908
35.000286, 5.000247, 14702, 730, 14294.7, 15285, 22021, 28400, 49719, 66916, 974
40.000478, 5.000192, 14336, 1171, 14411.5, 15314, 22235, 29049, 50393, 91103, 824
45.000121, 4.999643, 14212, 1068, 14320.6, 15297, 22008, 27346, 45087, 91103, 839
50.000059, 4.999938, 14102, 1068, 14391.8, 15312, 22159, 28239, 44779, 65650, 761
55.000036, 4.999977, 14311, 562, 14539.7, 15302, 22767, 32627, 66175, 90721, 833
60.000053, 5.000017, 13992, 562, 14352.9, 15286, 22410, 29706, 51173, 65043, 719
65.000007, 4.999954, 14254, 1293, 14498.2, 15305, 22378, 29883, 53746, 72696, 714
70.000027, 5.00002, 13851, 1158, 14542.0, 15317, 22773, 29579, 44837, 68871, 650
75.000017, 4.99999, 13309, 671, 14727.0, 15339, 22829, 32500, 59674, 78528, 643
80.000043, 5.000026, 13865, 550, 14868.6, 15351, 23229, 34166, 64202, 117720, 700
85.000172, 5.000129, 13410, 1150, 14642.5, 15330, 22983, 31400, 46469, 79543, 664
90.000173, 5.000001, 13623, 456, 14824.7, 15368, 23607, 33433, 53899, 87047, 671
95.000075, 4.999902, 13606, 870, 14668.4, 15341, 22712, 32134, 52757, 113048, 623
100.000034, 4.999959, 13931, 1333, 14760.4, 15349, 22972, 31435, 51250, 82220, 587
105.000061, 5.000027, 13490, 859, 14866.6, 15374, 23283, 31162, 47393, 77192, 630
110.000038, 4.999977, 13494, 859, 14699.8, 15366, 22758, 29810, 50819, 74864, 674
115.000013, 4.999975, 13827, 899, 14876.2, 15396, 23377, 32052, 49056, 80483, 695
120.000013, 5.0, 13807, 989, 14815.7, 15372, 23569, 31463, 52314, 102364, 582
125.000035, 5.000022, 13586, 613, 15193.1, 15453, 24053, 32794, 62599, 106588, 645
130.000207, 5.000172, 13186, 619, 14867.6, 15373, 23097, 31708, 58432, 78819, 603
135.000033, 4.999826, 13190, 649, 14882.9, 15362, 23621, 32308, 56871, 75356, 591
140.000302, 5.000269, 13084, 778, 15051.9, 15410, 24133, 33909, 54725, 74611, 631
145.000242, 4.99994, 13035, 778, 15076.2, 15445, 23956, 32397, 52793, 73603, 504
150.000639, 5.000397, 13290, 731, 15283.6, 15486, 24638, 34312, 53500, 80144, 586
155.000014, 4.999375, 13346, 731, 15080.3, 15432, 23628, 31907, 53799, 75561, 546
160.000799, 5.000785, 12963, 989, 15197.7, 15461, 24203, 34196, 58635, 78555, 562
165.000023, 4.999224, 13201, 771, 15224.3, 15457, 24232, 33617, 57212, 83244, 607
170.000017, 4.999994, 12726, 995, 15186.8, 15457, 24262, 33482, 59870, 106644, 499
175.000099, 5.000082, 12901, 814, 15466.1, 15523, 25280, 36140, 57874, 81879, 595
180.000817, 5.000718, 12590, 864, 15434.6, 15536, 25078, 35652, 57532, 86823, 550
181.022925, 1.022108, 2480, 864, 15551.7, 15558, 25427, 37645, 64179, 124764, 105
