elapsed, window, total, successful, failed
5.000058, 5.000058, 58220, 48981, 9239
10.000021, 4.999963, 50613, 43288, 7325
15.000145, 5.000124, 53084, 45778, 7306
20.000288, 5.000143, 49292, 42646, 6646
25.000044, 4.999756, 50002, 43205, 6797
30.000039, 4.999995, 49713, 43475, 6238
35.000286, 5.000247, 51470, 44638, 6832
40.000478, 5.000192, 50612, 44379, 6233
45.000121, 4.999643, 50202, 43616, 6586
50.000059, 4.999938, 49628, 43391, 6237
55.000036, 4.999977, 49812, 43442, 6370
60.000053, 5.000017, 48594, 42452, 6142
65.000007, 4.999954, 49659, 43295, 6364
70.000027, 5.00002, 48347, 42144, 6203
75.000017, 4.99999, 46784, 40811, 5973
80.000043, 5.000026, 47799, 41334, 6465
85.000172, 5.000129, 46751, 40887, 5864
90.000173, 5.000001, 47833, 41510, 6323
95.000075, 4.999902, 47900, 41667, 6233
100.000034, 4.999959, 48251, 42205, 6046
105.000061, 5.000027, 47273, 40951, 6322
110.000038, 4.999977, 47415, 41439, 5976
115.000013, 4.999975, 48393, 41960, 6433
120.000013, 5.0, 47740, 41836, 5904
125.000035, 5.000022, 46797, 40541, 6256
130.000207, 5.000172, 46394, 40432, 5962
135.000033, 4.999826, 46149, 40170, 5979
140.000302, 5.000269, 45756, 39591, 6165
145.000242, 4.99994, 45390, 39704, 5686
150.000639, 5.000397, 46042, 39963, 6079
155.000014, 4.999375, 46289, 40185, 6104
160.000799, 5.000785, 45169, 39392, 5777
165.000023, 4.999224, 45827, 39610, 6217
170.000017, 4.999994, 44175, 38512, 5663
175.000099, 5.000082, 44853, 38789, 6064
180.000817, 5.000718, 43566, 37737, 5829
181.022925, 1.022108, 8805, 7525, 1280
