elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.000032, 5.000032, 9391, 1643, 15518.2, 15667, 22188, 31209, 48848, 68636, 428
10.000056, 5.000024, 6852, 2447, 16001.7, 15649, 24679, 34527, 48803, 60571, 703
15.000175, 5.000119, 6444, 2851, 15887.8, 15612, 23875, 34776, 52934, 87120, 672
20.000155, 4.99998, 6426, 1252, 15981.1, 15611, 24105, 37660, 54164, 87120, 668
25.000191, 5.000036, 6409, 3084, 16026.9, 15623, 25030, 36003, 49363, 71365, 673
30.000251, 5.00006, 6567, 3134, 16266.0, 15703, 26212, 36199, 46002, 57789, 644
35.001634, 5.001383, 6572, 1048, 16077.7, 15682, 25227, 36934, 46601, 54846, 610
40.000021, 4.998387, 6626, 2241, 16188.9, 15694, 25771, 36093, 51126, 67363, 621
45.000009, 4.999988, 6537, 2155, 16128.7, 15668, 25376, 36186, 50395, 62571, 623
50.000055, 5.000046, 6525, 2155, 16010.4, 15570, 25181, 37149, 54740, 73682, 627
55.000011, 4.999956, 6524, 2945, 15857.6, 15613, 24110, 35468, 57671, 71603, 563
60.000114, 5.000103, 6768, 1742, 16269.0, 15676, 25914, 39394, 57265, 72679, 585
65.00002, 4.999906, 6336, 1271, 16020.4, 15666, 23940, 33538, 49619, 72679, 550
70.000097, 5.000077, 6233, 1271, 16058.4, 15666, 24043, 37327, 58801, 84504, 602
75.001247, 5.00115, 6217, 2200, 16206.8, 15686, 24363, 40350, 60794, 84504, 571
80.000155, 4.998908, 6151, 2450, 16180.0, 15656, 24434, 41185, 68333, 76892, 555
85.000023, 4.999868, 6358, 1756, 16290.0, 15738, 24690, 38430, 62684, 73535, 573
90.000094, 5.000071, 6463, 1756, 16169.2, 15743, 24405, 38031, 57332, 72934, 570
95.000116, 5.000022, 6128, 2302, 16170.2, 15651, 24759, 38942, 61862, 103721, 559
100.000033, 4.999917, 6175, 2030, 16123.8, 15637, 24236, 42122, 67464, 87387, 534
105.000027, 4.999994, 6294, 1980, 16277.3, 15719, 24947, 40961, 57788, 70132, 522
110.000011, 4.999984, 6367, 1625, 16241.0, 15729, 25021, 38363, 57371, 76764, 554
115.000027, 5.000016, 6693, 1895, 16417.4, 15761, 26378, 39470, 57566, 73247, 564
120.000398, 5.000371, 6422, 1372, 16335.9, 15690, 25631, 38763, 56353, 82136, 551
125.000042, 4.999644, 6340, 1235, 16369.1, 15743, 25633, 39090, 58815, 87116, 554
130.00002, 4.999978, 6278, 2278, 16219.2, 15725, 25217, 36926, 64488, 87116, 528
135.000048, 5.000028, 6433, 1855, 16323.8, 15731, 25673, 39729, 61218, 82142, 537
140.000142, 5.000094, 6497, 1842, 16436.9, 15779, 25994, 40860, 64053, 80890, 519
145.000111, 4.999969, 6138, 1729, 16243.4, 15723, 24446, 37976, 60272, 84591, 520
150.000014, 4.999903, 5995, 1729, 16400.4, 15798, 24987, 38962, 66510, 84656, 461
155.000633, 5.000619, 6058, 1600, 16395.3, 15746, 25268, 40832, 61732, 80013, 476
160.00035, 4.999717, 6269, 2856, 16532.0, 15679, 26737, 44685, 70809, 81197, 548
165.00035, 5.0, 6150, 982, 16373.1, 15721, 25070, 41204, 68387, 86476, 514
170.000044, 4.999694, 6141, 2125, 16446.3, 15797, 25689, 41016, 60746, 68596, 560
175.000182, 5.000138, 6224, 2056, 16479.4, 15779, 25800, 39587, 71119, 95880, 530
180.000074, 4.999892, 5910, 2702, 16342.5, 15710, 25090, 40176, 64688, 94408, 516
181.02651, 1.026436, 1133, 2702, 16360.1, 15705, 25241, 41932, 68388, 94408, 110
