elapsed, window, total, successful, failed
5.000125, 5.000125, 39259, 19720, 19539
10.000046, 4.999921, 36778, 18038, 18740
15.000295, 5.000249, 36627, 18013, 18614
20.000101, 4.999806, 37218, 18143, 19075
25.000419, 5.000318, 36075, 17697, 18378
30.00044, 5.000021, 37080, 18224, 18856
35.00004, 4.9996, 37130, 18063, 19067
40.000051, 5.000011, 37434, 18498, 18936
45.000808, 5.000757, 36940, 18045, 18895
50.000104, 4.999296, 37905, 18474, 19431
55.000144, 5.00004, 37454, 18336, 19118
60.000033, 4.999889, 36998, 18178, 18820
65.00006, 5.000027, 36512, 17778, 18734
70.000111, 5.000051, 36780, 18077, 18703
75.000237, 5.000126, 37076, 18194, 18882
80.000463, 5.000226, 37407, 18040, 19367
85.000277, 4.999814, 37568, 18373, 19195
90.000064, 4.999787, 37176, 18155, 19021
95.000052, 4.999988, 36609, 18052, 18557
100.000025, 4.999973, 37964, 18744, 19220
105.00013, 5.000105, 38552, 18848, 19704
110.000066, 4.999936, 37378, 18301, 19077
115.000028, 4.999962, 37779, 18729, 19050
120.000081, 5.000053, 36794, 17860, 18934
125.000367, 5.000286, 37750, 18557, 19193
130.000086, 4.999719, 37520, 18509, 19011
135.000031, 4.999945, 37553, 18424, 19129
140.000091, 5.00006, 36794, 18008, 18786
145.00025, 5.000159, 37107, 18122, 18985
150.000435, 5.000185, 37442, 18271, 19171
155.000038, 4.999603, 37548, 18520, 19028
160.000159, 5.000121, 37307, 18121, 19186
165.000129, 4.99997, 38106, 18680, 19426
170.000023, 4.999894, 38160, 18690, 19470
175.000008, 4.999985, 36698, 18074, 18624
180.000893, 5.000885, 34780, 17204, 17576
181.022253, 1.02136, 796, 294, 502
