elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.000868, 5.000868, 12050, 15410, 33251.6, 32240, 42670, 50117, 63748, 112190, 22356
10.00083, 4.999962, 10774, 17100, 33406.4, 32681, 41982, 47791, 55526, 68602, 22391
15.000025, 4.999195, 11513, 16843, 33448.7, 32734, 41789, 47167, 55087, 61981, 25019
20.000824, 5.000799, 11549, 16474, 33292.9, 32636, 41266, 46843, 54067, 58593, 25490
25.002791, 5.001967, 12098, 18500, 33329.7, 32545, 41953, 48130, 55635, 71134, 27048
30.000203, 4.997412, 11535, 17015, 33349.0, 32479, 42084, 48531, 57880, 70435, 25051
35.00003, 4.999827, 11776, 16867, 33110.8, 32433, 41278, 47743, 55918, 64048, 26061
40.000822, 5.000792, 10880, 16331, 33316.1, 32512, 42396, 49288, 55213, 59902, 22919
45.000828, 5.000006, 10719, 13548, 33209.1, 32677, 41425, 45907, 51300, 57263, 24638
50.001187, 5.000359, 11573, 18683, 33630.1, 33001, 41670, 46698, 52856, 57994, 25979
55.000069, 4.998882, 11086, 16777, 33779.7, 32801, 43195, 49864, 57029, 66367, 24748
60.000809, 5.00074, 11327, 15905, 33645.2, 32710, 42828, 50359, 59740, 72833, 25383
65.000823, 5.000014, 11531, 16663, 33484.3, 32694, 41740, 47462, 55021, 63890, 25151
70.001823, 5.001, 11191, 16341, 33943.2, 32704, 45088, 52242, 60428, 71572, 22411
75.000908, 4.999085, 11033, 16264, 33669.7, 32638, 43222, 49715, 58006, 62137, 23681
80.000805, 4.999897, 10607, 17588, 33497.1, 32497, 43005, 50696, 59701, 63790, 21906
85.000877, 5.000072, 11201, 16717, 33731.7, 32971, 42824, 48787, 56253, 70006, 25201
90.000027, 4.99915, 10955, 17233, 33388.2, 32679, 41795, 48647, 57171, 63057, 24656
95.002054, 5.002027, 12414, 12687, 33635.8, 32696, 42292, 48571, 62168, 72553, 26280
100.000797, 4.998743, 11326, 13325, 33398.8, 32698, 41949, 47799, 55257, 63296, 24950
105.000791, 4.999994, 11548, 16366, 33791.6, 32960, 42620, 48325, 55133, 58185, 25364
110.000008, 4.999217, 11140, 15937, 33783.6, 32927, 42633, 48672, 56547, 64739, 24940
115.000163, 5.000155, 11357, 17201, 33656.0, 32724, 43025, 50301, 56507, 66249, 24197
120.000824, 5.000661, 11427, 15852, 33399.4, 32659, 41510, 47865, 58802, 66668, 25891
125.000085, 4.999261, 11703, 17375, 33695.9, 32888, 42293, 47535, 52498, 60774, 26254
130.000109, 5.000024, 11064, 16277, 33314.5, 32823, 41005, 46095, 51586, 63282, 24450
135.001001, 5.000892, 11197, 14078, 33300.3, 32459, 41848, 48323, 54951, 62518, 24720
140.001813, 5.000812, 11953, 16240, 33578.8, 32769, 42361, 48190, 56443, 65096, 25481
145.000096, 4.998283, 11757, 16135, 33426.6, 32572, 42253, 49959, 58543, 68942, 25501
150.000832, 5.000736, 11778, 16135, 33548.5, 32754, 42268, 48353, 56360, 66139, 25579
155.000821, 4.999989, 11793, 15740, 33710.6, 33007, 42251, 48337, 55829, 62709, 26022
160.000057, 4.999236, 10767, 15722, 33508.5, 32553, 43202, 49099, 57767, 65474, 23285
165.000054, 4.999997, 10323, 15623, 33801.6, 32932, 42774, 50134, 59985, 72839, 22738
170.000824, 5.00077, 11343, 15548, 33456.6, 32780, 41724, 46566, 52480, 62833, 24724
175.000466, 4.999642, 10681, 14285, 33383.6, 32567, 41956, 48542, 55198, 67165, 23015
180.00182, 5.001354, 10388, 14285, 33738.5, 32725, 43386, 52190, 66889, 119498, 21710
181.021939, 1.020119, 106, 17403, 33876.3, 32778, 43460, 55722, 91548, 119498, 139
