elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.000042, 5.000042, 15452, 6399, 33553.7, 35772, 52507, 58413, 71930, 89670, 2948
10.000718, 5.000676, 15820, 6453, 33292.5, 35476, 51866, 56656, 63048, 72803, 2384
15.000069, 4.999351, 14688, 6123, 33609.2, 35748, 52575, 57550, 64527, 75944, 1984
20.000015, 4.999946, 14039, 6514, 33700.1, 35837, 52990, 58006, 64015, 75944, 1982
25.000691, 5.000676, 14855, 6466, 34130.1, 36282, 53474, 58735, 64670, 83476, 2071
30.000045, 4.999354, 15304, 6509, 34270.4, 36400, 53473, 58650, 64327, 72100, 2051
35.00056, 5.000515, 15077, 6631, 34528.9, 36585, 53701, 58657, 64662, 74090, 1990
40.000022, 4.999462, 15141, 6491, 34514.0, 36595, 53801, 58872, 64043, 70829, 1973
45.000124, 5.000102, 14956, 6033, 34421.7, 36492, 53566, 58599, 64187, 68680, 1927
50.000484, 5.00036, 14643, 6550, 34252.3, 36296, 53495, 58464, 64686, 78833, 1899
55.000067, 4.999583, 15137, 6182, 34342.8, 36514, 53756, 58802, 63281, 69997, 1890
60.000053, 4.999986, 14994, 6659, 34371.4, 36563, 53355, 58676, 64088, 79614, 1913
65.000227, 5.000174, 14949, 6543, 34252.4, 36427, 53498, 58369, 64363, 77171, 1903
70.00006, 4.999833, 15084, 6274, 34325.7, 36482, 53741, 59207, 65300, 77171, 1963
75.000021, 4.999961, 14936, 6274, 34144.0, 36265, 53702, 58242, 64719, 78378, 1923
80.000116, 5.000095, 14835, 6622, 34559.1, 36626, 53936, 59435, 64947, 84890, 1963
85.000021, 4.999905, 14792, 6859, 34424.7, 36497, 53639, 58862, 64242, 75273, 1898
90.000153, 5.000132, 15014, 6739, 34603.2, 36628, 54012, 59200, 65201, 75929, 1807
95.001433, 5.00128, 15228, 6199, 34512.2, 36543, 53852, 58906, 64715, 89188, 1887
100.000022, 4.998589, 14831, 6759, 34484.5, 36609, 53845, 58737, 64028, 68933, 1895
105.00024, 5.000218, 15082, 6730, 34417.2, 36556, 53732, 59000, 65468, 76110, 1915
110.000011, 4.999771, 15102, 6492, 34364.1, 36554, 53886, 59275, 65064, 76110, 1971
115.000136, 5.000125, 14772, 6821, 34488.0, 36666, 54020, 58978, 64775, 68532, 1945
120.00001, 4.999874, 14809, 6326, 34707.3, 36781, 54008, 59374, 64476, 71763, 1883
125.00045, 5.00044, 15029, 6818, 34445.7, 36624, 54137, 59126, 64928, 80316, 1854
130.000149, 4.999699, 14969, 6286, 34615.5, 36708, 54349, 60045, 67351, 83788, 1852
135.000012, 4.999863, 14969, 6549, 34823.6, 36952, 54602, 60024, 66108, 71709, 1949
140.000116, 5.000104, 15102, 6733, 34964.6, 36986, 54687, 59668, 66368, 77016, 1836
145.000176, 5.00006, 15095, 7052, 35019.3, 37008, 54535, 59779, 65907, 70166, 1879
150.000152, 4.999976, 15198, 6336, 34894.1, 36957, 54573, 59756, 65242, 70434, 1887
155.000027, 4.999875, 14949, 6620, 34996.1, 37056, 54780, 60022, 66263, 80213, 1888
160.001403, 5.001376, 15015, 6620, 35008.0, 37041, 54633, 60128, 65914, 75361, 1949
165.001433, 5.00003, 14625, 6843, 34934.0, 37035, 54699, 59958, 66150, 89949, 1824
170.000046, 4.998613, 15621, 6625, 35038.4, 37093, 54824, 60098, 66037, 76512, 1921
175.000017, 4.999971, 15214, 6841, 35159.4, 37156, 55249, 60993, 68137, 79115, 1889
180.000174, 5.000157, 15009, 6989, 35352.8, 37280, 55323, 61123, 66580, 82908, 1898
181.0226, 1.022426, 2047, 6370, 35320.6, 37227, 55225, 61182, 67478, 97983, 351
