elapsed, window, total, successful, failed
5.00021, 5.00021,1245450,1245450,0
10.000861, 5.000651,1162276,1162276,0
15.000717, 4.999856,1158904,1158904,0
20.000763, 5.000046,1155127,1155127,0
25.000813, 5.00005,1157433,1157433,0
30.000593, 4.99978,1168169,1168169,0
35.001884, 5.001291,1158510,1158510,0
40.00077, 4.998886,1154370,1154370,0
45.001005, 5.000235,1178511,1178511,0
50.000014, 4.999009,1157916,1157916,0
55.000078, 5.000064,1159711,1159711,0
60.000733, 5.000655,1156194,1156194,0
65.000021, 4.999288,1148291,1148291,0
70.000869, 5.000848,1167704,1167704,0
75.001248, 5.000379,1147065,1147065,0
80.00013, 4.998882,1161351,1161351,0
85.001823, 5.001693,1158717,1158717,0
90.000599, 4.998776,1145587,1145587,0
95.000057, 4.999458,1165293,1165293,0
100.000778, 5.000721,1155408,1155408,0
105.000863, 5.000085,1163484,1163484,0
110.000781, 4.999918,1166648,1166648,0
115.000832, 5.000051,1154063,1154063,0
120.001735, 5.000903,1142510,1142510,0
125.000495, 4.99876,1159860,1159860,0
130.000706, 5.000211,1150487,1150487,0
135.000045, 4.999339,1155404,1155404,0
140.000757, 5.000712,1161339,1161339,0
145.000068, 4.999311,1149768,1149768,0
150.000778, 5.00071,1158750,1158750,0
155.000762, 4.999984,1146509,1146509,0
160.00039, 4.999628,1169802,1169802,0
165.000014, 4.999624,1162190,1162190,0
170.000085, 5.000071,1151630,1151630,0
175.000026, 4.999941,1174563,1174563,0
180.000275, 5.000249,1132277,1132277,0
185.000193, 4.999918,1156965,1156965,0
190.000994, 5.000801,1146411,1146411,0
195.000771, 4.999777,1175480,1175480,0
200.000103, 4.999332,1143835,1143835,0
205.000164, 5.000061,1159736,1159736,0
210.000058, 4.999894,1156826,1156826,0
215.000037, 4.999979,1154155,1154155,0
220.001035, 5.000998,1150310,1150310,0
225.000041, 4.999006,1157023,1157023,0
230.000682, 5.000641,1170444,1170444,0
235.000571, 4.999889,1143465,1143465,0
240.000773, 5.000202,1154261,1154261,0
245.000366, 4.999593,1177681,1177681,0
250.000024, 4.999658,1147930,1147930,0
255.000128, 5.000104,1144241,1144241,0
260.001763, 5.001635,1160600,1160600,0
265.000295, 4.998532,1142553,1142553,0
270.000761, 5.000466,1160315,1160315,0
275.000475, 4.999714,1154706,1154706,0
280.000061, 4.999586,1145942,1145942,0
285.001739, 5.001678,1152300,1152300,0
290.000454, 4.998715,1164008,1164008,0
295.00007, 4.999616,1148978,1148978,0
300.000046, 4.999976,1151479,1151479,0
301.047683, 1.047637,130798,130798,0

