elapsed, window, n, min, mean, max, errors
5.000131, 5.000131,160291, 2516,31075.3, 113744,35356
10.000072, 4.999941,148101, 2764,30320.2, 69714,41649
15.000403, 5.000331,146338, 2396,30442.7, 71972,41822
20.000109, 4.999706,146030, 2812,30453.1, 86205,42449
25.000029, 4.99992,145636, 2620,30498.6, 86205,43042
30.0001, 5.000071,145906, 2620,30572.1, 73953,42282
35.000014, 4.999914,144889, 2942,30637.4, 80718,42518
40.000025, 5.000011,144599, 2338,30638.2, 75603,42722
45.000428, 5.000403,145287, 3056,30783.4, 78619,43405
50.000165, 4.999737,142703, 2501,30701.3, 78619,42384
55.000075, 4.99991,144022, 2758,30722.1, 80632,42647
60.000089, 5.000014,144288, 2758,30781.5, 68341,43148
65.000201, 5.000112,143005, 2861,30882.1, 74940,43282
70.000682, 5.000481,143568, 2402,30916.8, 81358,42974
75.000042, 4.99936,142486, 3032,31001.2, 100774,42604
80.000078, 5.000036,142841, 3212,31112, 77828,43065
85.00035, 5.000272,142441, 2796,31174.5, 77883,42361
90.000322, 4.999972,141469, 2355,31344.4, 75719,42463
95.000036, 4.999714,142977, 2355,31399.8, 77311,42735
100.000081, 5.000045,141718, 2320,31529.1, 81940,42634
105.000078, 4.999997,140136, 3635,31809.4, 82472,42257
110.000046, 4.999968,139004, 2703,31886, 80193,41721
115.000051, 5.000005,138867, 2531,31870.4, 85053,41445
120.000318, 5.000267,137591, 3642,32035.8, 90745,41359
125.000061, 4.999743,138114, 2701,32184.8, 81228,41601
130.000013, 4.999952,136330, 2999,32244.3, 86876,40726
135.000551, 5.000538,136812, 3763,32220.5, 85905,40916
140.000139, 4.999588,136037, 3606,32437.3, 87476,40730
145.000363, 5.000224,134492, 2930,32466, 89874,40195
150.000042, 4.999679,134698, 2871,32608.6, 92645,40007
155.000057, 5.000015,134233, 3170,32755.6, 88126,40641
160.000581, 5.000524,132809, 3179,32812, 93422,39959
165.00018, 4.999599,132741, 2734,32973.9, 87528,39477
170.0002, 5.00002,131520, 4197,33006.3, 97050,39197
175.000276, 5.000076,131096, 4072,33140.8, 88892,39458
180.000042, 4.999766,130754, 4647,33060.7, 95533,39255
181.02419, 1.024148,23083, 4432,33146.5, 1045493,7126

