elapsed, window, n, min, mean, max, errors
5.000675, 5.000675,469308, 9088,58079.7, 166592,0
10.00099, 5.000315,433798, 14725,61998.6, 197512,0
15.000081, 4.999091,420575, 14084,62339.7, 193439,0
20.000039, 4.999958,423990, 14084,62300.9, 201334,0
25.000864, 5.000825,421958, 14099,62316.2, 204549,0
30.000198, 4.999334,421865, 15302,62412.8, 204549,0
35.000303, 5.000105,423228, 15093,62495.4, 203103,0
40.000534, 5.000231,423164, 15023,62613.9, 178055,0
45.00001, 4.999476,421977, 15147,62643.3, 194178,0
50.000474, 5.000464,422629, 14518,62649, 181891,0
55.000484, 5.00001,419435, 16053,62671.2, 187136,0
60.000355, 4.999871,417046, 14857,62793.2, 187136,0
65.00079, 5.000435,417571, 13720,63088.8, 223617,0
70.00046, 4.99967,413818, 13720,63193.6, 205459,0
75.001283, 5.000823,414183, 13811,63238.3, 205147,0
80.00091, 4.999627,414083, 14272,63245.7, 205146,0
85.001634, 5.000724,415695, 14272,63327, 227627,0
90.000025, 4.998391,415363, 15184,63296.2, 191370,0
95.001354, 5.001329,417065, 13844,63255.6, 200864,0
100.000458, 4.999104,416142, 13844,63302.9, 202622,0
105.000494, 5.000036,413443, 16343,63264.1, 206797,0
110.000089, 4.999595,416210, 14196,63123.7, 206797,0
115.000777, 5.000688,417095, 15595,63074.6, 246363,0
120.000577, 4.9998,416549, 15408,63129.9, 199236,0
125.000657, 5.00008,416348, 15802,63134.8, 205381,0
130.000308, 4.999651,416523, 14040,63093.7, 223616,0
135.000684, 5.000376,420904, 13785,63076.7, 190074,0
140.000098, 4.999414,415811, 13672,63054.5, 188899,0
145.000079, 4.999981,420116, 14687,63121.8, 189025,0
150.000527, 5.000448,417062, 15471,63151.6, 191804,0
155.000847, 5.00032,417506, 14896,63095.6, 189642,0
160.000845, 4.999998,417437, 15946,63152.7, 213803,0
165.0011, 5.000255,415648, 15946,63060.7, 213803,0
170.000046, 4.998946,417541, 14876,63050, 194740,0
175.00017, 5.000124,416846, 14850,63139.2, 247879,0
180.000016, 4.999846,415909, 14850,63123, 247879,0
185.00024, 5.000224,416928, 15575,63100.6, 196369,0
190.000359, 5.000119,414731, 14577,63162.1, 193668,0
195.000326, 4.999967,416689, 13662,63043.7, 197707,0
200.001338, 5.001012,419317, 13549,63110.1, 198447,0
205.000642, 4.999304,414310, 13549,63064.9, 201726,0
210.000215, 4.999573,417816, 15573,63065.3, 220632,0
215.000123, 4.999908,416652, 14160,63039.2, 220632,0
220.000025, 4.999902,416520, 14160,63057.1, 230032,0
225.000219, 5.000194,419095, 14591,63072.9, 191631,0
230.00155, 5.001331,417940, 14591,63075.2, 196010,0
235.000099, 4.998549,418026, 13552,63098.2, 212320,0
240.000273, 5.000174,417070, 13552,63097.5, 212320,0
245.000383, 5.00011,418051, 13681,63040.7, 189471,0
250.000786, 5.000403,418227, 15418,62991.1, 193426,0
255.000209, 4.999423,421165, 15248,63013.1, 193426,0
260.000111, 4.999902,418055, 14497,63053.5, 186679,0
265.000469, 5.000358,418880, 14497,62964, 207812,0
270.000964, 5.000495,417591, 14832,62896.3, 182702,0
275.000402, 4.999438,417172, 14884,62868.6, 205040,0
280.000663, 5.000261,419805, 14583,62830, 205040,0
285.000252, 4.999589,419076, 14594,62913.4, 195620,0
290.000056, 4.999804,417587, 15293,62874.8, 177995,0
295.000795, 5.000739,419387, 15293,62847.7, 193193,0
300.001246, 5.000451,417996, 14226,62688.3, 205826,0
301.25162, 1.250374,11102, 12188,62418.5, 205826,0

