elapsed, window, total, successful, failed
5.000173, 5.000173,12633293,12633293,0
10.000272, 5.000099,10489614,10489614,0
15.000605, 5.000333,10260777,10260777,0
20.000379, 4.999774,10329235,10329235,0
25.000176, 4.999797,10185144,10185144,0
30.000723, 5.000547,10354415,10354415,0
35.000329, 4.999606,10133886,10133886,0
40.000077, 4.999748,10283349,10283349,0
45.000533, 5.000456,10175269,10175269,0
50.000223, 4.99969,10344402,10344402,0
55.001345, 5.001122,10138985,10138985,0
60.000549, 4.999204,10256715,10256715,0
65.000514, 4.999965,10105055,10105055,0
70.000137, 4.999623,10274581,10274581,0
75.000113, 4.999976,10046257,10046257,0
80.000008, 4.999895,10218461,10218461,0
85.001032, 5.001024,9982702,9982702,0
90.000102, 4.99907,10260815,10260815,0
95.000322, 5.00022,10041162,10041162,0
100.000732, 5.00041,10189572,10189572,0
105.000185, 4.999453,10085617,10085617,0
110.00144, 5.001255,10256811,10256811,0
115.000427, 4.998987,10008113,10008113,0
120.0004, 4.999973,10217081,10217081,0
125.001209, 5.000809,10118205,10118205,0
130.001361, 5.000152,10194442,10194442,0
135.000231, 4.99887,10123628,10123628,0
140.000173, 4.999942,10172711,10172711,0
145.000188, 5.000015,10157676,10157676,0
150.001942, 5.001754,10161531,10161531,0
155.000623, 4.998681,10112056,10112056,0
160.001066, 5.000443,10210693,10210693,0
165.00027, 4.999204,10168142,10168142,0
170.000232, 4.999962,10169452,10169452,0
175.000903, 5.000671,10117809,10117809,0
180.00008, 4.999177,10149558,10149558,0
185.00006, 4.99998,10226005,10226005,0
190.000478, 5.000418,10194065,10194065,0
195.001644, 5.001166,10153421,10153421,0
200.000238, 4.998594,10197954,10197954,0
205.000039, 4.999801,10189414,10189414,0
210.000455, 5.000416,10173419,10173419,0
215.000267, 4.999812,10143101,10143101,0
220.00039, 5.000123,10264209,10264209,0
225.000962, 5.000572,10155685,10155685,0
230.000406, 4.999444,10182793,10182793,0
235.000034, 4.999628,10115793,10115793,0
240.000143, 5.000109,10239918,10239918,0
245.000009, 4.999866,10181690,10181690,0
250.000044, 5.000035,10214595,10214595,0
255.000139, 5.000095,10113959,10113959,0
260.00072, 5.000581,10251412,10251412,0
265.000376, 4.999656,10092581,10092581,0
270.00039, 5.000014,10218874,10218874,0
275.000094, 4.999704,10156235,10156235,0
280.000769, 5.000675,10251603,10251603,0
285.000111, 4.999342,10123067,10123067,0
290.000145, 5.000034,10228653,10228653,0
295.000231, 5.000086,10173783,10173783,0
300.000017, 4.999786,9346023,9346023,0
301.536455, 1.536438,0,0,0

