elapsed, window, total, successful, failed
5.000019, 5.000019, 55884, 52580, 3304
10.00001, 4.999991, 43830, 42357, 1473
15.000014, 5.000004, 43763, 42829, 934
20.000115, 5.000101, 43868, 42981, 887
25.000039, 4.999924, 43245, 42537, 708
30.00008, 5.000041, 44055, 43456, 599
35.000145, 5.000065, 42937, 42384, 553
40.000086, 4.999941, 43800, 43271, 529
45.000057, 4.999971, 44425, 43864, 561
50.000026, 4.999969, 44132, 43651, 481
55.000019, 4.999993, 44278, 43784, 494
60.000056, 5.000037, 44425, 43987, 438
65.000055, 4.999999, 44701, 44298, 403
70.00001, 4.999955, 43983, 43610, 373
75.000123, 5.000113, 43538, 43178, 360
80.00002, 4.999897, 44436, 44102, 334
85.000144, 5.000124, 44368, 43998, 370
90.000008, 4.999864, 43978, 43612, 366
95.000041, 5.000033, 44172, 43842, 330
100.000148, 5.000107, 44949, 44647, 302
105.000021, 4.999873, 42940, 42673, 267
110.00003, 5.000009, 43191, 42924, 267
115.000105, 5.000075, 43203, 42919, 284
120.000011, 4.999906, 44218, 43926, 292
125.000068, 5.000057, 44297, 44017, 280
130.000094, 5.000026, 44507, 44206, 301
135.000024, 4.99993, 44855, 44564, 291
140.000032, 5.000008, 44308, 44047, 261
145.00007, 5.000038, 44012, 43744, 268
150.000159, 5.000089, 43887, 43621, 266
155.000078, 4.999919, 42885, 42625, 260
160.000104, 5.000026, 44396, 44168, 228
165.000012, 4.999908, 44077, 43808, 269
170.000147, 5.000135, 44337, 44161, 176
175.000268, 5.000121, 44502, 44314, 188
180.000084, 4.999816, 43920, 43671, 249
185.000033, 4.999949, 43190, 42975, 215
190.000114, 5.000081, 43730, 43539, 191
195.000008, 4.999894, 42299, 42112, 187
200.000039, 5.000031, 42993, 42819, 174
205.000014, 4.999975, 43451, 43249, 202
210.000007, 4.999993, 43739, 43549, 190
215.000039, 5.000032, 43870, 43655, 215
220.000101, 5.000062, 44444, 44259, 185
225.000085, 4.999984, 43619, 43427, 192
230.000016, 4.999931, 43942, 43756, 186
235.000033, 5.000017, 44350, 44136, 214
240.000022, 4.999989, 43481, 43283, 198
245.000218, 5.000196, 44088, 43871, 217
250.00002, 4.999802, 43770, 43586, 184
255.000022, 5.000002, 44786, 44609, 177
260.000077, 5.000055, 43609, 43459, 150
265.000013, 4.999936, 43640, 43489, 151
270.000225, 5.000212, 43137, 42959, 178
275.000084, 4.999859, 43172, 43006, 166
280.000192, 5.000108, 42324, 42181, 143
285.000011, 4.999819, 42715, 42577, 138
290.000043, 5.000032, 42987, 42833, 154
295.000018, 4.999975, 43192, 42976, 216
300.000009, 4.999991, 43209, 43050, 159
301.022921, 1.022912, 8405, 8373, 32
