elapsed, window, total, successful, failed
5.000011, 5.000011,469258,370078,99180
10.000045, 5.000034,439708,362571,77137
15.000085, 5.00004,444887,368987,75900
20.000106, 5.000021,439854,367348,72506
25.000018, 4.999912,431500,361823,69677
30.000011, 4.999993,424841,355037,69804
35.000029, 5.000018,425687,358710,66977
40.000843, 5.000814,423140,355119,68021
45.000034, 4.999191,424529,357861,66668
50.000037, 5.000003,418328,352010,66318
55.00036, 5.000323,407997,344639,63358
60.000022, 4.999662,406952,343115,63837
65.000017, 4.999995,411607,346485,65122
70.000015, 4.999998,403833,341154,62679
75.000148, 5.000133,396252,332474,63778
80.000259, 5.000111,396032,335242,60790
85.000196, 4.999937,391127,329752,61375
90.00006, 4.999864,393258,330740,62518
95.000014, 4.999954,389220,329318,59902
100.000097, 5.000083,391611,330181,61430
105.000013, 4.999916,380472,320674,59798
110.00067, 5.000657,375572,318265,57307
115.000118, 4.999448,383620,322825,60795
120.000026, 4.999908,370530,312643,57887
125.00028, 5.000254,369970,313341,56629
130.000084, 4.999804,373615,313787,59828
135.000035, 4.999951,367624,311094,56530
140.000067, 5.000032,367745,310679,57066
145.000372, 5.000305,370171,310857,59314
150.000097, 4.999725,366131,309640,56491
155.000016, 4.999919,364812,308904,55908
160.000039, 5.000023,363643,305304,58339
165.000034, 4.999995,357233,301846,55387
170.000023, 4.999989,364212,307784,56428
175.000022, 4.999999,356365,299653,56712
180.000348, 5.000326,347268,292018,55250
181.022811, 1.022463,62071,51487,10584

