elapsed, window, n, min, mean, max, errors
5.000011, 5.000011,184045, 562,14077.3, 82150,52940
10.000045, 5.000034,196482, 488,14272.6, 84006,24529
15.000085, 5.00004,202186, 535,14494.8, 75221,20486
20.000106, 5.000021,203363, 565,14542.9, 71096,17795
25.000018, 4.999912,200780, 556,14493.1, 90963,16025
30.000011, 4.999993,197547, 565,14631.8, 121112,15826
35.000029, 5.000018,198951, 439,14530.4, 84569,14551
40.000843, 5.000814,196352, 608,14674.7, 81970,14544
45.000034, 4.999191,199018, 608,14705, 88235,13577
50.000037, 5.000003,195914, 543,14849.7, 84965,13177
55.00036, 5.000323,191248, 307,14776.1, 90398,12510
60.000022, 4.999662,190999, 529,14918.6, 87638,12471
65.000017, 4.999995,193633, 498,15002.5, 87638,12394
70.000015, 4.999998,189834, 558,14903.6, 114108,12220
75.000148, 5.000133,186137, 571,15234, 103481,12638
80.000259, 5.000111,187092, 574,15196.8, 81491,11386
85.000196, 4.999937,184191, 550,15375.7, 92407,11619
90.00006, 4.999864,185191, 418,15382.9, 106547,11776
95.000014, 4.999954,183431, 296,15323.9, 84505,11165
100.000097, 5.000083,184233, 473,15556.5, 92023,11522
105.000013, 4.999916,178842, 443,15491.5, 106221,11089
110.00067, 5.000657,177034, 432,15498.5, 106221,10492
115.000118, 4.999448,179975, 367,15722.9, 94390,11174
120.000026, 4.999908,174218, 370,15704, 108903,10471
125.00028, 5.000254,174576, 483,15716.6, 107486,10324
130.000084, 4.999804,175379, 421,15902.6, 131316,11096
135.000035, 4.999951,173388, 327,15816.5, 123479,10235
140.000067, 5.000032,173388, 458,15973.5, 121084,10414
145.000372, 5.000305,174452, 426,16144.8, 94514,10798
150.000097, 4.999725,173196, 368,16047.1, 102561,10304
155.000016, 4.999919,172585, 494,16049.3, 124613,9873
160.000039, 5.000023,171151, 279,16277.8, 121772,10727
165.000034, 4.999995,168226, 279,16194.5, 104330,10151
170.000023, 4.999989,172028, 506,16420.1, 96744,10228
175.000022, 4.999999,167540, 529,16307.6, 108690,10297
180.000348, 5.000326,163623, 491,16329.7, 127295,10071
181.022811, 1.022463,28842, 491,16457.7, 136592,1974

