elapsed, window, total, successful, failed
5.000121, 5.000121, 36920, 24333, 12587
10.00001, 4.999889, 37361, 24645, 12716
15.000124, 5.000114, 37743, 24918, 12825
20.002073, 5.001949, 38109, 25183, 12926
25.000034, 4.997961, 36663, 24130, 12533
30.000076, 5.000042, 36530, 24125, 12405
35.000032, 4.999956, 36916, 24135, 12781
40.000092, 5.00006, 36981, 24321, 12660
45.000177, 5.000085, 36601, 24256, 12345
50.00003, 4.999853, 36830, 24174, 12656
55.000094, 5.000064, 36315, 24011, 12304
60.00007, 4.999976, 36890, 24366, 12524
65.000006, 4.999936, 37102, 24657, 12445
70.000029, 5.000023, 37205, 24458, 12747
75.000296, 5.000267, 35980, 23802, 12178
80.000238, 4.999942, 36234, 23771, 12463
85.000012, 4.999774, 36775, 24220, 12555
90.000021, 5.000009, 37803, 25017, 12786
95.000048, 5.000027, 37860, 24936, 12924
100.000491, 5.000443, 37508, 24734, 12774
105.00009, 4.999599, 37721, 24755, 12966
110.000035, 4.999945, 37583, 24936, 12647
115.000179, 5.000144, 36435, 24062, 12373
120.000109, 4.99993, 37196, 24548, 12648
125.000031, 4.999922, 37913, 25094, 12819
130.001351, 5.00132, 38087, 25141, 12946
135.001335, 4.999984, 36253, 23909, 12344
140.000026, 4.998691, 38088, 25178, 12910
145.000891, 5.000865, 38142, 25149, 12993
150.000027, 4.999136, 37862, 25107, 12755
155.000028, 5.000001, 37483, 24930, 12553
160.000115, 5.000087, 37347, 24681, 12666
165.000113, 4.999998, 37717, 24823, 12894
170.000017, 4.999904, 37712, 25053, 12659
175.000193, 5.000176, 38489, 25450, 13039
180.00001, 4.999817, 37355, 24657, 12698
181.020057, 1.020047, 6605, 4317, 2288
