elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.000407, 5.000407, 9144, 13135, 26846.8, 25727, 36964, 46590, 58979, 83124, 1
10.001419, 5.001012, 8706, 10871, 27065.3, 25561, 38899, 48201, 61365, 70947, 16
15.000035, 4.998616, 8682, 12527, 27308.2, 25684, 38945, 48772, 60174, 77730, 120
20.000354, 5.000319, 8514, 11896, 27227.8, 25645, 38999, 48615, 63585, 75404, 108
25.001552, 5.001198, 8689, 12473, 27412.1, 25697, 40080, 49899, 68645, 81306, 112
30.001369, 4.999817, 8413, 12358, 27403.3, 25648, 39418, 51461, 72222, 96263, 222
35.001771, 5.000402, 8579, 12795, 27353.5, 25644, 39445, 49889, 67582, 98395, 214
40.000449, 4.998678, 8322, 12879, 27215.7, 25562, 39314, 48603, 62374, 71437, 296
45.000096, 4.999647, 8544, 12323, 27310.2, 25536, 39913, 50608, 65045, 84572, 344
50.00008, 4.999984, 8380, 12054, 27356.5, 25613, 39127, 49321, 64716, 79582, 284
55.0006, 5.00052, 8461, 12578, 27285.7, 25662, 39088, 49725, 65054, 79104, 221
60.000443, 4.999843, 8287, 11750, 27597.3, 25749, 40338, 53511, 70480, 101494, 259
65.000554, 5.000111, 8188, 12969, 27864.2, 25681, 41982, 56098, 81863, 101296, 204
70.000422, 4.999868, 8361, 13075, 27883.3, 25738, 42072, 55607, 73703, 96100, 189
75.000395, 4.999973, 8262, 12073, 27743.9, 25738, 41379, 54319, 74195, 107151, 239
80.001401, 5.001006, 8415, 12217, 27756.7, 25651, 42008, 55243, 74354, 84681, 207
85.001402, 5.000001, 8351, 12271, 27803.5, 25831, 41641, 55173, 77667, 114830, 202
90.000713, 4.999311, 8204, 11035, 28049.9, 26040, 41537, 54395, 71365, 93163, 154
95.000046, 4.999333, 8267, 10513, 28091.2, 25789, 43291, 60331, 80611, 101648, 114
100.000421, 5.000375, 8426, 12832, 27937.5, 25819, 42294, 55903, 73976, 81795, 146
105.001395, 5.000974, 8390, 12909, 27885.8, 25697, 42317, 55524, 75702, 91390, 135
110.000028, 4.998633, 8392, 12683, 28301.3, 25841, 43475, 59354, 83221, 125491, 119
115.000031, 5.000003, 8315, 12513, 28153.6, 26049, 42487, 55048, 69990, 82104, 110
120.000121, 5.00009, 8275, 12123, 27915.9, 25914, 41726, 52628, 70115, 93835, 135
125.00003, 4.999909, 8328, 11377, 27686.0, 25647, 41333, 52674, 73125, 91314, 126
130.000065, 5.000035, 8448, 12070, 27770.3, 25681, 41652, 54760, 69497, 86047, 62
135.000149, 5.000084, 8242, 11944, 28213.9, 25954, 42910, 56903, 77900, 94729, 121
140.001352, 5.001203, 8382, 12876, 28034.3, 25783, 42563, 55671, 74289, 94051, 151
145.000144, 4.998792, 8416, 12255, 27890.8, 25780, 41974, 55534, 75987, 101931, 117
150.001413, 5.001269, 8391, 12668, 27981.7, 25853, 42264, 54718, 70180, 94459, 76
155.001446, 5.000033, 8448, 13131, 27740.9, 25647, 41603, 52873, 71300, 93027, 79
160.001388, 4.999942, 8382, 7772, 27851.1, 26064, 40729, 49888, 61792, 71799, 71
165.001351, 4.999963, 8366, 10197, 27770.8, 25884, 41145, 51912, 68799, 104472, 95
170.000477, 4.999126, 8264, 8522, 27840.6, 25781, 41621, 55048, 76420, 87236, 71
175.00145, 5.000973, 8353, 10177, 27862.2, 25857, 42477, 54082, 65769, 87236, 84
180.00152, 5.00007, 8470, 12081, 28282.3, 26140, 43069, 56944, 73849, 99507, 56
185.001358, 4.999838, 8445, 12193, 28053.2, 25751, 42992, 56466, 78935, 88792, 42
190.00044, 4.999082, 8379, 12506, 27953.7, 25718, 42546, 55020, 70808, 102994, 41
195.00137, 5.00093, 8359, 12544, 27896.1, 25859, 41684, 54496, 78269, 101180, 79
200.001369, 4.999999, 8513, 12174, 28029.6, 25881, 42623, 55920, 70582, 89852, 55
205.000107, 4.998738, 8255, 12281, 27984.7, 25857, 42516, 55503, 75900, 114639, 21
210.000389, 5.000282, 8515, 12314, 28071.7, 25917, 42538, 56425, 80642, 100978, 22
215.002667, 5.002278, 8290, 13051, 28185.9, 26046, 43026, 56290, 77508, 83470, 23
220.000143, 4.997476, 8448, 12195, 28188.6, 26163, 42181, 57362, 79598, 113758, 35
225.0014, 5.001257, 8343, 11140, 28432.3, 26142, 43231, 55753, 84465, 118882, 31
230.001348, 4.999948, 8345, 12016, 28372.4, 26016, 43366, 57741, 79317, 97616, 34
235.000544, 4.999196, 8361, 12451, 27899.1, 25688, 41977, 54103, 74762, 94600, 29
240.00006, 4.999516, 8304, 12933, 28254.6, 26096, 42994, 56370, 73406, 87410, 46
245.000085, 5.000025, 8447, 12596, 27818.7, 25682, 42146, 54663, 73214, 110051, 24
250.000682, 5.000597, 8460, 12516, 28313.5, 25992, 43205, 59017, 80984, 112834, 34
255.000212, 4.99953, 8441, 12142, 28166.9, 26023, 42508, 54707, 73540, 96846, 44
260.001415, 5.001203, 8387, 11966, 27977.7, 25930, 42321, 54053, 70922, 103107, 24
