elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.000033, 5.000033, 8118, 10670, 46171.5, 47496, 69471, 75830, 86701, 120008, 6496
10.00042, 5.000387, 9767, 10286, 45655.0, 47174, 68464, 74977, 82079, 89985, 5869
15.000012, 4.999592, 9359, 8127, 46031.7, 47580, 68638, 75088, 80286, 88710, 5560
20.00019, 5.000178, 9695, 11028, 46165.8, 47594, 68475, 74754, 82543, 94131, 5610
25.001179, 5.000989, 9562, 10780, 45893.6, 47417, 68480, 74912, 81084, 88540, 5447
30.000018, 4.998839, 9570, 9360, 46182.0, 47520, 68610, 75074, 81600, 94248, 5518
35.000229, 5.000211, 9743, 9184, 46063.5, 47320, 68702, 75028, 81789, 86289, 5348
40.000632, 5.000403, 9753, 10752, 45953.3, 47664, 68704, 75006, 81624, 89142, 5556
45.000019, 4.999387, 9469, 10484, 46113.2, 47521, 68882, 75952, 82510, 97050, 5470
50.000035, 5.000016, 9385, 9487, 45801.0, 47005, 68796, 75283, 82622, 96565, 5319
55.000029, 4.999994, 9624, 9656, 45335.0, 46618, 68025, 75026, 82092, 92943, 5354
60.000037, 5.000008, 9962, 10565, 46256.3, 47711, 68791, 74924, 81862, 91489, 5504
65.000067, 5.00003, 9830, 11159, 46351.6, 47678, 69062, 75168, 81975, 93027, 5426
70.000186, 5.000119, 9680, 8783, 46555.6, 47834, 69313, 76015, 81997, 90351, 5436
75.001209, 5.001023, 9623, 10651, 46450.5, 48008, 69156, 75846, 81462, 90788, 5243
80.000043, 4.998834, 9815, 9939, 46513.8, 47984, 69125, 74647, 80955, 95266, 5456
85.000027, 4.999984, 9630, 10908, 46581.9, 48113, 68892, 75091, 82923, 102534, 5421
90.000008, 4.999981, 9949, 10572, 46489.3, 48083, 69235, 74960, 81413, 85759, 5469
95.000548, 5.00054, 9771, 11048, 46385.8, 47922, 69001, 75742, 82677, 91579, 5338
100.000038, 4.99949, 9877, 9746, 46168.9, 47398, 68767, 75323, 82453, 110586, 5229
105.000082, 5.000044, 9545, 10594, 46586.7, 48052, 69245, 75654, 80999, 86919, 5402
110.000204, 5.000122, 9850, 10786, 46821.9, 48289, 69525, 75912, 82079, 107268, 5429
115.000015, 4.999811, 9828, 10166, 46878.2, 48250, 69707, 75796, 83223, 90717, 5406
120.001317, 5.001302, 9839, 10900, 46787.2, 48239, 69578, 76179, 82795, 97885, 5232
125.000454, 4.999137, 9597, 10299, 46633.3, 47996, 69685, 76191, 83099, 89223, 5298
130.000009, 4.999555, 9871, 9654, 46782.4, 48289, 69391, 75896, 82929, 91018, 5487
135.00023, 5.000221, 9558, 8368, 46826.3, 48255, 69693, 75978, 82294, 87376, 5272
140.000083, 4.999853, 9718, 10578, 46555.8, 47812, 69423, 75532, 83993, 92821, 5542
145.000074, 4.999991, 9631, 10486, 47371.5, 48713, 70057, 76515, 84092, 116776, 5323
150.000496, 5.000422, 9756, 10003, 47262.3, 48717, 69851, 76262, 83426, 93817, 5467
155.000022, 4.999526, 9924, 10644, 46882.6, 48105, 69903, 76094, 82928, 95547, 5388
160.000186, 5.000164, 9778, 10974, 47223.3, 48571, 69871, 76100, 82602, 89666, 5189
165.00004, 4.999854, 9991, 12366, 47013.6, 48407, 69351, 75491, 82404, 88446, 5431
170.000061, 5.000021, 9467, 10907, 47279.2, 48810, 70139, 76564, 83341, 103134, 5251
175.000021, 4.99996, 9677, 10466, 47219.5, 48545, 69925, 76636, 87506, 112926, 5373
180.000264, 5.000243, 9787, 11378, 47380.8, 48847, 70259, 76514, 82010, 92057, 5268
181.02314, 1.022876, 1873, 10422, 47305.3, 48858, 70087, 76632, 81933, 86979, 1039
