elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.000308, 5.000308, 10070, 5455, 27827.0, 32062, 46037, 56212, 80013, 97649, 6282
10.000091, 4.999783, 14547, 5355, 28251.1, 32313, 46775, 54805, 77806, 96056, 2658
15.00043, 5.000339, 15362, 5355, 28818.0, 32636, 47149, 54727, 74437, 80936, 1936
20.000114, 4.999684, 15462, 5411, 28900.9, 32619, 47457, 56775, 76281, 90125, 1419
25.000043, 4.999929, 15905, 5420, 29552.4, 33155, 47854, 58134, 78329, 98356, 1014
30.000037, 4.999994, 15896, 5524, 29395.3, 33124, 47797, 56767, 76338, 90312, 1103
35.000065, 5.000028, 16282, 5415, 29525.0, 33141, 48146, 57572, 78773, 97350, 944
40.000156, 5.000091, 15998, 5499, 29757.9, 33366, 48382, 58421, 77277, 87330, 880
45.000043, 4.999887, 16028, 5344, 29716.2, 33362, 48451, 57209, 80023, 91598, 847
50.000045, 5.000002, 15926, 5344, 29744.6, 33298, 48624, 58215, 78599, 88965, 724
55.000007, 4.999962, 16408, 5426, 29803.3, 33267, 48353, 57183, 74263, 99015, 713
60.000019, 5.000012, 15849, 5438, 29742.2, 33209, 48424, 57802, 77423, 93480, 690
65.000062, 5.000043, 16375, 5461, 29622.2, 33174, 48262, 57881, 73556, 97688, 680
70.000378, 5.000316, 16072, 5371, 29760.9, 33384, 48137, 57704, 76709, 99292, 593
75.000039, 4.999661, 15873, 5380, 29973.3, 33484, 48283, 57048, 77650, 92152, 548
80.000011, 4.999972, 16070, 5341, 30215.0, 33631, 49310, 59588, 79549, 93355, 659
85.000011, 5.0, 15899, 5341, 30168.1, 33576, 49198, 59341, 75374, 98995, 534
90.000021, 5.00001, 15753, 5368, 30092.3, 33684, 49377, 59557, 77099, 95011, 550
95.000202, 5.000181, 16500, 5428, 30101.3, 33725, 49511, 59217, 76659, 90452, 564
100.000012, 4.99981, 15837, 5428, 30334.5, 33872, 49537, 59610, 81220, 92982, 539
105.000174, 5.000162, 16294, 5457, 30175.7, 33656, 49052, 58683, 75772, 89627, 444
110.000167, 4.999993, 16413, 5304, 30297.0, 33671, 49727, 59843, 77960, 89143, 481
115.000028, 4.999861, 16012, 5395, 30464.9, 33943, 50132, 60104, 80742, 90057, 484
120.000134, 5.000106, 15889, 5402, 30548.4, 33871, 50099, 60745, 77307, 92080, 473
125.000016, 4.999882, 15896, 5419, 30601.2, 33908, 50417, 60252, 80176, 95449, 405
130.000008, 4.999992, 15835, 5478, 30563.8, 33907, 50121, 58613, 75083, 90073, 469
135.000056, 5.000048, 16102, 5398, 30501.1, 33705, 50344, 60000, 79856, 99498, 435
140.000159, 5.000103, 15714, 5415, 30477.3, 33891, 49918, 61145, 80360, 96430, 491
145.000008, 4.999849, 15929, 5463, 30727.3, 34023, 50542, 60721, 79848, 91933, 444
150.000088, 5.00008, 15662, 5450, 30662.7, 33906, 50367, 60806, 78447, 94651, 445
155.000615, 5.000527, 15772, 5409, 30540.5, 33876, 50347, 61603, 79587, 97084, 397
160.001632, 5.001017, 15634, 5403, 30690.3, 34034, 50016, 59536, 79449, 88806, 409
165.000094, 4.998462, 15571, 5551, 30549.3, 33926, 49996, 60334, 79449, 97337, 421
170.000649, 5.000555, 15955, 5357, 30828.8, 34087, 50719, 60885, 80054, 99581, 417
175.001702, 5.001053, 15521, 5363, 30668.3, 34002, 50082, 60127, 78948, 101409, 412
180.000036, 4.998334, 15932, 5421, 30904.4, 34226, 50605, 60454, 76788, 91966, 380
185.000027, 4.999991, 15326, 5456, 31186.3, 34421, 50853, 61474, 82521, 100229, 405
190.000061, 5.000034, 15682, 5399, 31071.5, 34373, 51197, 61634, 80613, 94939, 412
195.000067, 5.000006, 15232, 5399, 30951.7, 34175, 50928, 61601, 82882, 92076, 420
200.001623, 5.001556, 15554, 5492, 30740.5, 33968, 50745, 61844, 82974, 95176, 334
205.00006, 4.998437, 16078, 5508, 30927.7, 34046, 50641, 61375, 81766, 95271, 391
210.000011, 4.999951, 15657, 5452, 31243.7, 34302, 51591, 63375, 81766, 102818, 381
215.000087, 5.000076, 15578, 5491, 31193.4, 34327, 51311, 62571, 81407, 95672, 364
220.00023, 5.000143, 15740, 5293, 31288.8, 34402, 51617, 62353, 78786, 100949, 429
225.000006, 4.999776, 15364, 5293, 31280.8, 34421, 51137, 62171, 80131, 104698, 345
230.000451, 5.000445, 15151, 5420, 31390.4, 34386, 51682, 62664, 79560, 94431, 345
235.000095, 4.999644, 15573, 5378, 31334.8, 34442, 51644, 62235, 81195, 93805, 373
240.000011, 4.999916, 15636, 5327, 31582.0, 34527, 52160, 63125, 81380, 95140, 281
245.000073, 5.000062, 15965, 5331, 31514.7, 34485, 52239, 64050, 83302, 97750, 327
250.000008, 4.999935, 15699, 5418, 31669.2, 34719, 52021, 63371, 84435, 105239, 309
255.000715, 5.000707, 15555, 5380, 31760.6, 34754, 52173, 64009, 83118, 97548, 309
260.00003, 4.999315, 15686, 5455, 31785.8, 34649, 52613, 63993, 82048, 93919, 354
265.000019, 4.999989, 15373, 5346, 31650.0, 34756, 52091, 63315, 79027, 87321, 352
270.000146, 5.000127, 14866, 5452, 31520.6, 34422, 51945, 66560, 102471, 169132, 327
275.000011, 4.999865, 15082, 5426, 31418.0, 34515, 51978, 63502, 84795, 105789, 377
280.002518, 5.002507, 15577, 5394, 31539.5, 34539, 51801, 63399, 82308, 105789, 303
285.00012, 4.997602, 15005, 5497, 31750.2, 34732, 52537, 63114, 82996, 102615, 338
