elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.000043, 5.000043, 17743, 16472, 32713.6, 32347, 40206, 45600, 52168, 60267, 10039
10.000915, 5.000872, 18540, 13516, 32687.3, 32229, 40575, 45635, 51139, 64380, 11677
15.000137, 4.999222, 17017, 13516, 33149.2, 32559, 42731, 47379, 56515, 64730, 10094
20.0004, 5.000263, 16486, 16718, 33085.3, 32440, 42028, 46961, 52827, 64661, 9995
25.000328, 4.999928, 11423, 15660, 36511.8, 32251, 42848, 66563, 1036424, 1067890, 6608
30.000321, 4.999993, 3175, 17690, 118820.7, 33313, 1030515, 1054101, 1074276, 1105867, 1450
35.001331, 5.00101, 3148, 17455, 134397.2, 33402, 1031121, 1057134, 1073657, 1106821, 1366
40.001351, 5.00002, 3133, 15566, 128531.9, 33223, 1031015, 1056941, 1084933, 1106821, 1380
45.000275, 4.998924, 2999, 17575, 129054.5, 33088, 1031138, 1058942, 1091475, 1102597, 1392
50.000221, 4.999946, 3104, 17671, 133550.7, 33708, 1031180, 1058492, 1070576, 1100143, 1373
55.000301, 5.00008, 3126, 17247, 128200.2, 33756, 1030515, 1054270, 1072967, 1086407, 1415
60.000121, 4.99982, 3107, 16595, 134898.2, 33362, 1031918, 1063376, 1090977, 1104930, 1419
65.000272, 5.000151, 3192, 13632, 122554.9, 32858, 1030602, 1057158, 1077892, 1093976, 1449
70.000377, 5.000105, 3019, 18717, 147886.7, 34021, 1031861, 1061937, 1080747, 1104658, 1322
75.000057, 4.99968, 3240, 16173, 130974.6, 33662, 1031401, 1057438, 1081084, 1106491, 1452
80.000285, 5.000228, 3158, 16323, 123917.2, 33219, 1030631, 1055265, 1072026, 1086730, 1506
85.000259, 4.999974, 3072, 17855, 124518.7, 33052, 1030373, 1052760, 1069961, 1093711, 1449
90.000023, 4.999764, 3069, 16937, 141351.7, 33500, 1031247, 1055805, 1070259, 1103800, 1392
95.001319, 5.001296, 3134, 16835, 129021.6, 32997, 1030791, 1053699, 1073295, 1094017, 1397
100.000014, 4.998695, 3103, 16031, 141333.2, 33195, 1031847, 1058031, 1079995, 1108771, 1381
105.001339, 5.001325, 3125, 17154, 126361.6, 32853, 1030830, 1055586, 1069720, 1091547, 1467
110.00132, 4.999981, 3146, 17009, 139060.3, 33013, 1032124, 1061798, 1078107, 1081679, 1390
115.001317, 4.999997, 2964, 17009, 130612.9, 33041, 1031118, 1052871, 1070596, 1097517, 1422
120.000303, 4.998986, 2870, 17893, 139839.0, 33279, 1031135, 1058066, 1087165, 1092572, 1369
125.001147, 5.000844, 3182, 16554, 128607.9, 33353, 1030869, 1053312, 1078632, 1105001, 1397
130.001318, 5.000171, 3060, 16410, 141181.2, 33225, 1031748, 1059617, 1081475, 1119335, 1372
