elapsed, window, n, min, mean, max, errors
5.000103, 5.000103,73475, 16394,42934.2, 153744,31678
10.000055, 4.999952,69791, 17324,43004.9, 123357,27587
15.001024, 5.000969,69258, 16619,42626, 104870,27681
20.000968, 4.999944,69516, 16021,42894.8, 105816,27412
25.000592, 4.999624,69211, 17340,42111.4, 113420,26278
30.000974, 5.000382,67878, 14537,42683.6, 115327,26224
35.000147, 4.999173,67924, 17089,42720.9, 121766,25952
40.000015, 4.999868,67988, 17455,43266.6, 110115,26638
45.000081, 5.000066,67106, 17455,44140.4, 125923,26529
50.000213, 5.000132,67289, 16833,43312.9, 109097,26140
55.000044, 4.999831,66529, 15508,44020, 116274,25926
60.00002, 4.999976,66414, 15355,44272.7, 121293,26264
65.001173, 5.001153,66189, 18737,43953.5, 116025,25640
70.000033, 4.99886,65285, 15602,43478, 120666,25003
75.000082, 5.000049,64697, 18171,44013.1, 118265,24712
80.00008, 4.999998,64131, 16747,44937, 118265,24931
85.000019, 4.999939,63571, 16167,44680.9, 129928,24615
90.000096, 5.000077,63505, 17038,44074.6, 126150,24046
95.000048, 4.999952,63235, 17038,44301, 133952,24241
100.00002, 4.999972,62941, 15335,44882.9, 114593,24633
105.000288, 5.000268,62544, 15335,45036.9, 125086,24294
110.000025, 4.999737,62259, 17683,45329.6, 116966,24280
115.00003, 5.000005,61993, 16875,44963.3, 122501,23738
120.000242, 5.000212,62055, 16875,45838, 118155,24065
125.001057, 5.000815,61116, 17084,45194.7, 130781,23817
130.000057, 4.999,60976, 18605,45984.7, 124401,23928
135.000077, 5.00002,60835, 17748,45376.9, 139832,23291
140.000269, 5.000192,60488, 16032,45038.2, 139832,23202
145.000054, 4.999785,59971, 16734,45853.7, 134418,23519
150.000393, 5.000339,59769, 18154,46122, 139048,23266
155.00066, 5.000267,59677, 17438,45688.3, 124103,22536
160.000324, 4.999664,58564, 13529,45513.9, 126141,22451
165.000171, 4.999847,58583, 18096,45857.2, 146143,22678
170.000153, 4.999982,58106, 14788,47104.2, 125549,22772
175.000433, 5.00028,58099, 14840,46629.8, 169163,22419
180.001116, 5.000683,56620, 15831,46941.3, 163816,22285
181.023752, 1.022636,8899, 15831,47279.5, 1053177,3719

